	Twet	Load	Hour(s)	TimeStamp(s)
2012-10-11 00:00:00	7.3	1387.1	0	1349913600
2012-10-11 01:00:00	6.8	1445.3	3600	1349917200
2012-10-11 02:00:00	6.8	1319.2	7200	1349920800
2012-10-11 03:00:00	5.9	1435.6	10800	1349924400
2012-10-11 04:00:00	4.6	1445.3	14400	1349928000
2012-10-11 05:00:00	4.5	1464.6999999999996	18000	1349931600
2012-10-11 06:00:00	4.8	1658.6999999999996	21600	1349935200
2012-10-11 07:00:00	5.5	1765.4	25200	1349938800
2012-10-11 08:00:00	5.9	1784.8	28800	1349942400
2012-10-11 09:00:00	6.4	1804.2	32400	1349946000
2012-10-11 10:00:00	6.8	940.9	36000	1349949600
2012-10-11 11:00:00	7.7	989.4	39600	1349953200
2012-10-11 12:00:00	7.8	989.4	43200	1349956800
2012-10-11 13:00:00	8.2	1008.8	46800	1349960400
2012-10-11 14:00:00	8.7	58.2	50400	1349964000
2012-10-11 15:00:00	8.5	58.2	54000	1349967600
2012-10-11 16:00:00	8.3	58.2	57600	1349971200
2012-10-11 17:00:00	7.8	1290.1	61200	1349974800
2012-10-11 18:00:00	7.4	1261.0	64800	1349978400
2012-10-11 19:00:00	7.1	1241.6	68400	1349982000
2012-10-11 20:00:00	6.5	1222.2	72000	1349985600
2012-10-11 21:00:00	6.1	940.9	75600	1349989200
2012-10-11 22:00:00	5.6	1212.5	79200	1349992800
2012-10-11 23:00:00	5.1	1212.5	82800	1349996400
2012-10-12 00:00:00	5.1	1193.1	0	1350000000
2012-10-12 01:00:00	4.8	1183.4	3600	1350003600
2012-10-12 02:00:00	4.5	921.5	7200	1350007200
2012-10-12 03:00:00	4.2	931.2	10800	1350010800
2012-10-12 04:00:00	3.7	931.2	14400	1350014400
2012-10-12 05:00:00	3.9	921.5	18000	1350018000
2012-10-12 06:00:00	5.6	931.2	21600	1350021600
2012-10-12 07:00:00	8.1	940.9	25200	1350025200
2012-10-12 08:00:00	9.1	921.5	28800	1350028800
2012-10-12 09:00:00	9.6	960.3	32400	1350032400
2012-10-12 10:00:00	10.6	1387.1	36000	1350036000
2012-10-12 12:00:00	11.5	1406.5000000000002	43200	1350043200
2012-10-12 13:00:00	10.8	1435.6	46800	1350046800
2012-10-12 14:00:00	9.6	1455.0	50400	1350050400
2012-10-12 15:00:00	7.7	1532.6	54000	1350054000
2012-10-12 16:00:00	7.0	1561.6999999999996	57600	1350057600
2012-10-12 17:00:00	6.8	1503.5000000000002	61200	1350061200
2012-10-12 18:00:00	5.9	1503.5000000000002	64800	1350064800
2012-10-12 19:00:00	5.4	1522.9	68400	1350068400
2012-10-12 20:00:00	5.6	1493.8	72000	1350072000
2012-10-12 21:00:00	5.0	1328.9	75600	1350075600
2012-10-12 22:00:00	4.0	1493.8	79200	1350079200
2012-10-12 23:00:00	3.1	1474.4	82800	1350082800
2012-10-13 00:00:00	2.8	1406.5000000000002	0	1350086400
2012-10-13 01:00:00	3.1	1377.4	3600	1350090000
2012-10-13 02:00:00	2.7	1309.5	7200	1350093600
2012-10-13 03:00:00	2.6	1290.1	10800	1350097200
2012-10-13 04:00:00	0.9	1280.4	14400	1350100800
2012-10-13 05:00:00	0.7	1270.7	18000	1350104400
2012-10-13 06:00:00	1.1	1260.9999999999998	21600	1350108000
2012-10-13 07:00:00	3.7	1328.9	25200	1350111600
2012-10-13 08:00:00	4.7	1338.6	28800	1350115200
2012-10-13 09:00:00	5.4	1357.9999999999998	32400	1350118800
2012-10-13 10:00:00	5.3	1183.4	36000	1350122400
2012-10-13 11:00:00	5.9	1600.4999999999998	39600	1350126000
2012-10-13 12:00:00	6.6	1542.3000000000004	43200	1350129600
2012-10-13 13:00:00	6.8	1513.2	46800	1350133200
2012-10-13 14:00:00	7.5	1484.1	50400	1350136800
2012-10-13 15:00:00	7.3	1542.3000000000004	54000	1350140400
2012-10-13 16:00:00	6.5	1522.9	57600	1350144000
2012-10-13 17:00:00	6.2	1522.9	61200	1350147600
2012-10-13 18:00:00	5.7	1455.0	64800	1350151200
2012-10-13 19:00:00	5.8	1435.6	68400	1350154800
2012-10-13 20:00:00	5.6	1348.3000000000004	72000	1350158400
2012-10-13 21:00:00	5.6	1173.7	75600	1350162000
2012-10-13 22:00:00	6.8	1357.9999999999998	79200	1350165600
2012-10-13 23:00:00	7.5	1328.9	82800	1350169200
2012-10-14 00:00:00	7.8	1299.7999999999995	0	1350172800
2012-10-14 01:00:00	6.7	1251.3	3600	1350176400
2012-10-14 02:00:00	8.0	1183.4	7200	1350180000
2012-10-14 03:00:00	7.8	1193.1	10800	1350183600
2012-10-14 04:00:00	6.7	1212.5	14400	1350187200
2012-10-14 05:00:00	6.4	1212.5	18000	1350190800
2012-10-14 06:00:00	8.0	1261.0	21600	1350194400
2012-10-14 07:00:00	9.9	1290.1	25200	1350198000
2012-10-14 08:00:00	11.5	1357.9999999999998	28800	1350201600
2012-10-14 09:00:00	13.5	1484.1	32400	1350205200
2012-10-14 10:00:00	13.9	1357.9999999999998	36000	1350208800
2012-10-14 11:00:00	13.9	1416.1999999999996	39600	1350212400
2012-10-14 12:00:00	15.0	1455.0	43200	1350216000
2012-10-14 13:00:00	15.2	1416.1999999999996	46800	1350219600
2012-10-14 14:00:00	15.2	1464.6999999999996	50400	1350223200
2012-10-14 15:00:00	15.2	1445.3	54000	1350226800
2012-10-14 16:00:00	14.8	1445.3	57600	1350230400
2012-10-14 17:00:00	14.4	1464.6999999999996	61200	1350234000
2012-10-14 18:00:00	14.2	1435.6	64800	1350237600
2012-10-14 19:00:00	14.8	1416.1999999999996	68400	1350241200
2012-10-14 20:00:00	15.1	1396.8	72000	1350244800
2012-10-14 21:00:00	15.3	1357.9999999999998	75600	1350248400
2012-10-14 22:00:00	15.2	1348.3000000000004	79200	1350252000
2012-10-14 23:00:00	15.4	1396.8	82800	1350255600
2012-10-15 00:00:00	15.8	1377.4	0	1350259200
2012-10-15 01:00:00	15.8	1357.9999999999998	3600	1350262800
2012-10-15 02:00:00	15.8	1357.9999999999998	7200	1350266400
2012-10-15 03:00:00	15.6	1357.9999999999998	10800	1350270000
2012-10-15 04:00:00	15.8	1357.9999999999998	14400	1350273600
2012-10-15 05:00:00	15.9	1357.9999999999998	18000	1350277200
2012-10-15 06:00:00	16.1	1357.9999999999998	21600	1350280800
2012-10-15 07:00:00	16.6	1357.9999999999998	25200	1350284400
2012-10-15 08:00:00	17.0	1357.9999999999998	28800	1350288000
2012-10-15 09:00:00	17.3	1406.5000000000002	32400	1350291600
2012-10-15 10:00:00	18.1	1231.9	36000	1350295200
2012-10-15 11:00:00	18.0	1716.9	39600	1350298800
2012-10-15 12:00:00	18.0	1707.2	43200	1350302400
2012-10-15 13:00:00	15.9	1687.8	46800	1350306000
2012-10-15 14:00:00	16.4	1678.1	50400	1350309600
2012-10-15 15:00:00	17.5	1149.45	54000	1350313200
2012-10-15 16:00:00	16.5	1687.8	57600	1350316800
2012-10-15 17:00:00	16.5	1542.3000000000004	61200	1350320400
2012-10-15 18:00:00	14.6	1455.0	64800	1350324000
2012-10-15 19:00:00	14.3	1357.9999999999998	68400	1350327600
2012-10-15 20:00:00	13.4	1328.9	72000	1350331200
2012-10-15 21:00:00	11.8	1231.9	75600	1350334800
2012-10-15 22:00:00	11.0	1290.1	79200	1350338400
2012-10-15 23:00:00	10.2	1290.1	82800	1350342000
2012-10-16 00:00:00	9.7	1280.4	0	1350345600
2012-10-16 01:00:00	9.1	1261.0	3600	1350349200
2012-10-16 02:00:00	8.6	1212.5	7200	1350352800
2012-10-16 03:00:00	8.3	1212.5	10800	1350356400
2012-10-16 04:00:00	7.5	1212.5	14400	1350360000
2012-10-16 05:00:00	7.5	1202.8000000000004	18000	1350363600
2012-10-16 06:00:00	7.8	1241.6	21600	1350367200
2012-10-16 07:00:00	9.4	1309.5	25200	1350370800
2012-10-16 08:00:00	10.2	1416.1999999999996	28800	1350374400
2012-10-16 09:00:00	10.2	1600.4999999999998	32400	1350378000
2012-10-16 10:00:00	10.2	1348.3000000000004	36000	1350381600
2012-10-16 11:00:00	10.5	1755.7000000000005	39600	1350385200
2012-10-16 12:00:00	11.0	1775.1	43200	1350388800
2012-10-16 13:00:00	10.3	1716.9	46800	1350392400
2012-10-16 14:00:00	10.8	1755.7000000000005	50400	1350396000
2012-10-16 15:00:00	10.8	1687.8	54000	1350399600
2012-10-16 16:00:00	10.0	1561.6999999999996	57600	1350403200
2012-10-16 17:00:00	9.7	1455.0	61200	1350406800
2012-10-16 18:00:00	8.9	1367.7	64800	1350410400
2012-10-16 19:00:00	7.8	1357.9999999999998	68400	1350414000
2012-10-16 20:00:00	7.5	1387.1	72000	1350417600
2012-10-16 21:00:00	7.2	1348.3000000000004	75600	1350421200
2012-10-16 22:00:00	6.7	1241.5999999999995	79200	1350424800
2012-10-16 23:00:00	6.1	1164.0000000000002	82800	1350428400
2012-10-17 00:00:00	5.0	1154.3	0	1350432000
2012-10-17 01:00:00	5.8	960.3	3600	1350435600
2012-10-17 02:00:00	5.6	1348.3000000000004	7200	1350439200
2012-10-17 03:00:00	5.3	1357.9999999999998	10800	1350442800
2012-10-17 04:00:00	5.0	1357.9999999999998	14400	1350446400
2012-10-17 05:00:00	4.5	1357.9999999999998	18000	1350450000
2012-10-17 06:00:00	5.3	1416.1999999999996	21600	1350453600
2012-10-17 07:00:00	7.2	1435.6	25200	1350457200
2012-10-17 08:00:00	8.9	1668.4	28800	1350460800
2012-10-17 09:00:00	11.7	1687.8	32400	1350464400
2012-10-17 10:00:00	12.0	1212.5	36000	1350468000
2012-10-17 11:00:00	11.5	1493.8	39600	1350471600
2012-10-17 12:00:00	11.9	1290.1	43200	1350475200
2012-10-17 13:00:00	11.7	1280.4	46800	1350478800
2012-10-17 14:00:00	12.4	1299.7999999999995	50400	1350482400
2012-10-17 15:00:00	13.2	1328.9	54000	1350486000
2012-10-17 16:00:00	12.5	1348.3000000000004	57600	1350489600
2012-10-17 17:00:00	12.2	1319.2	61200	1350493200
2012-10-17 18:00:00	12.0	1290.1	64800	1350496800
2012-10-17 19:00:00	11.5	1261.0	68400	1350500400
2012-10-17 20:00:00	10.2	1202.8	72000	1350504000
2012-10-17 21:00:00	9.9	1154.3	75600	1350507600
2012-10-17 22:00:00	9.4	1173.7	79200	1350511200
2012-10-17 23:00:00	9.1	1154.3	82800	1350514800
2012-10-18 00:00:00	8.0	58.2	0	1350518400
2012-10-18 01:00:00	8.0	979.7	3600	1350522000
2012-10-18 02:00:00	8.3	1134.9	7200	1350525600
2012-10-18 03:00:00	7.2	1115.5	10800	1350529200
2012-10-18 04:00:00	7.2	1105.8000000000004	14400	1350532800
2012-10-18 05:00:00	7.2	640.2	18000	1350536400
2012-10-18 06:00:00	7.5	931.2	21600	1350540000
2012-10-18 07:00:00	11.5	979.7	25200	1350543600
2012-10-18 08:00:00	13.6	999.1	28800	1350547200
2012-10-18 09:00:00	14.0	58.2	32400	1350550800
2012-10-18 10:00:00	14.2	1222.2000000000005	36000	1350554400
2012-10-18 11:00:00	15.3	1309.5	39600	1350558000
2012-10-18 12:00:00	14.9	1367.7	43200	1350561600
2012-10-18 13:00:00	14.6	1484.1	46800	1350565200
2012-10-18 14:00:00	14.9	1522.9	50400	1350568800
2012-10-18 15:00:00	14.9	1513.2	54000	1350572400
2012-10-18 16:00:00	15.3	1532.6	57600	1350576000
2012-10-18 17:00:00	14.7	1503.5000000000002	61200	1350579600
2012-10-18 18:00:00	14.8	1493.8	64800	1350583200
2012-10-18 19:00:00	15.1	1445.3	68400	1350586800
2012-10-18 20:00:00	15.5	1202.8000000000004	72000	1350590400
2012-10-18 21:00:00	15.8	999.1	75600	1350594000
2012-10-18 22:00:00	16.1	1154.3	79200	1350597600
2012-10-18 23:00:00	16.7	1105.8000000000004	82800	1350601200
2012-10-19 00:00:00	16.5	1280.4	0	1350604800
2012-10-19 01:00:00	16.7	1251.3	3600	1350608400
2012-10-19 02:00:00	17.1	1425.9	7200	1350612000
2012-10-19 03:00:00	17.1	989.4	10800	1350615600
2012-10-19 04:00:00	17.1	989.4	14400	1350619200
2012-10-19 05:00:00	17.4	989.4	18000	1350622800
2012-10-19 06:00:00	17.4	1280.4	21600	1350626400
2012-10-19 07:00:00	17.9	999.1	25200	1350630000
2012-10-19 09:00:00	18.6	1309.5	32400	1350637200
2012-10-19 10:00:00	18.6	989.4	36000	1350640800
2012-10-19 11:00:00	18.8	1503.5000000000002	39600	1350644400
2012-10-19 12:00:00	19.1	1639.3	43200	1350648000
2012-10-19 13:00:00	18.8	1164.0	46800	1350651600
2012-10-19 14:00:00	19.6	1251.3	50400	1350655200
2012-10-19 15:00:00	19.4	1367.7	54000	1350658800
2012-10-19 16:00:00	19.2	1411.35	57600	1350662400
2012-10-19 17:00:00	17.2	1881.8	61200	1350666000
2012-10-19 18:00:00	17.1	1813.9000000000005	64800	1350669600
2012-10-19 19:00:00	16.8	1222.2	68400	1350673200
2012-10-19 20:00:00	16.0	1697.5	72000	1350676800
2012-10-19 21:00:00	14.9	989.4	75600	1350680400
2012-10-19 22:00:00	14.0	1590.8000000000004	79200	1350684000
2012-10-20 00:00:00	12.1	1387.1	0	1350691200
2012-10-20 01:00:00	11.0	1290.1	3600	1350694800
2012-10-20 02:00:00	10.5	989.4	7200	1350698400
2012-10-20 03:00:00	9.7	999.1	10800	1350702000
2012-10-20 04:00:00	9.4	58.2	14400	1350705600
2012-10-20 05:00:00	8.6	58.2	18000	1350709200
2012-10-20 06:00:00	8.6	58.2	21600	1350712800
2012-10-20 07:00:00	10.2	1270.7	25200	1350716400
2012-10-20 08:00:00	12.0	1357.9999999999998	28800	1350720000
2012-10-20 09:00:00	12.5	1416.1999999999996	32400	1350723600
2012-10-20 10:00:00	12.2	1241.5999999999995	36000	1350727200
2012-10-20 11:00:00	12.4	1338.6	39600	1350730800
2012-10-20 12:00:00	11.9	1357.9999999999998	43200	1350734400
2012-10-20 13:00:00	11.7	1435.6	46800	1350738000
2012-10-20 14:00:00	11.7	1416.1999999999996	50400	1350741600
2012-10-20 15:00:00	10.8	1474.4	54000	1350745200
2012-10-20 16:00:00	10.5	1503.5000000000002	57600	1350748800
2012-10-20 17:00:00	10.2	1464.6999999999996	61200	1350752400
2012-10-20 18:00:00	9.4	1435.6	64800	1350756000
2012-10-20 19:00:00	8.6	1357.9999999999998	68400	1350759600
2012-10-20 20:00:00	8.4	1367.7	72000	1350763200
2012-10-20 21:00:00	8.5	1222.2000000000005	75600	1350766800
2012-10-20 22:00:00	8.4	1280.4	79200	1350770400
2012-10-20 23:00:00	7.9	1251.3	82800	1350774000
2012-10-21 00:00:00	8.1	1202.8000000000004	0	1350777600
2012-10-21 01:00:00	7.3	1183.4	3600	1350781200
2012-10-21 02:00:00	7.6	1202.8000000000004	7200	1350784800
2012-10-21 03:00:00	7.1	1154.3	10800	1350788400
2012-10-21 04:00:00	6.8	1144.6	14400	1350792000
2012-10-21 05:00:00	6.5	1134.9	18000	1350795600
2012-10-21 06:00:00	6.7	1202.8000000000004	21600	1350799200
2012-10-21 07:00:00	8.6	1231.9	25200	1350802800
2012-10-21 08:00:00	9.5	1280.4	28800	1350806400
2012-10-21 09:00:00	10.5	1309.5	32400	1350810000
2012-10-21 10:00:00	11.0	1290.1	36000	1350813600
2012-10-21 11:00:00	11.3	1600.4999999999998	39600	1350817200
2012-10-21 12:00:00	10.8	1658.6999999999996	43200	1350820800
2012-10-21 13:00:00	11.0	1678.1	46800	1350824400
2012-10-21 14:00:00	10.6	1697.5	50400	1350828000
2012-10-21 15:00:00	10.5	1134.9	54000	1350831600
2012-10-21 16:00:00	10.5	1707.2	57600	1350835200
2012-10-21 17:00:00	9.5	1649.0	61200	1350838800
2012-10-21 18:00:00	8.9	1542.3000000000004	64800	1350842400
2012-10-21 19:00:00	8.1	1455.0	68400	1350846000
2012-10-21 20:00:00	7.8	1357.9999999999998	72000	1350849600
2012-10-21 21:00:00	7.3	1261.0	75600	1350853200
2012-10-21 22:00:00	7.0	1387.1	79200	1350856800
2012-10-21 23:00:00	6.8	1367.7	82800	1350860400
2012-10-22 00:00:00	6.2	1357.9999999999998	0	1350864000
2012-10-22 01:00:00	6.0	1319.2	3600	1350867600
2012-10-22 02:00:00	6.2	1261.0	7200	1350871200
2012-10-22 03:00:00	6.2	1270.7	10800	1350874800
2012-10-22 04:00:00	6.2	1290.1	14400	1350878400
2012-10-22 05:00:00	5.7	1290.1	18000	1350882000
2012-10-22 06:00:00	5.9	1338.6	21600	1350885600
2012-10-22 07:00:00	8.7	1425.9	25200	1350889200
2012-10-22 08:00:00	10.5	1464.6999999999996	28800	1350892800
2012-10-22 09:00:00	11.0	1552.0	32400	1350896400
2012-10-22 10:00:00	11.7	1183.4	36000	1350900000
2012-10-22 11:00:00	12.0	1571.4	39600	1350903600
2012-10-22 12:00:00	12.0	1639.3	43200	1350907200
2012-10-22 13:00:00	12.2	1649.0	46800	1350910800
2012-10-22 14:00:00	12.3	1697.5	50400	1350914400
2012-10-22 15:00:00	12.3	1678.1	54000	1350918000
2012-10-22 16:00:00	12.0	1629.6	57600	1350921600
2012-10-22 17:00:00	11.0	1649.0	61200	1350925200
2012-10-22 18:00:00	10.4	1571.4	64800	1350928800
2012-10-22 19:00:00	9.7	1503.5000000000002	68400	1350932400
2012-10-22 20:00:00	9.7	1396.8	72000	1350936000
2012-10-22 21:00:00	9.1	1183.4	75600	1350939600
2012-10-22 22:00:00	9.1	1425.9	79200	1350943200
2012-10-22 23:00:00	9.1	1425.9	82800	1350946800
2012-10-23 00:00:00	8.8	1396.8	0	1350950400
2012-10-23 01:00:00	8.6	1377.4	3600	1350954000
2012-10-23 02:00:00	8.6	1193.1	7200	1350957600
2012-10-23 03:00:00	8.6	950.6	10800	1350961200
2012-10-23 04:00:00	8.6	1164.0000000000002	14400	1350964800
2012-10-23 05:00:00	8.8	1183.4	18000	1350968400
2012-10-23 06:00:00	8.8	1212.5	21600	1350972000
2012-10-23 07:00:00	11.2	1309.5	25200	1350975600
2012-10-23 08:00:00	12.5	1377.4	28800	1350979200
2012-10-23 09:00:00	13.2	1493.8	32400	1350982800
2012-10-23 10:00:00	14.6	1280.4	36000	1350986400
2012-10-23 11:00:00	15.3	1416.1999999999996	39600	1350990000
2012-10-23 12:00:00	16.0	1435.6	43200	1350993600
2012-10-23 13:00:00	16.2	1231.9	46800	1350997200
2012-10-23 14:00:00	16.7	1241.6	50400	1351000800
2012-10-23 15:00:00	16.5	1280.4	54000	1351004400
2012-10-23 16:00:00	15.9	1280.4	57600	1351008000
2012-10-23 17:00:00	15.3	1280.4	61200	1351011600
2012-10-23 18:00:00	15.1	1290.1	64800	1351015200
2012-10-23 19:00:00	14.2	1261.0	68400	1351018800
2012-10-23 20:00:00	14.2	1280.4	72000	1351022400
2012-10-23 21:00:00	13.5	1309.5	75600	1351026000
2012-10-23 22:00:00	13.7	1212.5	79200	1351029600
2012-10-23 23:00:00	13.5	1164.0000000000002	82800	1351033200
2012-10-24 00:00:00	13.2	1115.5	0	1351036800
2012-10-24 01:00:00	12.9	1115.5	3600	1351040400
2012-10-24 02:00:00	13.2	1290.1	7200	1351044000
2012-10-24 03:00:00	13.2	1280.4	10800	1351047600
2012-10-24 04:00:00	12.9	1290.1	14400	1351051200
2012-10-24 05:00:00	12.1	1212.5	18000	1351054800
2012-10-24 06:00:00	12.4	1251.3	21600	1351058400
2012-10-24 07:00:00	14.2	1251.3	25200	1351062000
2012-10-24 08:00:00	15.5	1290.1	28800	1351065600
2012-10-24 09:00:00	16.4	1357.9999999999998	32400	1351069200
2012-10-24 10:00:00	17.4	1357.9999999999998	36000	1351072800
2012-10-24 11:00:00	17.8	1629.6	39600	1351076400
2012-10-24 12:00:00	18.3	1668.4	43200	1351080000
2012-10-24 13:00:00	18.6	1639.3	46800	1351083600
2012-10-24 14:00:00	18.6	1649.0	50400	1351087200
2012-10-24 15:00:00	18.7	1590.8000000000004	54000	1351090800
2012-10-24 16:00:00	18.4	1687.8	57600	1351094400
2012-10-24 17:00:00	18.0	1639.3	61200	1351098000
2012-10-24 18:00:00	17.6	1571.4	64800	1351101600
2012-10-24 19:00:00	16.8	1542.2999999999995	68400	1351105200
2012-10-24 20:00:00	15.7	1513.2	72000	1351108800
2012-10-24 21:00:00	16.1	1377.4	75600	1351112400
2012-10-24 22:00:00	16.1	1455.0	79200	1351116000
2012-10-24 23:00:00	16.4	1270.7	82800	1351119600
2012-10-25 00:00:00	15.6	1290.1	0	1351123200
2012-10-25 01:00:00	15.6	1251.3	3600	1351126800
2012-10-25 02:00:00	15.6	1377.4	7200	1351130400
2012-10-25 03:00:00	15.6	1377.4	10800	1351134000
2012-10-25 04:00:00	15.6	1387.1	14400	1351137600
2012-10-25 05:00:00	15.6	1406.5000000000002	18000	1351141200
2012-10-25 06:00:00	15.3	1445.3	21600	1351144800
2012-10-25 07:00:00	15.3	1503.5000000000002	25200	1351148400
2012-10-25 08:00:00	15.3	1493.8	28800	1351152000
2012-10-25 09:00:00	15.6	1649.0	32400	1351155600
2012-10-25 10:00:00	15.6	1115.5	36000	1351159200
2012-10-25 11:00:00	15.9	58.2	39600	1351162800
2012-10-25 12:00:00	16.1	58.2	43200	1351166400
2012-10-25 13:00:00	16.3	1406.5000000000002	46800	1351170000
2012-10-25 14:00:00	16.2	1212.5	50400	1351173600
2012-10-25 15:00:00	16.4	1212.5	54000	1351177200
2012-10-25 16:00:00	16.3	1193.1	57600	1351180800
2012-10-25 17:00:00	16.3	1193.1	61200	1351184400
2012-10-25 18:00:00	15.6	1212.5	64800	1351188000
2012-10-25 19:00:00	15.3	1164.0000000000002	68400	1351191600
2012-10-25 20:00:00	15.3	1222.2	72000	1351195200
2012-10-25 21:00:00	15.3	1144.6	75600	1351198800
2012-10-25 22:00:00	15.3	1202.8000000000004	79200	1351202400
2012-10-25 23:00:00	15.1	1212.5	82800	1351206000
2012-10-26 00:00:00	15.1	1183.4	0	1351209600
2012-10-26 01:00:00	15.3	1164.0000000000002	3600	1351213200
2012-10-26 02:00:00	15.6	940.9	7200	1351216800
2012-10-26 03:00:00	15.6	911.8	10800	1351220400
2012-10-26 04:00:00	15.6	882.7	14400	1351224000
2012-10-26 05:00:00	15.4	863.3000000000002	18000	1351227600
2012-10-26 07:00:00	15.6	873.0	25200	1351234800
2012-10-26 08:00:00	15.9	921.5	28800	1351238400
2012-10-26 09:00:00	16.1	1008.8	32400	1351242000
2012-10-26 10:00:00	15.9	698.4000000000002	36000	1351245600
2012-10-26 11:00:00	16.1	756.6	39600	1351249200
2012-10-26 12:00:00	16.1	746.9	43200	1351252800
2012-10-26 13:00:00	16.7	591.7	46800	1351256400
2012-10-26 14:00:00	16.7	1193.1	50400	1351260000
2012-10-26 15:00:00	16.7	1134.9	54000	1351263600
2012-10-26 16:00:00	16.4	1154.3	57600	1351267200
2012-10-26 17:00:00	16.2	834.2	61200	1351270800
2012-10-26 18:00:00	16.0	1134.9	64800	1351274400
2012-10-26 19:00:00	15.3	960.3	68400	1351278000
2012-10-26 20:00:00	15.3	1047.6	72000	1351281600
2012-10-26 21:00:00	15.0	698.4000000000002	75600	1351285200
2012-10-26 22:00:00	14.6	717.8000000000002	79200	1351288800
2012-10-26 23:00:00	14.8	717.8000000000002	82800	1351292400
2012-10-27 00:00:00	14.6	727.5	0	1351296000
2012-10-27 01:00:00	14.6	688.7	3600	1351299600
2012-10-27 02:00:00	14.0	698.4000000000002	7200	1351303200
2012-10-27 03:00:00	14.0	698.4000000000002	10800	1351306800
2012-10-27 04:00:00	13.5	698.4000000000002	14400	1351310400
2012-10-27 05:00:00	13.5	708.0999999999998	18000	1351314000
2012-10-27 06:00:00	13.2	688.7	21600	1351317600
2012-10-27 07:00:00	13.1	698.4000000000002	25200	1351321200
2012-10-27 08:00:00	13.9	717.8000000000002	28800	1351324800
2012-10-27 09:00:00	13.7	737.2	32400	1351328400
2012-10-27 10:00:00	14.2	970.0	36000	1351332000
2012-10-27 11:00:00	14.4	1522.9	39600	1351335600
2012-10-27 12:00:00	14.2	1503.5000000000002	43200	1351339200
2012-10-27 13:00:00	14.2	1474.4	46800	1351342800
2012-10-27 14:00:00	14.2	1474.4	50400	1351346400
2012-10-27 15:00:00	14.5	1183.4	54000	1351350000
2012-10-27 16:00:00	14.5	1542.2999999999995	57600	1351353600
2012-10-27 17:00:00	14.3	1503.4999999999998	61200	1351357200
2012-10-27 18:00:00	14.3	1416.1999999999996	64800	1351360800
2012-10-27 19:00:00	14.1	1357.9999999999998	68400	1351364400
2012-10-27 20:00:00	13.8	1348.3000000000004	72000	1351368000
2012-10-27 21:00:00	13.5	970.0	75600	1351371600
2012-10-27 22:00:00	13.0	1367.7	79200	1351375200
2012-10-27 23:00:00	13.0	1348.3000000000004	82800	1351378800
2012-10-28 00:00:00	13.1	1261.0	0	1351382400
2012-10-28 01:00:00	12.5	1290.1	3600	1351386000
2012-10-28 02:00:00	11.7	970.0	7200	1351389600
2012-10-28 03:00:00	10.9	979.7	10800	1351393200
2012-10-28 04:00:00	11.5	989.4	14400	1351396800
2012-10-28 05:00:00	12.0	999.1	18000	1351400400
2012-10-28 06:00:00	11.2	999.1	21600	1351404000
2012-10-28 07:00:00	10.9	999.1	25200	1351407600
2012-10-28 08:00:00	9.9	1348.3000000000004	28800	1351411200
2012-10-28 09:00:00	9.7	1396.8	32400	1351414800
2012-10-28 10:00:00	10.4	1241.5999999999995	36000	1351418400
2012-10-28 11:00:00	10.7	1222.2000000000005	39600	1351422000
2012-10-28 12:00:00	11.2	1251.3	43200	1351425600
2012-10-28 13:00:00	11.2	1270.7	46800	1351429200
2012-10-28 14:00:00	11.2	1280.4	50400	1351432800
2012-10-28 15:00:00	11.2	1309.5	54000	1351436400
2012-10-28 16:00:00	11.0	1328.9	57600	1351440000
2012-10-28 17:00:00	10.7	1319.2	61200	1351443600
2012-10-28 18:00:00	11.0	1309.5	64800	1351447200
2012-10-28 19:00:00	11.0	1309.5	68400	1351450800
2012-10-28 20:00:00	11.3	1270.7	72000	1351454400
2012-10-28 21:00:00	11.3	1241.5999999999995	75600	1351458000
2012-10-28 22:00:00	11.3	1270.7	79200	1351461600
2012-10-28 23:00:00	11.3	1241.5999999999995	82800	1351465200
2012-10-29 00:00:00	11.0	1222.2000000000005	0	1351468800
2012-10-29 01:00:00	10.7	1212.5	3600	1351472400
2012-10-29 02:00:00	10.7	1241.5999999999995	7200	1351476000
2012-10-29 03:00:00	10.5	1222.2000000000005	10800	1351479600
2012-10-29 04:00:00	10.2	1241.5999999999995	14400	1351483200
2012-10-29 05:00:00	9.9	1251.3	18000	1351486800
2012-10-29 06:00:00	9.9	1251.3	21600	1351490400
2012-10-29 07:00:00	9.9	1270.7	25200	1351494000
2012-10-29 08:00:00	9.7	1290.1	28800	1351497600
2012-10-29 09:00:00	9.6	1290.1	32400	1351501200
2012-10-29 10:00:00	9.6	1115.5	36000	1351504800
2012-10-29 11:00:00	9.6	1513.2	39600	1351508400
2012-10-29 12:00:00	9.6	1542.3000000000004	43200	1351512000
2012-10-29 13:00:00	9.6	1581.1	46800	1351515600
2012-10-29 14:00:00	9.1	1532.6	50400	1351519200
2012-10-29 15:00:00	9.1	1561.7000000000005	54000	1351522800
2012-10-29 16:00:00	8.8	1552.0	57600	1351526400
2012-10-29 17:00:00	8.6	1455.0	61200	1351530000
2012-10-29 18:00:00	8.0	1455.0	64800	1351533600
2012-10-29 19:00:00	8.0	1357.9999999999998	68400	1351537200
2012-10-29 20:00:00	8.0	1338.6	72000	1351540800
2012-10-29 21:00:00	7.5	1144.6	75600	1351544400
2012-10-29 22:00:00	7.5	1290.1	79200	1351548000
2012-10-29 23:00:00	6.9	1261.0	82800	1351551600
