Date	Ind	Twet
2012/7/1	1054	24.5
2012/7/1	1154	25
2012/7/1	1254	24.7
2012/7/1	1354	24.8
2012/7/1	1454	23.9
2012/7/1	1554	23.5
2012/7/1	1654	23.3
2012/7/1	1754	24.1
2012/7/1	1854	24
2012/7/1	1954	23.5
2012/7/1	2054	23
2012/7/1	2154	23.2
2012/7/1	2254	22.5
2012/7/1	2354	22.7
2012/7/2	54	21.3
2012/7/2	113	22
2012/7/2	147	21.3
2012/7/2	154	20.8
2012/7/2	233	19.6
2012/7/2	254	19.4
2012/7/2	354	20.2
2012/7/2	454	20.4
2012/7/2	554	20.4
2012/7/2	654	21.1
2012/7/2	754	21.5
2012/7/2	854	21.4
2012/7/2	954	21.9
2012/7/2	1054	21.2
2012/7/2	1154	21.3
2012/7/2	1254	21.1
2012/7/2	1354	21.1
2012/7/2	1454	20.8
2012/7/2	1554	20.4
2012/7/2	1654	20.3
2012/7/2	1754	20.3
2012/7/2	1854	19.5
2012/7/2	1954	19.2
2012/7/2	2054	19.4
2012/7/2	2154	19.2
2012/7/2	2254	19.1
2012/7/2	2354	19.2
2012/7/3	54	18.8
2012/7/3	154	18.8
2012/7/3	254	18.6
2012/7/3	354	18.8
2012/7/3	454	18.2
2012/7/3	554	19.5
2012/7/3	654	20.5
2012/7/3	754	22
2012/7/3	854	22.7
2012/7/3	954	21.6
2012/7/3	1054	21.7
2012/7/3	1154	21.5
2012/7/3	1254	20.4
2012/7/3	1354	20.9
2012/7/3	1454	21.7
2012/7/3	1554	21.5
2012/7/3	1654	21.6
2012/7/3	1754	22
2012/7/3	1854	22.4
2012/7/3	1954	23.3
2012/7/3	2054	21.7
2012/7/3	2154	21.1
2012/7/3	2254	20.3
2012/7/3	2354	20.5
2012/7/4	54	20.6
2012/7/4	154	20.8
2012/7/4	254	20.8
2012/7/4	354	20.5
2012/7/4	454	19.9
2012/7/4	554	19.7
2012/7/4	654	20
2012/7/4	754	21.1
2012/7/4	854	21.5
2012/7/4	954	22.7
2012/7/4	1054	23.5
2012/7/4	1154	23.6
2012/7/4	1254	24.1
2012/7/4	1354	24.4
2012/7/4	1454	24.4
2012/7/4	1554	24.5
2012/7/4	1654	25
2012/7/4	1754	25.2
2012/7/4	1854	25.3
2012/7/4	1954	25
2012/7/4	2054	25
2012/7/4	2154	24.9
2012/7/4	2254	24
2012/7/4	2354	22.9
2012/7/5	54	21.4
2012/7/5	154	20.7
2012/7/5	254	20.6
2012/7/5	354	20.7
2012/7/5	454	20.7
2012/7/5	554	21
2012/7/5	654	22.7
2012/7/5	754	23.7
2012/7/5	854	24.9
2012/7/5	954	25.4
2012/7/5	1054	26
2012/7/5	1154	25.8
2012/7/5	1254	25.6
2012/7/5	1354	25.5
2012/7/5	1454	25.7
2012/7/5	1554	25.5
2012/7/5	1654	25.1
2012/7/5	1754	24.7
2012/7/5	1849	24.6
2012/7/5	1854	24.8
2012/7/5	1915	23.8
2012/7/5	1954	22.5
2012/7/5	2054	23
2012/7/5	2154	22.5
2012/7/5	2254	22.7
2012/7/5	2354	22.2
2012/7/6	54	22
2012/7/6	154	22.3
2012/7/6	254	21.6
2012/7/6	354	22.2
2012/7/6	454	21.8
2012/7/6	554	21.8
2012/7/6	654	22
2012/7/6	754	20.4
2012/7/6	854	20.1
2012/7/6	954	21
2012/7/6	1054	21.6
2012/7/6	1154	22.1
2012/7/6	1254	22.8
2012/7/6	1354	22.5
2012/7/6	1454	23.4
2012/7/6	1554	23.5
2012/7/6	1654	22.8
2012/7/6	1754	23.6
2012/7/6	1854	23.9
2012/7/6	1954	22.9
2012/7/6	2054	22.5
2012/7/6	2154	22.4
2012/7/6	2254	21.9
2012/7/6	2354	21.9
2012/7/7	54	21.8
2012/7/7	154	22
2012/7/7	254	22.3
2012/7/7	354	22.7
2012/7/7	454	22.5
2012/7/7	554	23.6
2012/7/7	654	24.9
2012/7/7	754	25.5
2012/7/7	854	25.6
2012/7/7	954	26.4
2012/7/7	1054	26.2
2012/7/7	1154	22.9
2012/7/7	1240	24.1
2012/7/7	1242	24.4
2012/7/7	1254	24.9
2012/7/7	1354	24.2
2012/7/7	1454	21.3
2012/7/7	1554	23
2012/7/7	1654	23.8
2012/7/7	1754	24.2
2012/7/7	1854	24.4
2012/7/7	1954	24.4
2012/7/7	2054	24.4
2012/7/7	2154	24.1
2012/7/7	2254	23.8
2012/7/7	2354	23.5
2012/7/8	54	23.7
2012/7/8	154	23.8
2012/7/8	254	23.5
2012/7/8	354	24.2
2012/7/8	454	24.1
2012/7/8	554	24
2012/7/8	654	24
2012/7/8	754	24.3
2012/7/8	854	24.8
2012/7/8	954	25.3
2012/7/8	1054	25.2
2012/7/8	1154	25.8
2012/7/8	1254	26.1
2012/7/8	1354	26.7
2012/7/8	1454	26.2
2012/7/8	1554	25.8
2012/7/8	1654	25.7
2012/7/8	1754	25.4
2012/7/8	1854	25.4
2012/7/8	1954	24.5
2012/7/8	2054	24.5
2012/7/8	2154	24.7
2012/7/8	2254	24.8
2012/7/8	2354	24.8
2012/7/9	54	24.6
2012/7/9	124	24.1
2012/7/9	154	25.1
2012/7/9	217	22.7
2012/7/9	228	22.7
2012/7/9	254	23.1
2012/7/9	334	22.7
2012/7/9	354	22
2012/7/9	454	21.6
2012/7/9	554	21.1
2012/7/9	654	20.7
2012/7/9	754	20.9
2012/7/9	854	21.5
2012/7/9	954	22.2
2012/7/9	1054	21
2012/7/9	1154	20.7
2012/7/9	1254	19.6
2012/7/9	1354	19.6
2012/7/9	1454	20.2
2012/7/9	1554	20.1
2012/7/9	1654	20.3
2012/7/9	1754	19.8
2012/7/9	1854	19.9
2012/7/9	1954	20.3
2012/7/9	2054	20.6
2012/7/9	2154	20.4
2012/7/9	2254	20.2
2012/7/9	2354	20.2
2012/7/10	54	20.2
2012/7/10	154	19.7
2012/7/10	254	19.5
2012/7/10	354	19.2
2012/7/10	454	19.5
2012/7/10	554	20.2
2012/7/10	654	21.8
2012/7/10	754	22.9
2012/7/10	854	22.4
2012/7/10	954	21.6
2012/7/10	1054	20.4
2012/7/10	1154	20.3
2012/7/10	1254	20.2
2012/7/10	1354	20.3
2012/7/10	1454	21.2
2012/7/10	1554	21.7
2012/7/10	1654	21.9
2012/7/10	1754	21.4
2012/7/10	1854	21.8
2012/7/10	1954	20.8
2012/7/10	2054	20.3
2012/7/10	2154	20.4
2012/7/10	2254	20.8
2012/7/10	2354	20.6
2012/7/11	54	20.4
2012/7/11	154	20.5
2012/7/11	254	20.4
2012/7/11	354	20.2
2012/7/11	454	20
2012/7/11	554	21.3
2012/7/11	654	22.2
2012/7/11	754	22.5
2012/7/11	854	21.6
2012/7/11	947	M
2012/7/11	954	19.1
2012/7/11	1054	20.4
2012/7/11	1154	21.6
2012/7/11	1254	21.3
2012/7/11	1354	20.4
2012/7/11	1454	20.3
2012/7/11	1554	20.4
2012/7/11	1654	20.2
2012/7/11	1754	20.4
2012/7/11	1854	20.3
2012/7/11	1954	20.3
2012/7/11	2054	19.8
2012/7/11	2154	19.1
2012/7/11	2254	18.9
2012/7/11	2354	18.5
2012/7/12	54	18.7
2012/7/12	154	17.9
2012/7/12	254	17.7
2012/7/12	354	18
2012/7/12	454	17.3
2012/7/12	554	18.6
2012/7/12	654	20
2012/7/12	754	20.3
2012/7/12	854	20.8
2012/7/12	954	19.6
2012/7/12	1054	19
2012/7/12	1154	18.7
2012/7/12	1254	19.6
2012/7/12	1354	19.6
2012/7/12	1454	19.7
2012/7/12	1554	20
2012/7/12	1654	20.3
2012/7/12	1754	20.5
2012/7/12	1854	20.6
2012/7/12	1954	19.8
2012/7/12	2054	19.8
2012/7/12	2154	19.3
2012/7/12	2254	19.3
2012/7/12	2354	19.3
2012/7/13	54	18.8
2012/7/13	154	18.7
2012/7/13	254	18.3
2012/7/13	354	18.9
2012/7/13	454	18.7
2012/7/13	554	19.1
2012/7/13	654	19.8
2012/7/13	754	20
2012/7/13	854	20
2012/7/13	954	19.5
2012/7/13	1054	20.3
2012/7/13	1154	19.9
2012/7/13	1254	20.3
2012/7/13	1354	20.5
2012/7/13	1454	20.9
2012/7/13	1554	20.6
2012/7/13	1654	20.2
2012/7/13	1754	21.3
2012/7/13	1854	21.3
2012/7/13	1954	21.1
2012/7/13	2054	21.4
2012/7/13	2154	21.4
2012/7/13	2254	21
2012/7/13	2354	20.7
2012/7/14	54	20.7
2012/7/14	154	20.7
2012/7/14	254	21
2012/7/14	354	20.2
2012/7/14	454	19
2012/7/14	554	20.2
2012/7/14	628	20
2012/7/14	654	20.3
2012/7/14	703	20.3
2012/7/14	706	19.7
2012/7/14	729	18.6
2012/7/14	754	19.3
2012/7/14	854	20.2
2012/7/14	932	20.2
2012/7/14	954	20.4
2012/7/14	1054	21
2012/7/14	1115	21.4
2012/7/14	1142	21.4
2012/7/14	1154	21.4
2012/7/14	1232	22.4
2012/7/14	1254	22.2
2012/7/14	1310	22.5
2012/7/14	1354	22.9
2012/7/14	1443	23.2
2012/7/14	1454	23.4
2012/7/14	1554	23.7
2012/7/14	1636	23.9
2012/7/14	1654	23.7
2012/7/14	1754	23.7
2012/7/14	1854	23.2
2012/7/14	1954	23.4
2012/7/14	2039	23.8
2012/7/14	2054	24
2012/7/14	2154	24
2012/7/14	2235	23.4
2012/7/14	2254	23.8
2012/7/14	2354	23.3
2012/7/15	54	23.1
2012/7/15	154	22.7
2012/7/15	211	22.7
2012/7/15	254	23.1
2012/7/15	354	23.1
2012/7/15	454	23.1
2012/7/15	554	23.3
2012/7/15	630	23.8
2012/7/15	654	23.6
2012/7/15	754	23.7
2012/7/15	854	24.7
2012/7/15	954	24
2012/7/15	1054	25.1
2012/7/15	1154	24.3
2012/7/15	1254	24.8
2012/7/15	1354	24.7
2012/7/15	1454	24.7
2012/7/15	1554	24.4
2012/7/15	1654	24.3
2012/7/15	1754	24.4
2012/7/15	1816	24.1
2012/7/15	1842	24.8
2012/7/15	1854	24.9
2012/7/15	1952	24.5
2012/7/15	1954	24.9
2012/7/15	2054	24.3
2012/7/15	2154	23.4
2012/7/15	2254	23.8
2012/7/15	2354	23.8
2012/7/16	54	23.4
2012/7/16	154	23.3
2012/7/16	254	22.4
2012/7/16	354	21.8
2012/7/16	454	21.6
2012/7/16	554	22
2012/7/16	654	22.5
2012/7/16	754	23.6
2012/7/16	854	23.7
2012/7/16	954	24.2
2012/7/16	1054	24.6
2012/7/16	1154	24.9
2012/7/16	1254	24.9
2012/7/16	1354	25
2012/7/16	1454	24.9
2012/7/16	1554	24.7
2012/7/16	1654	24.6
2012/7/16	1754	24.4
2012/7/16	1854	24
2012/7/16	1954	23.8
2012/7/16	2054	23.9
2012/7/16	2154	23.5
2012/7/16	2254	23.2
2012/7/16	2354	23
2012/7/17	54	22.7
2012/7/17	154	22.9
2012/7/17	254	22.5
2012/7/17	354	22.3
2012/7/17	454	21.8
2012/7/17	554	22.2
2012/7/17	654	22.7
2012/7/17	754	23.2
2012/7/17	854	22.9
2012/7/17	954	22.6
2012/7/17	1054	21.7
2012/7/17	1154	23.1
2012/7/17	1254	22.9
2012/7/17	1354	23.5
2012/7/17	1454	23.5
2012/7/17	1554	23.8
2012/7/17	1654	23.9
2012/7/17	1754	23.3
2012/7/17	1854	23.2
2012/7/17	1954	23.2
2012/7/17	2054	22.2
2012/7/17	2154	22.7
2012/7/17	2254	22.2
2012/7/17	2354	22
2012/7/18	54	22.4
2012/7/18	154	22.3
2012/7/18	254	22.3
2012/7/18	354	22.2
2012/7/18	454	22.5
2012/7/18	554	23
2012/7/18	654	23.3
2012/7/18	754	24.3
2012/7/18	854	24.8
2012/7/18	954	25.5
2012/7/18	1054	26.1
2012/7/18	1154	25.6
2012/7/18	1254	24.9
2012/7/18	1354	24.9
2012/7/18	1436	23.9
2012/7/18	1454	24.4
2012/7/18	1515	24.9
2012/7/18	1538	23.8
2012/7/18	1554	23.3
2012/7/18	1604	22.2
2012/7/18	1654	22.9
2012/7/18	1716	23.4
2012/7/18	1754	24
2012/7/18	1854	23.8
2012/7/18	1954	23.6
2012/7/18	2054	23.6
2012/7/18	2154	22.9
2012/7/18	2254	22.7
2012/7/18	2354	22.9
2012/7/19	54	22.9
2012/7/19	154	23.1
2012/7/19	254	22.5
2012/7/19	354	22.5
2012/7/19	454	22.3
2012/7/19	554	22.7
2012/7/19	654	22.9
2012/7/19	754	23
2012/7/19	854	23
2012/7/19	954	23.5
2012/7/19	1054	24.3
2012/7/19	1154	24.9
2012/7/19	1254	24.4
2012/7/19	1354	24.5
2012/7/19	1454	24.4
2012/7/19	1554	25.1
2012/7/19	1654	25.1
2012/7/19	1754	25.4
2012/7/19	1806	25.3
2012/7/19	1831	23.7
2012/7/19	1845	22
2012/7/19	1854	22.2
2012/7/19	1927	22.7
2012/7/19	1954	22.4
2012/7/19	2020	22.7
2012/7/19	2054	24.3
2012/7/19	2139	24.5
2012/7/19	2148	22.4
2012/7/19	2154	21.8
2012/7/19	2209	22.2
2012/7/19	2230	22.4
2012/7/19	2254	22
2012/7/19	2302	22.4
2012/7/19	2352	22.4
2012/7/19	2354	22.9
2012/7/20	14	22.4
2012/7/20	23	22.7
2012/7/20	37	22.7
2012/7/20	54	22.5
2012/7/20	152	22.7
2012/7/20	154	22.9
2012/7/20	254	22.5
2012/7/20	346	22.4
2012/7/20	354	22.5
2012/7/20	454	22.4
2012/7/20	554	22.5
2012/7/20	654	22.7
2012/7/20	754	22.7
2012/7/20	854	22.5
2012/7/20	909	23.1
2012/7/20	952	23.1
2012/7/20	954	23.2
2012/7/20	1052	23.1
2012/7/20	1054	23.1
2012/7/20	1056	22.7
2012/7/20	1101	22.7
2012/7/20	1154	22.5
2012/7/20	1254	21.8
2012/7/20	1310	22.4
2012/7/20	1354	21.8
2012/7/20	1443	21.6
2012/7/20	1450	21.6
2012/7/20	1454	21.8
2012/7/20	1526	21.6
2012/7/20	1554	21.3
2012/7/20	1629	20.9
2012/7/20	1652	20
2012/7/20	1654	20.4
2012/7/20	1716	20
2012/7/20	1745	20
2012/7/20	1754	20.5
2012/7/20	1806	20.7
2012/7/20	1819	20.3
2012/7/20	1854	20.3
2012/7/20	1901	20.3
2012/7/20	1927	19.7
2012/7/20	1954	19.1
2012/7/20	2005	19
2012/7/20	2054	19.3
2012/7/20	2154	19.1
2012/7/20	2252	18.6
2012/7/20	2254	18.9
2012/7/20	2323	19.2
2012/7/20	2354	19
2012/7/21	38	18.2
2012/7/21	54	19
2012/7/21	152	18.8
2012/7/21	154	19
2012/7/21	252	18.2
2012/7/21	254	18.5
2012/7/21	352	18.2
2012/7/21	354	18.2
2012/7/21	454	17.6
2012/7/21	525	17.4
2012/7/21	554	17.4
2012/7/21	654	17.6
2012/7/21	754	17.9
2012/7/21	818	18.2
2012/7/21	838	18.2
2012/7/21	852	18.2
2012/7/21	854	18.2
2012/7/21	954	18.2
2012/7/21	1021	18.2
2012/7/21	1043	18.2
2012/7/21	1054	18.7
2012/7/21	1105	18.2
2012/7/21	1134	18.2
2012/7/21	1150	18.2
2012/7/21	1151	18.2
2012/7/21	1154	18.5
2012/7/21	1230	18.8
2012/7/21	1243	19.3
2012/7/21	1252	18.8
2012/7/21	1254	19
2012/7/21	1354	19.3
2012/7/21	1431	19.3
2012/7/21	1439	19.7
2012/7/21	1454	19.3
2012/7/21	1512	19.3
2012/7/21	1530	19.3
2012/7/21	1538	19.3
2012/7/21	1544	19.7
2012/7/21	1554	19.3
2012/7/21	1652	19.7
2012/7/21	1654	19.8
2012/7/21	1746	19.3
2012/7/21	1754	19.5
2012/7/21	1850	19.7
2012/7/21	1854	19.5
2012/7/21	1906	19.7
2012/7/21	1925	19.7
2012/7/21	1943	19.3
2012/7/21	1952	19.3
2012/7/21	1954	19.3
2012/7/21	2047	19.3
2012/7/21	2049	19.3
2012/7/21	2052	19.3
2012/7/21	2054	19.3
2012/7/21	2105	19.3
2012/7/21	2154	19.3
2012/7/21	2254	19.3
2012/7/21	2340	19.3
2012/7/21	2354	19.6
2012/7/22	54	19.6
2012/7/22	139	19.3
2012/7/22	154	19.3
2012/7/22	208	19.3
2012/7/22	254	19.6
2012/7/22	325	19.3
2012/7/22	354	19.6
2012/7/22	409	19.3
2012/7/22	454	19.6
2012/7/22	509	19.3
2012/7/22	530	19.7
2012/7/22	554	19.8
2012/7/22	654	19.8
2012/7/22	754	20.2
2012/7/22	831	20
2012/7/22	854	20.6
2012/7/22	954	20.6
2012/7/22	1054	20.4
2012/7/22	1130	20.6
2012/7/22	1154	21.3
2012/7/22	1230	20.6
2012/7/22	1254	21.8
2012/7/22	1312	22
2012/7/22	1352	22
2012/7/22	1354	22
2012/7/22	1429	22
2012/7/22	1454	21.8
2012/7/22	1534	23
2012/7/22	1554	22.2
2012/7/22	1605	22.7
2012/7/22	1654	22.7
2012/7/22	1754	22.5
2012/7/22	1854	22.5
2012/7/22	1954	21.8
2012/7/22	2054	21.5
2012/7/22	2154	21.5
2012/7/22	2254	21.1
2012/7/22	2354	20.9
2012/7/23	54	20.9
2012/7/23	154	20.9
2012/7/23	254	21.3
2012/7/23	354	21.3
2012/7/23	452	21.4
2012/7/23	454	21.8
2012/7/23	519	22.2
2012/7/23	530	22.2
2012/7/23	552	22.2
2012/7/23	554	21.8
2012/7/23	652	22.4
2012/7/23	654	22.4
2012/7/23	717	22.7
2012/7/23	744	23.1
2012/7/23	754	23.3
2012/7/23	805	23.4
2012/7/23	815	23.4
2012/7/23	822	23.8
2012/7/23	854	24.6
2012/7/23	954	24.4
2012/7/23	1054	23.2
2012/7/23	1154	24
2012/7/23	1254	23.9
2012/7/23	1354	24.5
2012/7/23	1454	24.2
2012/7/23	1554	24.2
2012/7/23	1654	23.8
2012/7/23	1754	23.5
2012/7/23	1854	23.5
2012/7/23	1954	23.5
2012/7/23	2054	23.6
2012/7/23	2154	23
2012/7/23	2254	23
2012/7/23	2354	22.5
2012/7/24	54	22.3
2012/7/24	154	22.2
2012/7/24	254	21.8
2012/7/24	354	21.6
2012/7/24	454	21.6
2012/7/24	554	21.8
2012/7/24	654	22.9
2012/7/24	754	24.2
2012/7/24	854	25.3
2012/7/24	954	25.2
2012/7/24	1054	25.5
2012/7/24	1154	25.7
2012/7/24	1254	25
2012/7/24	1354	25.8
2012/7/24	1454	25
2012/7/24	1554	25
2012/7/24	1654	24.5
2012/7/24	1754	24.2
2012/7/24	1854	23.2
2012/7/24	1954	23
2012/7/24	2054	23.2
2012/7/24	2154	22.7
2012/7/24	2254	21.8
2012/7/24	2354	21
2012/7/25	52	19.9
2012/7/25	54	19.9
2012/7/25	154	19.6
2012/7/25	254	18.4
2012/7/25	354	17.7
2012/7/25	454	17.1
2012/7/25	554	16.4
2012/7/25	654	17
2012/7/25	754	17.1
2012/7/25	854	17.2
2012/7/25	954	17.2
2012/7/25	1054	17.8
2012/7/25	1154	17.5
2012/7/25	1254	18.9
2012/7/25	1354	19.5
2012/7/25	1454	18.3
2012/7/25	1554	18.9
2012/7/25	1654	18.6
2012/7/25	1754	19
2012/7/25	1854	19.4
2012/7/25	1954	19.1
2012/7/25	2054	19
2012/7/25	2154	18.4
2012/7/25	2254	18
2012/7/25	2354	18.2
2012/7/26	54	18.2
2012/7/26	154	18.3
2012/7/26	254	18.3
2012/7/26	354	19
2012/7/26	454	19.8
2012/7/26	554	20.4
2012/7/26	654	21.5
2012/7/26	754	22.3
2012/7/26	854	22.7
2012/7/26	954	23
2012/7/26	1054	24
2012/7/26	1154	24.8
2012/7/26	1254	25.6
2012/7/26	1354	26.7
2012/7/26	1454	26.6
2012/7/26	1554	26.4
2012/7/26	1654	26.4
2012/7/26	1754	26.2
2012/7/26	1854	26.1
2012/7/26	1954	25.6
2012/7/26	2044	23.5
2012/7/26	2052	23.5
2012/7/26	2054	23.2
2012/7/26	2133	22.4
2012/7/26	2140	22.7
2012/7/26	2152	22.7
2012/7/26	2154	22.9
2012/7/26	2254	22.9
2012/7/26	2354	22.5
2012/7/27	54	22.4
2012/7/27	154	22.5
2012/7/27	254	22
2012/7/27	354	22.4
2012/7/27	454	22
2012/7/27	554	22.2
2012/7/27	654	23.2
2012/7/27	754	23.5
2012/7/27	854	23.5
2012/7/27	954	24.5
2012/7/27	1054	24.5
2012/7/27	1154	24.6
2012/7/27	1254	24.3
2012/7/27	1354	24.6
2012/7/27	1454	24.2
2012/7/27	1554	24.9
2012/7/27	1654	24.8
2012/7/27	1754	23.8
2012/7/27	1854	24
2012/7/27	1954	24.1
2012/7/27	2054	24.4
2012/7/27	2154	23.6
2012/7/27	2254	23.2
2012/7/27	2354	23.4
2012/7/28	54	22.9
2012/7/28	154	22.9
2012/7/28	254	22.3
2012/7/28	354	22.5
2012/7/28	454	21.6
2012/7/28	554	22.4
2012/7/28	654	22.9
2012/7/28	754	23.9
2012/7/28	854	24.2
2012/7/28	954	24.7
2012/7/28	1054	25.5
2012/7/28	1154	25
2012/7/28	1254	24.5
2012/7/28	1354	23.6
2012/7/28	1454	24
2012/7/28	1554	23.6
2012/7/28	1654	23.6
2012/7/28	1754	22.7
2012/7/28	1854	22.5
2012/7/28	1954	22
2012/7/28	2054	22.3
2012/7/28	2154	22
2012/7/28	2254	22
2012/7/28	2354	21.8
2012/7/29	54	21.1
2012/7/29	154	20.7
2012/7/29	254	20.4
2012/7/29	354	20
2012/7/29	454	19.6
2012/7/29	554	20.2
2012/7/29	654	20.9
2012/7/29	754	21.3
2012/7/29	854	21.8
2012/7/29	954	22.4
2012/7/29	1009	22.4
2012/7/29	1054	22.5
2012/7/29	1154	22.9
2012/7/29	1254	22.4
2012/7/29	1354	22.5
2012/7/29	1454	22.5
2012/7/29	1554	22.7
2012/7/29	1654	22.5
2012/7/29	1754	22.2
2012/7/29	1854	22.2
2012/7/29	1954	21.8
2012/7/29	2054	21.3
2012/7/29	2154	21.5
2012/7/29	2254	21.3
2012/7/29	2354	21.1
2012/7/30	54	20.7
2012/7/30	154	20.3
2012/7/30	254	20.5
2012/7/30	335	20.7
2012/7/30	354	20.3
2012/7/30	407	20.7
2012/7/30	423	21.4
2012/7/30	437	21.4
2012/7/30	445	20.7
2012/7/30	454	20.3
2012/7/30	500	20.7
2012/7/30	526	21.4
2012/7/30	542	22.4
2012/7/30	554	22
2012/7/30	654	22.7
2012/7/30	714	23.1
2012/7/30	720	23.1
2012/7/30	732	23.1
2012/7/30	752	22
2012/7/30	754	21.6
2012/7/30	854	23.1
2012/7/30	954	23.1
2012/7/30	1054	23
2012/7/30	1154	23.7
2012/7/30	1254	22.7
2012/7/30	1354	22.9
2012/7/30	1454	22.9
2012/7/30	1554	22.7
2012/7/30	1654	22.4
2012/7/30	1754	22.2
2012/7/30	1850	23.4
2012/7/30	1854	23.1
2012/7/30	1907	20.9
2012/7/30	1920	22
2012/7/30	1954	21.8
2012/7/30	2054	22
2012/7/30	2154	21.5
2012/7/30	2254	21.6
2012/7/30	2354	21.6
2012/7/31	30	21.6
2012/7/31	49	21.6
2012/7/31	54	21.6
2012/7/31	154	21.4
2012/7/31	254	21.1
2012/7/31	354	21.4
2012/7/31	424	21.4
2012/7/31	441	22.4
2012/7/31	448	21.4
2012/7/31	454	21.3
2012/7/31	501	21.1
2012/7/31	542	21.4
2012/7/31	554	21.3
2012/7/31	637	22.4
2012/7/31	654	22
2012/7/31	700	22.4
2012/7/31	712	22.4
2012/7/31	730	22.4
2012/7/31	738	22.7
2012/7/31	754	22.7
2012/7/31	821	22.7
2012/7/31	854	22.5
2012/7/31	929	23
2012/7/31	954	22.5
2012/7/31	1054	22.5
2012/7/31	1154	22.7
2012/7/31	1254	22.7
2012/7/31	1354	22.9
2012/7/31	1454	23
2012/7/31	1554	22.5
2012/7/31	1654	22.2
2012/7/31	1754	22.7
2012/7/31	1854	22.5
2012/7/31	1954	22.7
2012/7/31	2054	22.9
2012/7/31	2154	22.2
2012/7/31	2254	21.8
2012/7/31	2354	21.3
2012/8/1	54	21.1
2012/8/1	154	20.9
2012/8/1	254	20.7
2012/8/1	354	20.7
2012/8/1	454	21.3
2012/8/1	554	20.7
2012/8/1	654	20.6
2012/8/1	754	21.1
2012/8/1	854	20.9
2012/8/1	954	21.5
2012/8/1	1054	22.3
2012/8/1	1154	22.7
2012/8/1	1254	22.9
2012/8/1	1354	22.8
2012/8/1	1454	23.5
2012/8/1	1554	23.3
2012/8/1	1654	22.5
2012/8/1	1754	22.4
2012/8/1	1845	M
2012/8/1	1854	23.2
2012/8/1	1954	22.5
2012/8/1	2054	22.3
2012/8/1	2154	22
2012/8/1	2254	21.8
2012/8/1	2354	21.3
2012/8/2	54	20.7
2012/8/2	154	21.1
2012/8/2	254	20.5
2012/8/2	354	20.3
2012/8/2	454	20.3
2012/8/2	554	20.9
2012/8/2	654	22.7
2012/8/2	754	23.9
2012/8/2	854	24.4
2012/8/2	954	24
2012/8/2	1054	23.5
2012/8/2	1154	24.1
2012/8/2	1201	25.1
2012/8/2	1202	24.8
2012/8/2	1254	24.5
2012/8/2	1354	24.2
2012/8/2	1454	24.3
2012/8/2	1459	23.5
2012/8/2	1552	23.7
2012/8/2	1554	23.6
2012/8/2	1654	22.9
2012/8/2	1754	24.4
2012/8/2	1854	24.4
2012/8/2	1954	24.3
2012/8/2	2054	24.1
2012/8/2	2154	24
2012/8/2	2254	23.8
2012/8/2	2354	23.1
2012/8/3	54	22.7
2012/8/3	154	22.2
2012/8/3	254	21.6
2012/8/3	354	21.6
2012/8/3	454	21.1
2012/8/3	554	21.4
2012/8/3	654	22
2012/8/3	754	22.9
2012/8/3	854	23.9
2012/8/3	954	24.4
2012/8/3	1054	24.8
2012/8/3	1154	25.1
2012/8/3	1254	25.6
2012/8/3	1354	25
2012/8/3	1454	M
2012/8/3	1454	25.1
2012/8/3	1554	25.3
2012/8/3	1654	25.1
2012/8/3	1754	24.3
2012/8/3	1854	24.4
2012/8/3	1954	23.7
2012/8/3	2054	23.6
2012/8/3	2154	23.6
2012/8/3	2254	23.9
2012/8/3	2354	24.5
2012/8/4	54	24.5
2012/8/4	154	24.3
2012/8/4	254	24.3
2012/8/4	354	24.2
2012/8/4	454	24.2
2012/8/4	554	24.2
2012/8/4	654	24.5
2012/8/4	754	24.6
2012/8/4	854	25.5
2012/8/4	954	25.6
2012/8/4	1054	25.5
2012/8/4	1154	25.5
2012/8/4	1254	25.2
2012/8/4	1354	25.4
2012/8/4	1454	25.4
2012/8/4	1554	25.3
2012/8/4	1654	25.1
2012/8/4	1754	25.6
2012/8/4	1854	24.7
2012/8/4	1954	24.6
2012/8/4	2054	24.8
2012/8/4	2154	24.6
2012/8/4	2254	24.5
2012/8/4	2354	24.1
2012/8/5	54	23.9
2012/8/5	154	23.8
2012/8/5	254	23.2
2012/8/5	354	23.1
2012/8/5	454	23.1
2012/8/5	554	23.6
2012/8/5	654	23.6
2012/8/5	754	24.3
2012/8/5	854	24.6
2012/8/5	954	24.9
2012/8/5	1054	24.4
2012/8/5	1154	24.3
2012/8/5	1254	24.6
2012/8/5	1354	24.7
2012/8/5	1454	24.9
2012/8/5	1546	24.3
2012/8/5	1554	23.2
2012/8/5	1604	22.4
2012/8/5	1625	22
2012/8/5	1636	22.7
2012/8/5	1654	22.9
2012/8/5	1706	23.1
2012/8/5	1754	23.8
2012/8/5	1854	23.2
2012/8/5	1954	23.1
2012/8/5	2054	23.1
2012/8/5	2154	22.9
2012/8/5	2254	23.4
2012/8/5	2354	23.4
2012/8/6	54	23.4
2012/8/6	154	23.8
2012/8/6	254	23.6
2012/8/6	354	23.4
2012/8/6	454	22.9
2012/8/6	554	23.4
2012/8/6	654	23.4
2012/8/6	754	23.1
2012/8/6	758	23.1
2012/8/6	801	23.1
2012/8/6	804	23.1
2012/8/6	854	24
2012/8/6	954	23.7
2012/8/6	1054	23.8
