Power Tset
321673.0 15.11
307645.0 15.11
285619.0 18.11
274043.0 17.11
261089.0 17.11
251319.0 17.11
254509.0 17.11
255984.0 17.11
272218.0 17.11
248439.0 17.11
251032.0 17.11
236181.0 16.11
224059.0 16.11
234268.0 16.11
225836.0 16.11
227571.0 16.11
237649.0 17.11
245546.0 17.11
265803.0 18.11
290850.0 15.11
273948.0 19.11
301873.0 19.11
278224.0 18.11
296039.0 15.11
285666.0 18.11
312074.0 15.11
318039.0 15.11
302259.0 15.11
287594.0 15.11
276066.0 18.11
291796.0 15.11
281635.0 15.11
274727.0 18.11
260153.0 18.11
254360.0 17.11
257275.0 17.11
249473.0 17.11
245340.0 17.11
244999.0 16.11
250156.0 16.11
255306.0 17.11
296513.0 15.11
301345.0 19.11
338073.0 19.11
292297.0 21.11
377418.0 20.11
394556.0 21.11
394556.0 21.11
396400.0 21.11
381490.0 21.11
362558.0 21.11
366130.0 18.11
353298.0 18.11
339769.0 22.11
343906.0 22.11
357535.0 19.11
389894.0 22.11
358153.0 23.11
363578.0 23.11
363400.0 23.11
378019.0 23.11
382496.0 23.11
387839.0 23.11
414624.0 24.11
419254.0 24.11
425427.0 24.11
387185.0 24.11
468967.0 25.11
621211.0 25.11
301363.0 25.11
605721.0 25.11
633725.0 25.11
538878.0 22.11
478272.0 22.11
639239.0 22.11
395258.0 22.11
379718.0 22.11
366387.0 22.11
364907.0 22.11
356102.0 22.11
525810.0 20.11
261027.0 18.11
252734.0 17.11
240863.0 17.11
234383.0 16.11
233536.0 16.11
233986.0 16.11
221971.0 16.11
234179.0 16.11
229148.0 16.11
261096.0 17.11
270257.0 17.11
265525.0 17.11
297774.0 16.11
296638.0 16.11
306175.0 16.11
293560.0 16.11
296958.0 17.11
276914.0 16.11
241104.0 16.11
224725.0 15.11
215872.0 15.11
208520.0 15.11
217328.0 15.11
270534.0 15.11
213802.0 15.11
202492.0 15.11
194772.0 15.11
196327.0 15.11
191825.0 15.11
194721.0 15.11
188508.0 15.11
225533.0 15.11
241454.0 16.11
288095.0 17.11
310091.0 18.11
235703.0 18.11
314514.0 17.11
357171.0 18.11
368095.0 19.11
372235.0 19.11
229358.0 19.11
610675.0 16.11
330869.0 15.11
305680.0 15.11
272308.0 18.11
267939.0 18.11
255946.0 18.11
315506.0 17.11
245190.0 18.11
232043.0 17.11
226317.0 17.11
226089.0 17.11
215925.0 17.11
219839.0 17.11
213134.0 17.11
211014.0 17.11
233396.0 18.11
289379.0 19.11
323567.0 20.11
355672.0 21.11
281595.0 22.11
406891.0 22.11
408319.0 22.11
257812.0 22.11
660707.0 22.11
262260.0 22.11
631839.0 22.11
369499.0 21.11
324736.0 21.11
317369.0 17.11
296155.0 20.11
383951.0 20.11
306076.0 17.11
308380.0 17.11
290698.0 20.11
284472.0 20.11
279501.0 20.11
278024.0 20.11
275577.0 20.11
280639.0 20.11
294284.0 21.11
342249.0 18.11
354550.0 22.11
325912.0 19.11
399648.0 23.11
403121.0 23.11
415851.0 23.11
412420.0 22.11
402202.0 23.11
397575.0 23.11
398078.0 23.11
383964.0 22.11
369052.0 22.11
287635.0 20.11
271624.0 19.11
330822.0 18.11
220905.0 17.11
200112.0 16.11
179109.0 15.11
178517.0 15.11
168558.0 15.11
168881.0 15.11
164577.0 15.11
168881.0 15.11
172769.0 15.11
174424.0 15.11
189638.0 15.11
225981.0 15.11
207951.0 15.11
211608.0 16.11
213158.0 16.11
215510.0 15.11
208326.0 15.11
198332.0 15.11
184497.0 15.11
185000.0 15.11
179896.0 15.11
175443.0 15.11
177024.0 15.11
193073.0 15.11
174677.0 15.11
169802.0 15.11
167524.0 15.11
174776.0 15.11
166497.0 15.11
161780.0 15.11
170048.0 15.11
164009.0 15.11
191389.0 15.11
201647.0 15.11
226047.0 15.11
183076.0 15.11
231622.0 15.11
231660.0 15.11
259948.0 15.11
266098.0 15.11
252921.0 15.11
236157.0 15.11
214277.0 15.11
201623.0 15.11
194981.0 15.11
182022.0 15.11
188089.0 15.11
217562.0 15.11
183433.0 15.11
177147.0 15.11
171021.0 15.11
179876.0 15.11
170178.0 15.11
167137.0 15.11
171118.0 15.11
175784.0 15.11
177607.0 15.11
226865.0 16.11
245792.0 17.11
200756.0 17.11
286695.0 18.11
321164.0 18.11
326617.0 18.11
325830.0 15.11
325751.0 18.11
290430.0 18.11
270182.0 18.11
254468.0 18.11
268366.0 15.11
251730.0 18.11
269233.0 15.11
302266.0 15.11
269269.0 15.11
259441.0 19.11
259906.0 19.11
263646.0 19.11
268389.0 19.11
271911.0 15.11
267848.0 18.11
288534.0 15.11
277603.0 19.11
350919.0 19.11
382808.0 20.11
275569.0 21.11
272214.0 22.11
687679.0 23.11
290533.0 23.11
562826.0 23.11
551162.0 22.11
694859.0 23.11
265037.0 23.11
406798.0 22.11
402041.0 22.11
384751.0 22.11
393799.0 22.11
395939.0 21.11
349871.0 20.11
330935.0 21.11
354241.0 21.11
353956.0 21.11
354812.0 21.11
358447.0 17.11
330526.0 21.11
350469.0 20.11
371740.0 21.11
406258.0 22.11
406387.0 21.11
377525.0 22.11
283878.0 23.11
552717.0 23.11
571877.0 23.11
563625.0 23.11
568105.0 24.11
707542.0 23.11
255684.0 23.11
400785.0 22.11
379030.0 22.11
378139.0 21.11
405721.0 22.11
507403.0 23.11
408636.0 22.11
401505.0 22.11
392880.0 22.11
354306.0 22.11
348244.0 20.11
337876.0 21.11
359436.0 21.11
359144.0 21.11
383468.0 21.11
411661.0 22.11
327754.0 23.11
579591.0 23.11
657336.0 22.11
263620.0 22.11
496938.0 22.11
485865.0 21.11
656360.0 17.11
366280.0 20.11
332622.0 16.11
278090.0 18.11
263958.0 18.11
246769.0 18.11
232043.0 17.11
422667.0 17.11
224511.0 17.11
215262.0 16.11
207930.0 16.11
198965.0 16.11
199347.0 16.11
193332.0 15.11
190411.0 15.11
185292.0 15.11
192153.0 15.11
188876.0 15.11
202725.0 16.11
235113.0 17.11
232326.0 17.11
244858.0 17.11
225684.0 17.11
228200.0 17.11
228809.0 17.11
216132.0 16.11
205944.0 16.11
198511.0 15.11
190411.0 15.11
190580.0 15.11
189055.0 15.11
206478.0 15.11
187086.0 15.11
183076.0 15.11
175656.0 15.11
176126.0 15.11
173446.0 15.11
173111.0 15.11
173950.0 15.11
183812.0 15.11
189055.0 15.11
219005.0 16.11
240380.0 16.11
205362.0 16.11
276045.0 17.11
292144.0 17.11
192535.0 17.11
423105.0 17.11
286932.0 17.11
289061.0 17.11
29986.0 15.11
31242.0 15.11
295948.0 15.11
191234.0 16.11
192582.0 15.11
252725.0 16.11
181170.0 15.11
177716.0 15.11
175311.0 15.11
178536.0 15.11
166558.0 15.11
165278.0 15.11
168822.0 15.11
176486.0 15.11
186039.0 15.11
201935.0 16.11
233576.0 16.11
199359.0 16.11
284931.0 17.11
298951.0 17.11
292263.0 17.11
292356.0 18.11
295445.0 18.11
270190.0 18.11
195724.0 17.11
171193.0 17.11
175274.0 17.11
179034.0 18.11
183088.0 18.11
274050.0 15.11
190110.0 19.11
190591.0 18.11
298171.0 19.11
346880.0 16.11
330843.0 16.11
343438.0 20.11
381566.0 20.11
401019.0 21.11
277443.0 22.11
699914.0 18.11
323574.0 22.11
198575.0 21.11
309514.0 22.11
295308.0 23.11
325425.0 23.11
630906.0 23.11
614159.0 23.11
730231.0 23.11
320569.0 23.11
273404.0 23.11
262548.0 23.11
260245.0 23.11
263475.0 23.11
318824.0 24.11
285689.0 23.11
285188.0 23.11
742444.0 20.11
634935.0 24.11
592271.0 23.11
779450.0 24.11
603232.0 23.11
607547.0 23.11
613629.0 23.11
619690.0 23.11
639258.0 24.11
554351.0 24.11
337995.0 24.11
670325.0 25.11
697748.0 25.11
692183.0 24.11
647198.0 24.11
601628.0 24.11
601109.0 24.11
268203.0 24.11
255233.0 24.11
255431.0 24.11
253674.0 24.11
625501.0 24.11
278958.0 24.11
276079.0 24.11
671999.0 24.11
561766.0 23.11
425148.0 24.11
568207.0 24.11
795457.0 24.11
620246.0 24.11
633229.0 24.11
645297.0 24.11
643343.0 25.11
572275.0 24.11
331427.0 23.11
647466.0 24.11
623751.0 23.11
581452.0 23.11
552019.0 22.11
690679.0 22.11
265099.0 21.11
221760.0 21.11
221944.0 21.11
208363.0 20.11
196835.0 18.11
605491.0 15.11
201037.0 19.11
181821.0 17.11
315038.0 17.11
276562.0 18.11
355645.0 18.11
243221.0 17.11
245288.0 18.11
274018.0 15.11
339840.0 18.11
346423.0 16.11
395939.0 21.11
397598.0 21.11
203750.0 21.11
397259.0 21.11
267531.0 21.11
655893.0 17.11
552758.0 20.11
236716.0 20.11
456193.0 20.11
220089.0 21.11
212432.0 21.11
201659.0 20.11
206043.0 20.11
564739.0 20.11
205219.0 20.11
198308.0 19.11
203421.0 19.11
212203.0 19.11
199746.0 19.11
196588.0 19.11
196063.0 19.11
197284.0 19.11
206650.0 20.11
217066.0 20.11
222749.0 21.11
214168.0 21.11
248471.0 22.11
212945.0 20.11
194573.0 18.11
171714.0 17.11
161301.0 16.11
146453.0 15.11
136215.0 15.11
134175.0 15.11
135423.0 15.11
133338.0 15.11
131872.0 15.11
174202.0 15.11
130385.0 15.11
130374.0 15.11
127875.0 15.11
129908.0 15.11
129658.0 15.11
130374.0 15.11
125929.0 15.11
127103.0 15.11
129896.0 15.11
126341.0 15.11
125568.0 15.11
133338.0 15.11
132847.0 15.11
127696.0 15.11
129129.0 15.11
130667.0 15.11
125599.0 15.11
127142.0 15.11
135148.0 15.11
126353.0 15.11
126353.0 15.11
127506.0 15.11
125520.0 15.11
132264.0 15.11
132187.0 15.11
123666.0 15.11
131928.0 15.11
134574.0 15.11
130640.0 15.11
128301.0 15.11
30263.0 15.11
29712.0 15.11
29712.0 15.11
127804.0 15.11
134036.0 15.11
124220.0 15.11
135651.0 15.11
138208.0 15.11
141136.0 15.11
263925.0 15.11
135311.0 15.11
139650.0 15.11
135539.0 15.11
124449.0 15.11
124897.0 15.11
123193.0 15.11
124977.0 15.11
134896.0 15.11
123525.0 15.11
125246.0 15.11
126979.0 15.11
134655.0 15.11
131768.0 15.11
131642.0 15.11
133493.0 15.11
134737.0 15.11
140605.0 15.11
148476.0 15.11
176126.0 15.11
127670.0 15.11
181967.0 15.11
192340.0 16.11
205886.0 16.11
229055.0 16.11
205487.0 16.11
202844.0 16.11
163936.0 16.11
149362.0 15.11
146907.0 15.11
149672.0 15.11
147822.0 15.11
169976.0 15.11
156001.0 15.11
147133.0 15.11
189686.0 16.11
210782.0 16.11
198804.0 16.11
199326.0 16.11
199326.0 16.11
194937.0 15.11
210344.0 16.11
235321.0 17.11
235586.0 17.11
147098.0 15.11
243019.0 16.11
257630.0 16.11
268781.0 17.11
274665.0 16.11
265674.0 17.11
231131.0 16.11
173429.0 16.11
151091.0 15.11
137781.0 15.11
135927.0 15.11
134328.0 15.11
217965.0 15.11
131730.0 15.11
131884.0 15.11
143904.0 15.11
140028.0 15.11
139402.0 15.11
131493.0 15.11
132944.0 15.11
131238.0 15.11
139516.0 15.11
140905.0 15.11
149010.0 15.11
131831.0 15.11
156789.0 15.11
175279.0 15.11
185828.0 15.11
193339.0 15.11
180326.0 15.11
172263.0 15.11
137435.0 15.11
131730.0 15.11
127078.0 15.11
125802.0 15.11
125698.0 15.11
158198.0 15.11
124963.0 15.11
125413.0 15.11
131977.0 15.11
140660.0 15.11
136698.0 15.11
134756.0 15.11
132413.0 15.11
133271.0 15.11
145385.0 15.11
144994.0 15.11
175777.0 15.11
127363.0 15.11
198595.0 15.11
209351.0 15.11
216292.0 15.11
188595.0 15.11
169587.0 15.11
159975.0 15.11
133224.0 15.11
130472.0 15.11
128837.0 15.11
126275.0 15.11
122692.0 15.11
194793.0 15.11
123063.0 15.11
122136.0 15.11
29712.0 15.11
29712.0 15.11
29162.0 15.11
29162.0 15.11
29162.0 15.11
29162.0 15.11
29162.0 15.11
29712.0 15.11
29712.0 15.11
124167.0 15.11
126062.0 15.11
134731.0 15.11
131284.0 15.11
132019.0 15.11
134808.0 15.11
132464.0 15.11
126717.0 15.11
128502.0 15.11
127231.0 15.11
126386.0 15.11
124021.0 15.11
185055.0 15.11
126258.0 15.11
126682.0 15.11
126582.0 15.11
126911.0 15.11
132847.0 15.11
127201.0 15.11
127897.0 15.11
134423.0 15.11
126319.0 15.11
135460.0 15.11
147707.0 16.11
143315.0 16.11
171284.0 18.11
179120.0 18.11
184449.0 18.11
186967.0 18.11
186126.0 18.11
181749.0 18.11
176174.0 18.11
174797.0 17.11
178280.0 18.11
189802.0 18.11
187146.0 19.11
170220.0 18.11
199746.0 19.11
196936.0 19.11
338268.0 18.11
321875.0 18.11
323722.0 15.11
308086.0 15.11
318737.0 19.11
350431.0 19.11
377885.0 19.11
383590.0 20.11
258866.0 20.11
436486.0 21.11
259310.0 21.11
511443.0 21.11
544637.0 21.11
533894.0 21.11
507453.0 21.11
553180.0 18.11
213122.0 18.11
181746.0 17.11
174468.0 17.11
148370.0 15.11
139308.0 15.11
403128.0 15.11
138429.0 15.11
133927.0 15.11
148638.0 15.11
146369.0 15.11
134883.0 15.11
138447.0 15.11
148997.0 15.11
137785.0 15.11
149568.0 15.11
167530.0 15.11
163766.0 15.11
136284.0 15.11
185245.0 15.11
179792.0 15.11
198241.0 15.11
208837.0 15.11
195733.0 15.11
179987.0 15.11
143604.0 15.11
135894.0 15.11
134207.0 15.11
130914.0 15.11
128342.0 15.11
180415.0 15.11
129643.0 15.11
123462.0 15.11
130838.0 15.11
139334.0 15.11
130737.0 15.11
132100.0 15.11
131049.0 15.11
132343.0 15.11
140115.0 15.11
147106.0 15.11
151018.0 15.11
129094.0 15.11
222585.0 15.11
219487.0 15.11
251467.0 16.11
276686.0 16.11
260424.0 17.11
221250.0 16.11
169675.0 16.11
156175.0 16.11
153521.0 16.11
147992.0 15.11
148364.0 15.11
192514.0 16.11
154375.0 15.11
145538.0 15.11
178982.0 15.11
179080.0 15.11
181997.0 15.11
156226.0 15.11
156500.0 15.11
184524.0 15.11
184554.0 15.11
217020.0 16.11
254208.0 17.11
157482.0 16.11
316336.0 17.11
355519.0 18.11
340707.0 18.11
350973.0 18.11
338501.0 18.11
339893.0 15.11
207329.0 18.11
189232.0 18.11
190635.0 18.11
195346.0 18.11
197006.0 19.11
306636.0 19.11
217922.0 19.11
210490.0 19.11
332095.0 19.11
366732.0 19.11
335532.0 19.11
338633.0 19.11
353600.0 19.11
368157.0 19.11
378300.0 20.11
394737.0 20.11
266162.0 21.11
458936.0 21.11
263620.0 22.11
547754.0 21.11
558521.0 22.11
591260.0 21.11
347656.0 20.11
36379.0 19.11
37036.0 19.11
36297.0 19.11
32849.0 16.11
140861.0 16.11
138369.0 16.11
320959.0 15.11
130673.0 15.11
130418.0 15.11
30263.0 15.11
29712.0 15.11
30263.0 15.11
29712.0 15.11
29162.0 15.11
29712.0 15.11
29712.0 15.11
29712.0 15.11
30263.0 15.11
131171.0 15.11
29986.0 15.11
29712.0 15.11
30263.0 15.11
29712.0 15.11
30263.0 15.11
30263.0 15.11
29712.0 15.11
29712.0 15.11
29712.0 15.11
29712.0 15.11
30263.0 15.11
30263.0 15.11
29712.0 15.11
30263.0 15.11
30263.0 15.11
29712.0 15.11
30263.0 15.11
30263.0 15.11
29162.0 15.11
29712.0 15.11
29712.0 15.11
29162.0 15.11
29712.0 15.11
30813.0 15.11
29162.0 15.11
29712.0 15.11
29712.0 15.11
29712.0 15.11
30263.0 15.11
29712.0 15.11
29712.0 15.11
30263.0 15.11
29712.0 15.11
30263.0 15.11
29712.0 15.11
30263.0 15.11
29712.0 15.11
29712.0 15.11
30263.0 15.11
29712.0 15.11
29712.0 15.11
29712.0 15.11
29712.0 15.11
29712.0 15.11
29162.0 15.11
29712.0 15.11
304843.0 15.11
132662.0 15.11
159693.0 15.11
158374.0 15.11
191570.0 15.11
361269.0 16.11
348809.0 16.11
333672.0 16.11
175290.0 16.11
29712.0 15.11
30263.0 15.11
30263.0 15.11
30263.0 15.11
283704.0 15.11
30506.0 15.11
29162.0 15.11
30813.0 15.11
29162.0 15.11
29712.0 15.11
29712.0 15.11
116968.0 15.11
272798.0 15.11
133863.0 15.11
156032.0 15.11
166204.0 16.11
203196.0 18.11
228268.0 18.11
513020.0 15.11
495624.0 16.11
490973.0 16.11
466241.0 20.11
433060.0 19.11
379435.0 19.11
202602.0 19.11
191458.0 19.11
187136.0 18.11
178472.0 18.11
221580.0 18.11
186195.0 17.11
180610.0 17.11
440694.0 17.11
345160.0 16.11
340233.0 16.11
334731.0 16.11
328674.0 16.11
356679.0 17.11
366342.0 17.11
387823.0 18.11
407411.0 18.11
184737.0 18.11
494667.0 20.11
532731.0 21.11
523700.0 20.11
490136.0 20.11
486192.0 20.11
440422.0 19.11
349939.0 19.11
205705.0 19.11
212106.0 20.11
212499.0 20.11
210285.0 20.11
459004.0 19.11
219699.0 19.11
209156.0 19.11
462435.0 19.11
397576.0 18.11
369465.0 18.11
365743.0 18.11
366416.0 18.11
370146.0 18.11
373800.0 18.11
390959.0 18.11
408458.0 19.11
398779.0 19.11
224795.0 19.11
440810.0 19.11
467954.0 20.11
489245.0 20.11
481446.0 20.11
458403.0 20.11
396987.0 19.11
186170.0 19.11
186143.0 18.11
180093.0 18.11
181960.0 18.11
412111.0 19.11
188792.0 18.11
189445.0 18.11
387561.0 18.11
380560.0 18.11
372879.0 18.11
368703.0 18.11
374987.0 18.11
383198.0 18.11
397414.0 19.11
408255.0 19.11
419062.0 19.11
240550.0 19.11
389270.0 19.11
441637.0 19.11
443889.0 19.11
448056.0 20.11
439877.0 20.11
418267.0 19.11
372370.0 19.11
195957.0 19.11
195609.0 19.11
190570.0 18.11
185759.0 18.11
423955.0 18.11
178686.0 17.11
175274.0 17.11
183398.0 17.11
171885.0 17.11
173523.0 17.11
169296.0 17.11
165229.0 16.11
250156.0 16.11
135880.0 16.11
31803.0 16.11
178399.0 17.11
180087.0 18.11
174300.0 17.11
282858.0 17.11
33454.0 16.11
178791.0 17.11
247524.0 18.11
33093.0 16.11
31930.0 16.11
182257.0 17.11
135551.0 16.11
32769.0 16.11
168738.0 16.11
171187.0 16.11
189748.0 16.11
31688.0 15.11
30658.0 15.11
154548.0 15.11
191183.0 15.11
29712.0 15.11
29712.0 15.11
159604.0 15.11
29712.0 15.11
173603.0 15.11
29712.0 15.11
177511.0 15.11
182022.0 15.11
30263.0 15.11
29712.0 15.11
30263.0 15.11
29162.0 15.11
188379.0 15.11
29712.0 15.11
118190.0 15.11
29162.0 15.11
157989.0 15.11
29162.0 15.11
29712.0 15.11
191559.0 15.11
29162.0 15.11
166915.0 15.11
162035.0 15.11
152634.0 15.11
147651.0 15.11
29712.0 15.11
29712.0 15.11
106502.0 15.11
192164.0 15.11
45119.0 15.11
29162.0 15.11
29712.0 15.11
124250.0 15.11
29712.0 15.11
29712.0 15.11
29162.0 15.11
154607.0 15.11
29712.0 15.11
29712.0 15.11
29712.0 15.11
152837.0 15.11
120890.0 15.11
156565.0 15.11
29162.0 15.11
29162.0 15.11
29712.0 15.11
29162.0 15.11
29162.0 15.11
29162.0 15.11
29712.0 15.11
29712.0 15.11
29712.0 15.11
29162.0 15.11
29162.0 15.11
118606.0 15.11
29162.0 15.11
29162.0 15.11
29712.0 15.11
29712.0 15.11
28612.0 15.11
29162.0 15.11
28612.0 15.11
28612.0 15.11
29712.0 15.11
30263.0 15.11
29162.0 15.11
29712.0 15.11
29712.0 15.11
29162.0 15.11
29162.0 15.11
29162.0 15.11
29162.0 15.11
29162.0 15.11
29712.0 15.11
28612.0 15.11
28612.0 15.11
29162.0 15.11
173211.0 15.11
199621.0 15.11
29162.0 15.11
29712.0 15.11
262206.0 15.11
29162.0 15.11
29712.0 15.11
29162.0 15.11
29162.0 15.11
29712.0 15.11
29712.0 15.11
29162.0 15.11
175133.0 15.11
237525.0 15.11
159773.0 15.11
29712.0 15.11
29162.0 15.11
117979.0 15.11
178725.0 15.11
29162.0 15.11
161237.0 15.11
28612.0 15.11
134231.0 15.11
132516.0 15.11
132093.0 15.11
29712.0 15.11
134856.0 15.11
136675.0 15.11
140429.0 15.11
144273.0 15.11
144545.0 15.11
138921.0 15.11
198764.0 15.11
29712.0 15.11
29712.0 15.11
29162.0 15.11
29712.0 15.11
135651.0 15.11
29712.0 15.11
29162.0 15.11
134353.0 15.11
123167.0 15.11
29162.0 15.11
29712.0 15.11
29162.0 15.11
29712.0 15.11
29712.0 15.11
121494.0 15.11
129367.0 15.11
129000.0 15.11
29712.0 15.11
139307.0 15.11
131540.0 15.11
140004.0 15.11
136666.0 15.11
131462.0 15.11
134638.0 15.11
147232.0 15.11
30263.0 15.11
128862.0 15.11
30263.0 15.11
141769.0 15.11
128125.0 15.11
29712.0 15.11
30263.0 15.11
140144.0 15.11
30263.0 15.11
30263.0 15.11
30813.0 15.11
29712.0 15.11
115153.0 15.11
147126.0 15.11
30813.0 15.11
29712.0 15.11
30263.0 15.11
121489.0 15.11
130049.0 15.11
29712.0 15.11
30263.0 15.11
30263.0 15.11
29712.0 15.11
30263.0 15.11
30813.0 15.11
30813.0 15.11
29712.0 15.11
30263.0 15.11
29712.0 15.11
30263.0 15.11
29712.0 15.11
30263.0 15.11
30263.0 15.11
30263.0 15.11
30263.0 15.11
30263.0 15.11
29712.0 15.11
29712.0 15.11
29712.0 15.11
29162.0 15.11
271584.0 15.11
29712.0 15.11
146229.0 15.11
29712.0 15.11
134912.0 15.11
30813.0 15.11
30263.0 15.11
134340.0 15.11
30263.0 15.11
29712.0 15.11
132540.0 15.11
30263.0 15.11
30263.0 15.11
128531.0 15.11
30263.0 15.11
125793.0 15.11
132551.0 15.11
30263.0 15.11
29712.0 15.11
30263.0 15.11
30813.0 15.11
29712.0 15.11
29712.0 15.11
127174.0 15.11
126092.0 15.11
128356.0 15.11
134367.0 15.11
132654.0 15.11
135339.0 15.11
129971.0 15.11
166671.0 15.11
30263.0 15.11
127158.0 15.11
29712.0 15.11
29712.0 15.11
30263.0 15.11
30263.0 15.11
30263.0 15.11
29712.0 15.11
30263.0 15.11
30263.0 15.11
29712.0 15.11
29712.0 15.11
29712.0 15.11
29712.0 15.11
30263.0 15.11
29712.0 15.11
30263.0 15.11
29712.0 15.11
145205.0 15.11
127879.0 15.11
134817.0 15.11
132368.0 15.11
30263.0 15.11
141706.0 15.11
30813.0 15.11
29712.0 15.11
29712.0 15.11
121424.0 15.11
30263.0 15.11
126008.0 15.11
30813.0 15.11
29712.0 15.11
30263.0 15.11
30263.0 15.11
29712.0 15.11
29712.0 15.11
30263.0 15.11
29712.0 15.11
30263.0 15.11
30263.0 15.11
29162.0 15.11
29712.0 15.11
29712.0 15.11
130653.0 15.11
29712.0 15.11
139359.0 15.11
30813.0 15.11
30813.0 15.11
30263.0 15.11
30813.0 15.11
29712.0 15.11
30263.0 15.11
30813.0 15.11
29712.0 15.11
30263.0 15.11
30263.0 15.11
177986.0 15.11
30263.0 15.11
30263.0 15.11
30263.0 15.11
29712.0 15.11
29712.0 15.11
156726.0 15.11
171664.0 15.11
261568.0 15.11
29712.0 15.11
142801.0 15.11
268169.0 15.11
139162.0 15.11
148495.0 15.11
30263.0 15.11
124695.0 15.11
135277.0 15.11
29712.0 15.11
30263.0 15.11
30263.0 15.11
30263.0 15.11
141218.0 15.11
30263.0 15.11
30263.0 15.11
136298.0 15.11
29712.0 15.11
136017.0 15.11
30263.0 15.11
30263.0 15.11
30263.0 15.11
30263.0 15.11
229390.0 15.11
138591.0 15.11
29712.0 15.11
126928.0 15.11
134341.0 15.11
152331.0 15.11
149538.0 15.11
153286.0 15.11
145842.0 15.11
145470.0 15.11
165915.0 15.11
29712.0 15.11
29712.0 15.11
30263.0 15.11
271071.0 15.11
129089.0 15.11
29712.0 15.11
29712.0 15.11
30263.0 15.11
29162.0 15.11
30263.0 15.11
29712.0 15.11
29712.0 15.11
30263.0 15.11
30263.0 15.11
178729.0 15.11
30813.0 15.11
30263.0 15.11
30263.0 15.11
257665.0 15.11
30263.0 15.11
30263.0 15.11
200145.0 15.11
30263.0 15.11
204094.0 15.11
31363.0 15.11
201543.0 15.11
30263.0 15.11
29712.0 15.11
29712.0 15.11
30263.0 15.11
30263.0 15.11
29712.0 15.11
30263.0 15.11
119028.0 15.11
29712.0 15.11
29712.0 15.11
30813.0 15.11
30263.0 15.11
30813.0 15.11
29712.0 15.11
29712.0 15.11
30471.0 15.11
409949.0 15.11
30263.0 15.11
30813.0 15.11
30263.0 15.11
297415.0 15.11
30813.0 15.11
159474.0 15.11
30813.0 15.11
30263.0 15.11
30263.0 15.11
147315.0 15.11
30263.0 15.11
266240.0 15.11
159668.0 15.11
268409.0 15.11
154582.0 15.11
240702.0 15.11
145154.0 15.11
285123.0 15.11
299964.0 15.11
309545.0 16.11
186393.0 18.11
190445.0 19.11
205321.0 18.11
249772.0 18.11
426172.0 18.11
364557.0 17.11
341530.0 17.11
376764.0 17.11
170720.0 17.11
172354.0 17.11
172354.0 17.11
180100.0 18.11
365984.0 17.11
151355.0 15.11
30263.0 15.11
136281.0 15.11
144484.0 15.11
29712.0 15.11
29712.0 15.11
145727.0 15.11
29162.0 15.11
29712.0 15.11
141777.0 15.11
154058.0 15.11
150011.0 15.11
135360.0 15.11
142944.0 15.11
144820.0 15.11
141539.0 15.11
138874.0 15.11
29162.0 15.11
157405.0 15.11
142440.0 15.11
29712.0 15.11
30263.0 15.11
29712.0 15.11
28612.0 15.11
30263.0 15.11
30263.0 15.11
30813.0 15.11
30263.0 15.11
29162.0 15.11
29712.0 15.11
29162.0 15.11
29162.0 15.11
29712.0 15.11
29712.0 15.11
29712.0 15.11
205966.0 15.11
30263.0 15.11
29162.0 15.11
29712.0 15.11
29162.0 15.11
29162.0 15.11
29712.0 15.11
29162.0 15.11
29712.0 15.11
29712.0 15.11
29712.0 15.11
30263.0 15.11
29712.0 15.11
30813.0 15.11
29162.0 15.11
29712.0 15.11
29712.0 15.11
30263.0 15.11
30263.0 15.11
30263.0 15.11
29162.0 15.11
29162.0 15.11
28612.0 15.11
29712.0 15.11
30263.0 15.11
29162.0 15.11
29712.0 15.11
29712.0 15.11
29712.0 15.11
29712.0 15.11
29712.0 15.11
29162.0 15.11
29162.0 15.11
28612.0 15.11
29712.0 15.11
29712.0 15.11
29162.0 15.11
30263.0 15.11
29712.0 15.11
29162.0 15.11
29162.0 15.11
29712.0 15.11
29162.0 15.11
28612.0 15.11
29712.0 15.11
29162.0 15.11
288883.0 15.11
29712.0 15.11
29712.0 15.11
195656.0 15.11
150142.0 15.11
29712.0 15.11
203069.0 15.11
300014.0 15.11
29162.0 15.11
29162.0 15.11
29162.0 15.11
29162.0 15.11
29712.0 15.11
29162.0 15.11
29162.0 15.11
29162.0 15.11
29162.0 15.11
29712.0 15.11
29162.0 15.11
29162.0 15.11
29162.0 15.11
29712.0 15.11
29162.0 15.11
29162.0 15.11
29162.0 15.11
29162.0 15.11
29712.0 15.11
29162.0 15.11
29712.0 15.11
29162.0 15.11
29162.0 15.11
29162.0 15.11
29712.0 15.11
29712.0 15.11
29712.0 15.11
29162.0 15.11
29162.0 15.11
29162.0 15.11
29162.0 15.11
29712.0 15.11
29162.0 15.11
29712.0 15.11
29712.0 15.11
29712.0 15.11
29712.0 15.11
29712.0 15.11
29162.0 15.11
29162.0 15.11
29162.0 15.11
29162.0 15.11
29162.0 15.11
29712.0 15.11
29712.0 15.11
29162.0 15.11
29162.0 15.11
29712.0 15.11
29162.0 15.11
29712.0 15.11
29712.0 15.11
29162.0 15.11
29712.0 15.11
28612.0 15.11
29712.0 15.11
28612.0 15.11
29712.0 15.11
128988.0 15.11
29162.0 15.11
161486.0 15.11
29712.0 15.11
143537.0 15.11
29712.0 15.11
