Tset	Date	Twet	Load	Hour(s)	TimeStamp(s)
18.11	10/12/2011 3:00	16.2	58.2	10800	1318388400
18.11	10/12/2011 4:00	16.2	58.2	14400	1318392000
18.11	10/12/2011 5:00	16	58.2	18000	1318395600
17.11	10/12/2011 6:00	15.6	58.2	21600	1318399200
18.11	10/12/2011 7:00	16	58.2	25200	1318402800
18.11	10/12/2011 8:00	16.2	58.2	28800	1318406400
18.11	10/12/2011 9:00	16.2	58.2	32400	1318410000
18.11	10/12/2011 10:00	15.9	58.2	36000	1318413600
18.11	10/12/2011 11:00	16.2	58.2	39600	1318417200
18.11	10/12/2011 12:00	16.2	58.2	43200	1318420800
18.11	10/12/2011 13:00	16.5	58.2	46800	1318424400
18.11	10/12/2011 14:00	16.5	58.2	50400	1318428000
19.11	10/12/2011 15:00	16.8	58.2	54000	1318431600
19.11	10/12/2011 16:00	16.8	58.2	57600	1318435200
18.11	10/12/2011 17:00	16.5	58.2	61200	1318438800
18.11	10/12/2011 18:00	16.5	58.2	64800	1318442400
19.11	10/12/2011 19:00	16.8	58.2	68400	1318446000
19.11	10/12/2011 20:00	16.8	58.2	72000	1318449600
19.11	10/12/2011 21:00	16.8	58.2	75600	1318453200
19.11	10/12/2011 22:00	16.8	58.2	79200	1318456800
19.11	10/12/2011 23:00	16.8	58.2	82800	1318460400
19.11	10/13/2011 0:00	16.8	58.2	0	1318464000
19.11	10/13/2011 1:00	16.8	58.2	3600	1318467600
19.11	10/13/2011 2:00	16.8	58.2	7200	1318471200
19.11	10/13/2011 3:00	16.8	58.2	10800	1318474800
19.11	10/13/2011 4:00	16.8	58.2	14400	1318478400
19.11	10/13/2011 5:00	16.8	58.2	18000	1318482000
19.11	10/13/2011 6:00	17.2	58.2	21600	1318485600
19.11	10/13/2011 7:00	17.2	58.2	25200	1318489200
19.11	10/13/2011 8:00	17.4	58.2	28800	1318492800
20.11	10/13/2011 9:00	17.9	58.2	32400	1318496400
21.11	10/13/2011 10:00	18.5	426.8	36000	1318500000
21.11	10/13/2011 11:00	18.8	669.3	39600	1318503600
22.11	10/13/2011 12:00	19.6	950.6	43200	1318507200
22.11	10/13/2011 13:00	19.6	659.6	46800	1318510800
23.11	10/13/2011 14:00	20.1	766.3	50400	1318514400
23.11	10/13/2011 15:00	20.7	882.7	54000	1318518000
23.11	10/13/2011 16:00	20.7	853.6	57600	1318521600
23.11	10/13/2011 17:00	20.7	863.3	61200	1318525200
23.11	10/13/2011 18:00	20.3	805.1	64800	1318528800
23.11	10/13/2011 19:00	20.3	766.3	68400	1318532400
23.11	10/13/2011 20:00	20.5	494.7	72000	1318536000
23.11	10/13/2011 21:00	20.5	446.2	75600	1318539600
23.11	10/13/2011 22:00	20.5	446.2	79200	1318543200
21.11	10/13/2011 23:00	18.9	455.9	82800	1318546800
22.11	10/14/2011 0:00	19.8	446.2	0	1318550400
22.11	10/14/2011 1:00	19.4	436.5	3600	1318554000
21.11	10/14/2011 2:00	18.7	436.5	7200	1318557600
21.11	10/14/2011 3:00	18.7	504.4	10800	1318561200
21.11	10/14/2011 4:00	18.2	572.3	14400	1318564800
21.11	10/14/2011 5:00	18.1	601.4	18000	1318568400
21.11	10/14/2011 6:00	18.1	601.4	21600	1318572000
21.11	10/14/2011 7:00	18.1	601.4	25200	1318575600
21.11	10/14/2011 8:00	18	611.1	28800	1318579200
20.11	10/14/2011 9:00	17.1	620.8	32400	1318582800
20.11	10/14/2011 10:00	18	58.2	36000	1318586400
18.11	10/14/2011 11:00	16.1	58.2	39600	1318590000
19.11	10/14/2011 12:00	17	58.2	43200	1318593600
17.11	10/14/2011 13:00	15.7	58.2	46800	1318597200
17.11	10/14/2011 14:00	15.6	58.2	50400	1318600800
15.11	10/14/2011 15:00	13.3	58.2	54000	1318604400
15.11	10/14/2011 16:00	12.2	58.2	57600	1318608000
15.11	10/14/2011 17:00	11.2	58.2	61200	1318611600
15.11	10/14/2011 18:00	10.7	58.2	64800	1318615200
15.11	10/14/2011 19:00	10.2	58.2	68400	1318618800
15.11	10/14/2011 20:00	10	58.2	72000	1318622400
15.11	10/14/2011 21:00	10.2	58.2	75600	1318626000
15.11	10/14/2011 22:00	9.7	58.2	79200	1318629600
15.11	10/14/2011 23:00	9.7	58.2	82800	1318633200
15.11	10/15/2011 0:00	9.4	58.2	0	1318636800
15.11	10/15/2011 1:00	9.4	58.2	3600	1318640400
15.11	10/15/2011 2:00	9.2	58.2	7200	1318644000
15.11	10/15/2011 3:00	9.4	58.2	10800	1318647600
15.11	10/15/2011 4:00	9.4	58.2	14400	1318651200
15.11	10/15/2011 5:00	8.9	58.2	18000	1318654800
15.11	10/15/2011 6:00	8.9	58.2	21600	1318658400
15.11	10/15/2011 7:00	9.7	58.2	25200	1318662000
15.11	10/15/2011 8:00	11	58.2	28800	1318665600
15.11	10/15/2011 9:00	11.2	58.2	32400	1318669200
15.11	10/15/2011 10:00	11.3	58.2	36000	1318672800
15.11	10/15/2011 11:00	12.2	58.2	39600	1318676400
15.11	10/15/2011 12:00	12	58.2	43200	1318680000
15.11	10/15/2011 13:00	11.9	58.2	46800	1318683600
15.11	10/15/2011 14:00	11.5	58.2	50400	1318687200
