Date	Twet	Load	Hour(s)	TimeStamp(s)
2011-11-10 04:00:00	10.0	58.2	14400	1320897600
2011-11-10 05:00:00	10.2	58.2	18000	1320901200
2011-11-10 06:00:00	10.5	58.2	21600	1320904800
2011-11-10 07:00:00	11.1	58.2	25200	1320908400
2011-11-10 08:00:00	11.3	58.2	28800	1320912000
2011-11-10 09:00:00	11.6	58.2	32400	1320915600
2011-11-10 10:00:00	11.5	58.2	36000	1320919200
2011-11-10 11:00:00	9.9	58.2	39600	1320922800
2011-11-10 12:00:00	9.4	58.2	43200	1320926400
2011-11-10 13:00:00	7.8	58.2	46800	1320930000
2011-11-10 14:00:00	7.5	58.2	50400	1320933600
2011-11-10 15:00:00	7.2	58.2	54000	1320937200
2011-11-10 16:00:00	7.0	58.2	57600	1320940800
2011-11-10 17:00:00	6.9	58.2	61200	1320944400
2011-11-10 18:00:00	6.9	58.2	64800	1320948000
2011-11-10 19:00:00	5.9	58.2	68400	1320951600
2011-11-10 20:00:00	4.7	58.2	72000	1320955200
2011-11-10 21:00:00	4.3	58.2	75600	1320958800
2011-11-10 22:00:00	3.8	58.2	79200	1320962400
2011-11-10 23:00:00	3.5	58.2	82800	1320966000
2011-11-11 00:00:00	3.0	58.2	0	1320969600
2011-11-11 01:00:00	3.0	58.2	3600	1320973200
2011-11-11 02:00:00	2.7	58.2	7200	1320976800
2011-11-11 03:00:00	2.4	58.2	10800	1320980400
2011-11-11 04:00:00	1.4	58.2	14400	1320984000
2011-11-11 05:00:00	0.7	58.2	18000	1320987600
2011-11-11 06:00:00	0.6	58.2	21600	1320991200
2011-11-11 07:00:00	1.2	58.2	25200	1320994800
2011-11-11 08:00:00	2.2	58.2	28800	1320998400
2011-11-11 09:00:00	2.8	58.2	32400	1321002000
2011-11-11 10:00:00	3.4	659.6	36000	1321005600
2011-11-11 11:00:00	3.6	58.2	39600	1321009200
2011-11-11 12:00:00	3.7	58.2	43200	1321012800
2011-11-11 13:00:00	3.7	58.2	46800	1321016400
2011-11-11 14:00:00	3.5	58.2	50400	1321020000
2011-11-11 15:00:00	3.1	58.2	54000	1321023600
2011-11-11 16:00:00	2.8	58.2	57600	1321027200
2011-11-11 17:00:00	2.0	58.2	61200	1321030800
2011-11-11 18:00:00	1.5	58.2	64800	1321034400
2011-11-11 19:00:00	1.4	58.2	68400	1321038000
2011-11-11 20:00:00	1.2	58.2	72000	1321041600
2011-11-11 21:00:00	0.9	649.9000000000002	75600	1321045200
2011-11-11 22:00:00	0.6	58.2	79200	1321048800
2011-11-11 23:00:00	0.2	58.2	82800	1321052400
2011-11-12 00:00:00	-0.3	58.2	0	1321056000
2011-11-12 01:00:00	-1.0	58.2	3600	1321059600
2011-11-12 02:00:00	-1.3	630.5	7200	1321063200
2011-11-12 03:00:00	-0.8	58.2	10800	1321066800
2011-11-12 04:00:00	-0.3	58.2	14400	1321070400
2011-11-12 05:00:00	-0.8	58.2	18000	1321074000
2011-11-12 06:00:00	-0.8	58.2	21600	1321077600
2011-11-12 07:00:00	0.8	58.2	25200	1321081200
2011-11-12 08:00:00	2.2	58.2	28800	1321084800
2011-11-12 09:00:00	4.0	58.2	32400	1321088400
2011-11-12 10:00:00	6.0	58.2	36000	1321092000
2011-11-12 11:00:00	7.0	58.2	39600	1321095600
2011-11-12 12:00:00	8.0	58.2	43200	1321099200
2011-11-12 13:00:00	8.0	58.2	46800	1321102800
2011-11-12 14:00:00	8.7	58.2	50400	1321106400
2011-11-12 15:00:00	8.3	58.2	54000	1321110000
2011-11-12 16:00:00	7.9	58.2	57600	1321113600
2011-11-12 17:00:00	6.8	58.2	61200	1321117200
2011-11-12 18:00:00	5.6	58.2	64800	1321120800
2011-11-12 19:00:00	6.5	58.2	68400	1321124400
2011-11-12 20:00:00	6.2	58.2	72000	1321128000
2011-11-12 21:00:00	5.9	58.2	75600	1321131600
2011-11-12 22:00:00	4.2	58.2	79200	1321135200
2011-11-12 23:00:00	4.3	58.2	82800	1321138800
2011-11-13 00:00:00	3.9	58.2	0	1321142400
2011-11-13 01:00:00	3.4	58.2	3600	1321146000
2011-11-13 02:00:00	3.1	58.2	7200	1321149600
2011-11-13 03:00:00	2.5	58.2	10800	1321153200
2011-11-13 04:00:00	2.1	58.2	14400	1321156800
2011-11-13 05:00:00	1.3	58.2	18000	1321160400
2011-11-13 06:00:00	0.6	58.2	21600	1321164000
2011-11-13 07:00:00	1.5	58.2	25200	1321167600
2011-11-13 08:00:00	5.6	58.2	28800	1321171200
2011-11-13 09:00:00	6.5	58.2	32400	1321174800
2011-11-13 10:00:00	7.6	58.2	36000	1321178400
2011-11-13 11:00:00	8.6	58.2	39600	1321182000
2011-11-13 12:00:00	8.9	58.2	43200	1321185600
2011-11-13 13:00:00	9.0	58.2	46800	1321189200
2011-11-13 14:00:00	9.0	58.2	50400	1321192800
2011-11-13 15:00:00	8.4	58.2	54000	1321196400
2011-11-13 16:00:00	8.2	58.2	57600	1321200000
2011-11-13 17:00:00	8.0	58.2	61200	1321203600
2011-11-13 18:00:00	8.0	58.2	64800	1321207200
2011-11-13 19:00:00	7.9	58.2	68400	1321210800
2011-11-13 20:00:00	7.8	58.2	72000	1321214400
2011-11-13 21:00:00	8.3	58.2	75600	1321218000
2011-11-13 22:00:00	9.1	58.2	79200	1321221600
2011-11-13 23:00:00	9.5	58.2	82800	1321225200
2011-11-14 00:00:00	9.7	58.2	0	1321228800
2011-11-14 01:00:00	10.2	58.2	3600	1321232400
2011-11-14 02:00:00	10.2	58.2	7200	1321236000
2011-11-14 03:00:00	10.2	58.2	10800	1321239600
2011-11-14 04:00:00	10.7	58.2	14400	1321243200
2011-11-14 05:00:00	10.4	58.2	18000	1321246800
2011-11-14 06:00:00	10.4	58.2	21600	1321250400
2011-11-14 07:00:00	11.0	58.2	25200	1321254000
2011-11-14 08:00:00	11.7	58.2	28800	1321257600
2011-11-14 09:00:00	12.5	58.2	32400	1321261200
2011-11-14 10:00:00	13.7	436.5	36000	1321264800
2011-11-14 11:00:00	14.1	688.7	39600	1321268400
2011-11-14 12:00:00	15.0	688.7	43200	1321272000
2011-11-14 13:00:00	15.5	649.9000000000002	46800	1321275600
2011-11-14 14:00:00	15.7	1057.3	50400	1321279200
2011-11-14 15:00:00	15.7	892.4	54000	1321282800
2011-11-14 16:00:00	15.3	649.9000000000002	57600	1321286400
2011-11-14 17:00:00	14.8	679.0000000000001	61200	1321290000
2011-11-14 18:00:00	14.8	649.9000000000002	64800	1321293600
2011-11-14 19:00:00	15.1	620.8000000000002	68400	1321297200
2011-11-14 20:00:00	15.1	446.2	72000	1321300800
2011-11-14 21:00:00	15.4	455.89999999999986	75600	1321304400
2011-11-14 22:00:00	15.2	58.2	79200	1321308000
2011-11-14 23:00:00	15.2	58.2	82800	1321311600
2011-11-15 00:00:00	15.0	58.2	0	1321315200
2011-11-15 01:00:00	14.7	58.2	3600	1321318800
2011-11-15 02:00:00	14.5	436.5	7200	1321322400
2011-11-15 03:00:00	14.5	533.5	10800	1321326000
2011-11-15 04:00:00	13.1	562.6	14400	1321329600
2011-11-15 05:00:00	13.4	620.8000000000002	18000	1321333200
2011-11-15 06:00:00	12.6	630.5	21600	1321336800
2011-11-15 07:00:00	13.9	649.9000000000002	25200	1321340400
2011-11-15 08:00:00	14.1	649.9000000000002	28800	1321344000
2011-11-15 09:00:00	15.1	669.3000000000002	32400	1321347600
2011-11-15 10:00:00	14.5	58.2	36000	1321351200
2011-11-15 11:00:00	14.5	58.2	39600	1321354800
2011-11-15 12:00:00	14.0	58.2	43200	1321358400
2011-11-15 13:00:00	13.9	58.2	46800	1321362000
2011-11-15 14:00:00	13.7	58.2	50400	1321365600
2011-11-15 15:00:00	13.5	58.2	54000	1321369200
2011-11-15 16:00:00	13.2	58.2	57600	1321372800
2011-11-15 17:00:00	13.0	58.2	61200	1321376400
2011-11-15 18:00:00	13.0	58.2	64800	1321380000
2011-11-15 19:00:00	12.8	58.2	68400	1321383600
2011-11-15 20:00:00	12.8	58.2	72000	1321387200
2011-11-15 21:00:00	12.8	58.2	75600	1321390800
2011-11-15 22:00:00	13.1	58.2	79200	1321394400
2011-11-15 23:00:00	13.2	58.2	82800	1321398000
2011-11-16 00:00:00	13.2	58.2	0	1321401600
2011-11-16 01:00:00	13.0	58.2	3600	1321405200
2011-11-16 02:00:00	13.3	58.2	7200	1321408800
2011-11-16 03:00:00	13.3	58.2	10800	1321412400
2011-11-16 04:00:00	13.3	58.2	14400	1321416000
2011-11-16 05:00:00	13.2	58.2	18000	1321419600
2011-11-16 06:00:00	13.0	58.2	21600	1321423200
2011-11-16 07:00:00	13.2	58.2	25200	1321426800
2011-11-16 08:00:00	13.2	58.2	28800	1321430400
2011-11-16 09:00:00	13.2	58.2	32400	1321434000
2011-11-16 10:00:00	13.0	58.2	36000	1321437600
2011-11-16 11:00:00	13.0	58.2	39600	1321441200
2011-11-16 12:00:00	13.2	58.2	43200	1321444800
2011-11-16 13:00:00	13.5	58.2	46800	1321448400
2011-11-16 14:00:00	13.5	58.2	50400	1321452000
2011-11-16 15:00:00	13.8	58.2	54000	1321455600
2011-11-16 16:00:00	13.8	58.2	57600	1321459200
2011-11-16 17:00:00	13.8	58.2	61200	1321462800
2011-11-16 18:00:00	12.9	58.2	64800	1321466400
2011-11-16 19:00:00	12.4	58.2	68400	1321470000
2011-11-16 20:00:00	11.3	58.2	72000	1321473600
2011-11-16 21:00:00	11.0	58.2	75600	1321477200
2011-11-16 22:00:00	10.5	58.2	79200	1321480800
2011-11-16 23:00:00	10.2	58.2	82800	1321484400
2011-11-17 00:00:00	10.2	58.2	0	1321488000
2011-11-17 01:00:00	10.5	58.2	3600	1321491600
2011-11-17 02:00:00	9.1	58.2	7200	1321495200
2011-11-17 03:00:00	7.7	58.2	10800	1321498800
2011-11-17 04:00:00	6.6	58.2	14400	1321502400
2011-11-17 05:00:00	6.1	58.2	18000	1321506000
2011-11-17 06:00:00	5.0	58.2	21600	1321509600
2011-11-17 07:00:00	4.3	58.2	25200	1321513200
2011-11-17 08:00:00	4.3	58.2	28800	1321516800
2011-11-17 09:00:00	3.6	58.2	32400	1321520400
2011-11-17 10:00:00	3.6	58.2	36000	1321524000
2011-11-17 11:00:00	3.8	58.2	39600	1321527600
2011-11-17 12:00:00	4.3	58.2	43200	1321531200
2011-11-17 13:00:00	3.1	58.2	46800	1321534800
2011-11-17 14:00:00	2.9	58.2	50400	1321538400
2011-11-17 15:00:00	1.8	58.2	54000	1321542000
2011-11-17 16:00:00	1.8	58.2	57600	1321545600
2011-11-17 17:00:00	1.4	776.0	61200	1321549200
2011-11-17 18:00:00	0.9	58.2	64800	1321552800
2011-11-17 19:00:00	1.0	58.2	68400	1321556400
2011-11-17 20:00:00	0.7	58.2	72000	1321560000
2011-11-17 21:00:00	0.4	58.2	75600	1321563600
2011-11-17 22:00:00	0.4	58.2	79200	1321567200
2011-11-17 23:00:00	-0.3	58.2	82800	1321570800
2011-11-18 00:00:00	-0.3	58.2	0	1321574400
2011-11-18 01:00:00	-0.8	58.2	3600	1321578000
2011-11-18 02:00:00	-1.4	58.2	7200	1321581600
2011-11-18 03:00:00	-2.1	58.2	10800	1321585200
2011-11-18 04:00:00	-2.5	58.2	14400	1321588800
2011-11-18 05:00:00	-2.9	58.2	18000	1321592400
2011-11-18 06:00:00	-3.2	58.2	21600	1321596000
2011-11-18 07:00:00	-1.5	58.2	25200	1321599600
2011-11-18 08:00:00	-0.4	58.2	28800	1321603200
2011-11-18 09:00:00	0.6	58.2	32400	1321606800
2011-11-18 10:00:00	0.9	58.2	36000	1321610400
2011-11-18 11:00:00	1.7	58.2	39600	1321614000
2011-11-18 12:00:00	1.6	58.2	43200	1321617600
2011-11-18 13:00:00	2.2	58.2	46800	1321621200
2011-11-18 14:00:00	2.2	58.2	50400	1321624800
2011-11-18 15:00:00	2.0	58.2	54000	1321628400
2011-11-18 16:00:00	0.6	58.2	57600	1321632000
2011-11-18 17:00:00	-0.2	58.2	61200	1321635600
2011-11-18 18:00:00	-1.2	58.2	64800	1321639200
2011-11-18 19:00:00	-1.2	58.2	68400	1321642800
2011-11-18 20:00:00	-1.0	58.2	72000	1321646400
2011-11-18 21:00:00	-2.0	58.2	75600	1321650000
2011-11-18 22:00:00	-2.9	58.2	79200	1321653600
2011-11-18 23:00:00	-2.7	58.2	82800	1321657200
2011-11-19 00:00:00	-3.1	58.2	0	1321660800
2011-11-19 01:00:00	-2.6	58.2	3600	1321664400
2011-11-19 02:00:00	-2.8	58.2	7200	1321668000
2011-11-19 03:00:00	-3.3	58.2	10800	1321671600
2011-11-19 04:00:00	-3.5	58.2	14400	1321675200
2011-11-19 05:00:00	-3.1	58.2	18000	1321678800
2011-11-19 06:00:00	-2.9	58.2	21600	1321682400
2011-11-19 07:00:00	-0.6	58.2	25200	1321686000
2011-11-19 08:00:00	1.4	58.2	28800	1321689600
2011-11-19 09:00:00	2.2	58.2	32400	1321693200
2011-11-19 10:00:00	3.7	58.2	36000	1321696800
2011-11-19 11:00:00	4.0	58.2	39600	1321700400
2011-11-19 12:00:00	4.6	58.2	43200	1321704000
2011-11-19 13:00:00	5.0	58.2	46800	1321707600
2011-11-19 14:00:00	4.8	58.2	50400	1321711200
2011-11-19 15:00:00	4.9	58.2	54000	1321714800
2011-11-19 16:00:00	4.8	58.2	57600	1321718400
2011-11-19 17:00:00	4.3	58.2	61200	1321722000
2011-11-19 18:00:00	3.8	58.2	64800	1321725600
2011-11-19 19:00:00	2.7	58.2	68400	1321729200
2011-11-19 20:00:00	4.6	58.2	72000	1321732800
2011-11-19 21:00:00	5.6	58.2	75600	1321736400
2011-11-19 22:00:00	5.4	58.2	79200	1321740000
2011-11-19 23:00:00	5.0	58.2	82800	1321743600
2011-11-20 00:00:00	7.4	58.2	0	1321747200
2011-11-20 01:00:00	7.9	58.2	3600	1321750800
2011-11-20 02:00:00	8.2	58.2	7200	1321754400
2011-11-20 03:00:00	8.4	58.2	10800	1321758000
2011-11-20 04:00:00	8.7	58.2	14400	1321761600
2011-11-20 05:00:00	9.4	58.2	18000	1321765200
2011-11-20 06:00:00	9.1	58.2	21600	1321768800
2011-11-20 07:00:00	9.4	58.2	25200	1321772400
2011-11-20 08:00:00	10.2	58.2	28800	1321776000
2011-11-20 09:00:00	11.7	58.2	32400	1321779600
2011-11-20 10:00:00	11.7	58.2	36000	1321783200
2011-11-20 11:00:00	13.0	58.2	39600	1321786800
2011-11-20 12:00:00	13.2	58.2	43200	1321790400
2011-11-20 13:00:00	13.7	58.2	46800	1321794000
2011-11-20 14:00:00	14.2	58.2	50400	1321797600
2011-11-20 15:00:00	13.9	58.2	54000	1321801200
2011-11-20 16:00:00	13.5	58.2	57600	1321804800
2011-11-20 17:00:00	13.3	58.2	61200	1321808400
2011-11-20 18:00:00	13.3	58.2	64800	1321812000
2011-11-20 19:00:00	13.4	58.2	68400	1321815600
2011-11-20 20:00:00	13.4	58.2	72000	1321819200
2011-11-20 21:00:00	13.4	58.2	75600	1321822800
2011-11-20 22:00:00	13.2	58.2	79200	1321826400
2011-11-20 23:00:00	13.5	58.2	82800	1321830000
2011-11-21 00:00:00	13.2	58.2	0	1321833600
2011-11-21 01:00:00	13.3	58.2	3600	1321837200
2011-11-21 02:00:00	13.3	58.2	7200	1321840800
2011-11-21 03:00:00	13.0	58.2	10800	1321844400
2011-11-21 04:00:00	13.0	58.2	14400	1321848000
2011-11-21 05:00:00	13.3	58.2	18000	1321851600
2011-11-21 06:00:00	13.3	58.2	21600	1321855200
2011-11-21 07:00:00	13.5	58.2	25200	1321858800
2011-11-21 08:00:00	14.1	58.2	28800	1321862400
2011-11-21 09:00:00	14.6	58.2	32400	1321866000
2011-11-21 10:00:00	14.0	58.2	36000	1321869600
2011-11-21 11:00:00	12.4	58.2	39600	1321873200
2011-11-21 12:00:00	12.1	58.2	43200	1321876800
2011-11-21 13:00:00	11.8	58.2	46800	1321880400
2011-11-21 14:00:00	11.6	58.2	50400	1321884000
2011-11-21 15:00:00	11.3	58.2	54000	1321887600
2011-11-21 16:00:00	9.9	58.2	57600	1321891200
2011-11-21 17:00:00	9.7	58.2	61200	1321894800
2011-11-21 18:00:00	9.4	58.2	64800	1321898400
2011-11-21 19:00:00	9.4	58.2	68400	1321902000
2011-11-21 20:00:00	9.1	58.2	72000	1321905600
2011-11-21 21:00:00	9.4	58.2	75600	1321909200
2011-11-21 22:00:00	9.7	58.2	79200	1321912800
2011-11-21 23:00:00	9.4	58.2	82800	1321916400
2011-11-22 00:00:00	9.7	58.2	0	1321920000
2011-11-22 01:00:00	9.4	58.2	3600	1321923600
2011-11-22 02:00:00	9.1	58.2	7200	1321927200
2011-11-22 03:00:00	9.1	58.2	10800	1321930800
2011-11-22 04:00:00	9.4	58.2	14400	1321934400
2011-11-22 05:00:00	9.7	58.2	18000	1321938000
2011-11-22 06:00:00	9.7	58.2	21600	1321941600
2011-11-22 07:00:00	9.7	58.2	25200	1321945200
2011-11-22 08:00:00	10.2	58.2	28800	1321948800
2011-11-22 09:00:00	10.2	58.2	32400	1321952400
2011-11-22 10:00:00	10.8	58.2	36000	1321956000
2011-11-22 11:00:00	11.3	58.2	39600	1321959600
2011-11-22 12:00:00	11.6	58.2	43200	1321963200
2011-11-22 13:00:00	12.2	58.2	46800	1321966800
2011-11-22 14:00:00	12.4	58.2	50400	1321970400
2011-11-22 15:00:00	12.7	58.2	54000	1321974000
2011-11-22 16:00:00	12.7	58.2	57600	1321977600
2011-11-22 17:00:00	13.0	58.2	61200	1321981200
2011-11-22 18:00:00	13.0	58.2	64800	1321984800
2011-11-22 19:00:00	13.0	58.2	68400	1321988400
2011-11-22 20:00:00	13.3	58.2	72000	1321992000
2011-11-22 21:00:00	14.6	58.2	75600	1321995600
2011-11-22 22:00:00	14.6	58.2	79200	1321999200
2011-11-22 23:00:00	15.4	58.2	82800	1322002800
2011-11-23 00:00:00	16.0	58.2	0	1322006400
2011-11-23 01:00:00	16.3	58.2	3600	1322010000
2011-11-23 02:00:00	16.7	58.2	7200	1322013600
2011-11-23 03:00:00	15.4	58.2	10800	1322017200
2011-11-23 04:00:00	14.6	58.2	14400	1322020800
2011-11-23 05:00:00	14.1	58.2	18000	1322024400
2011-11-23 06:00:00	14.1	58.2	21600	1322028000
2011-11-23 07:00:00	14.1	58.2	25200	1322031600
2011-11-23 08:00:00	15.7	58.2	28800	1322035200
2011-11-23 09:00:00	14.8	58.2	32400	1322038800
2011-11-23 10:00:00	13.9	58.2	36000	1322042400
2011-11-23 11:00:00	10.9	58.2	39600	1322046000
2011-11-23 12:00:00	8.9	58.2	43200	1322049600
2011-11-23 13:00:00	8.7	921.5	46800	1322053200
2011-11-23 14:00:00	8.4	572.3000000000002	50400	1322056800
2011-11-23 15:00:00	7.8	679.0000000000001	54000	1322060400
2011-11-23 16:00:00	7.0	698.4000000000002	57600	1322064000
2011-11-23 17:00:00	6.6	698.4000000000002	61200	1322067600
2011-11-23 18:00:00	5.9	659.6	64800	1322071200
2011-11-23 19:00:00	5.2	659.6	68400	1322074800
2011-11-23 20:00:00	4.9	455.89999999999986	72000	1322078400
2011-11-23 21:00:00	4.4	58.2	75600	1322082000
2011-11-23 22:00:00	4.3	426.8	79200	1322085600
2011-11-23 23:00:00	3.8	417.1	82800	1322089200
2011-11-24 00:00:00	3.5	417.1	0	1322092800
2011-11-24 01:00:00	2.7	465.6	3600	1322096400
2011-11-24 02:00:00	2.0	58.2	7200	1322100000
2011-11-24 03:00:00	1.1	58.2	10800	1322103600
2011-11-24 04:00:00	0.7	58.2	14400	1322107200
2011-11-24 05:00:00	0.5	58.2	18000	1322110800
2011-11-24 06:00:00	-0.9	58.2	21600	1322114400
2011-11-24 07:00:00	1.0	58.2	25200	1322118000
2011-11-24 08:00:00	4.2	58.2	28800	1322121600
2011-11-24 09:00:00	5.5	58.2	32400	1322125200
2011-11-24 10:00:00	6.7	58.2	36000	1322128800
2011-11-24 11:00:00	7.6	58.2	39600	1322132400
2011-11-24 12:00:00	8.1	58.2	43200	1322136000
2011-11-24 13:00:00	8.5	58.2	46800	1322139600
2011-11-24 14:00:00	8.5	58.2	50400	1322143200
2011-11-24 15:00:00	8.4	58.2	54000	1322146800
2011-11-24 16:00:00	7.4	58.2	57600	1322150400
2011-11-24 17:00:00	6.4	58.2	61200	1322154000
2011-11-24 18:00:00	5.6	58.2	64800	1322157600
2011-11-24 19:00:00	5.4	58.2	68400	1322161200
2011-11-24 20:00:00	4.8	58.2	72000	1322164800
2011-11-24 21:00:00	4.8	58.2	75600	1322168400
2011-11-24 22:00:00	3.9	58.2	79200	1322172000
2011-11-24 23:00:00	3.3	58.2	82800	1322175600
2011-11-25 00:00:00	1.5	58.2	0	1322179200
2011-11-25 01:00:00	3.1	58.2	3600	1322182800
2011-11-25 02:00:00	3.2	58.2	7200	1322186400
2011-11-25 03:00:00	2.1	58.2	10800	1322190000
2011-11-25 04:00:00	2.9	58.2	14400	1322193600
2011-11-25 05:00:00	2.7	58.2	18000	1322197200
2011-11-25 06:00:00	3.0	58.2	21600	1322200800
2011-11-25 07:00:00	4.7	58.2	25200	1322204400
2011-11-25 08:00:00	6.7	58.2	28800	1322208000
2011-11-25 09:00:00	7.9	58.2	32400	1322211600
2011-11-25 10:00:00	8.6	58.2	36000	1322215200
2011-11-25 11:00:00	9.1	58.2	39600	1322218800
2011-11-25 12:00:00	8.9	58.2	43200	1322222400
2011-11-25 13:00:00	9.3	58.2	46800	1322226000
2011-11-25 14:00:00	9.3	58.2	50400	1322229600
2011-11-25 15:00:00	9.3	58.2	54000	1322233200
2011-11-25 16:00:00	8.0	58.2	57600	1322236800
2011-11-25 17:00:00	8.8	58.2	61200	1322240400
2011-11-25 18:00:00	7.2	58.2	64800	1322244000
2011-11-25 19:00:00	6.4	58.2	68400	1322247600
2011-11-25 20:00:00	4.9	58.2	72000	1322251200
2011-11-25 21:00:00	4.9	58.2	75600	1322254800
2011-11-25 22:00:00	3.8	58.2	79200	1322258400
2011-11-25 23:00:00	3.2	58.2	82800	1322262000
2011-11-26 00:00:00	3.3	58.2	0	1322265600
2011-11-26 01:00:00	3.5	58.2	3600	1322269200
2011-11-26 02:00:00	2.7	58.2	7200	1322272800
2011-11-26 03:00:00	2.4	58.2	10800	1322276400
2011-11-26 04:00:00	2.4	58.2	14400	1322280000
2011-11-26 05:00:00	1.8	58.2	18000	1322283600
2011-11-26 06:00:00	1.5	58.2	21600	1322287200
2011-11-26 07:00:00	2.0	58.2	25200	1322290800
2011-11-26 08:00:00	4.9	58.2	28800	1322294400
2011-11-26 09:00:00	6.8	58.2	32400	1322298000
2011-11-26 10:00:00	8.8	388.0	36000	1322301600
2011-11-26 11:00:00	9.7	882.7	39600	1322305200
2011-11-26 12:00:00	9.9	611.1	43200	1322308800
2011-11-26 13:00:00	9.8	727.5	46800	1322312400
2011-11-26 14:00:00	9.5	776.0	50400	1322316000
2011-11-26 15:00:00	9.4	776.0	54000	1322319600
2011-11-26 16:00:00	8.6	805.1	57600	1322323200
2011-11-26 17:00:00	7.9	824.5000000000001	61200	1322326800
2011-11-26 18:00:00	8.1	766.3000000000002	64800	1322330400
2011-11-26 19:00:00	7.4	717.8000000000002	68400	1322334000
2011-11-26 20:00:00	6.8	465.6	72000	1322337600
2011-11-26 21:00:00	5.8	407.4	75600	1322341200
2011-11-26 22:00:00	4.8	426.8	79200	1322344800
2011-11-26 23:00:00	5.1	426.8	82800	1322348400
2011-11-27 00:00:00	4.3	426.8	0	1322352000
2011-11-27 01:00:00	3.7	417.1	3600	1322355600
2011-11-27 02:00:00	4.0	417.1	7200	1322359200
2011-11-27 03:00:00	3.7	523.8000000000002	10800	1322362800
2011-11-27 04:00:00	2.8	552.9000000000002	14400	1322366400
2011-11-27 05:00:00	3.1	58.2	18000	1322370000
2011-11-27 06:00:00	2.6	58.2	21600	1322373600
2011-11-27 07:00:00	4.5	58.2	25200	1322377200
2011-11-27 08:00:00	7.5	58.2	28800	1322380800
2011-11-27 09:00:00	11.0	58.2	32400	1322384400
2011-11-27 10:00:00	13.4	58.2	36000	1322388000
2011-11-27 11:00:00	13.7	58.2	39600	1322391600
2011-11-27 12:00:00	13.7	58.2	43200	1322395200
2011-11-27 13:00:00	13.9	58.2	46800	1322398800
2011-11-27 14:00:00	14.6	58.2	50400	1322402400
2011-11-27 15:00:00	13.7	58.2	54000	1322406000
2011-11-27 16:00:00	12.8	58.2	57600	1322409600
2011-11-27 17:00:00	12.5	417.1	61200	1322413200
2011-11-27 18:00:00	12.0	58.2	64800	1322416800
2011-11-27 19:00:00	12.0	58.2	68400	1322420400
2011-11-27 20:00:00	12.0	426.8	72000	1322424000
2011-11-27 21:00:00	11.8	58.2	75600	1322427600
2011-11-27 22:00:00	12.3	58.2	79200	1322431200
2011-11-27 23:00:00	12.0	388.0	82800	1322434800
2011-11-28 00:00:00	11.8	58.2	0	1322438400
2011-11-28 01:00:00	10.2	58.2	3600	1322442000
2011-11-28 02:00:00	9.9	58.2	7200	1322445600
2011-11-28 03:00:00	8.8	58.2	10800	1322449200
2011-11-28 04:00:00	8.0	58.2	14400	1322452800
2011-11-28 05:00:00	7.7	58.2	18000	1322456400
2011-11-28 06:00:00	8.0	58.2	21600	1322460000
2011-11-28 07:00:00	10.2	58.2	25200	1322463600
2011-11-28 08:00:00	12.1	58.2	28800	1322467200
2011-11-28 09:00:00	12.9	58.2	32400	1322470800
2011-11-28 10:00:00	13.4	58.2	36000	1322474400
2011-11-28 11:00:00	14.1	58.2	39600	1322478000
2011-11-28 12:00:00	15.0	58.2	43200	1322481600
2011-11-28 13:00:00	15.0	58.2	46800	1322485200
2011-11-28 14:00:00	15.4	58.2	50400	1322488800
2011-11-28 15:00:00	14.8	58.2	54000	1322492400
2011-11-28 16:00:00	14.3	58.2	57600	1322496000
2011-11-28 17:00:00	14.4	58.2	61200	1322499600
2011-11-28 18:00:00	13.7	58.2	64800	1322503200
2011-11-28 19:00:00	14.2	58.2	68400	1322506800
2011-11-28 20:00:00	14.2	58.2	72000	1322510400
2011-11-28 21:00:00	14.2	58.2	75600	1322514000
2011-11-28 22:00:00	14.5	58.2	79200	1322517600
2011-11-28 23:00:00	13.5	58.2	82800	1322521200
2011-11-29 00:00:00	13.5	58.2	0	1322524800
2011-11-29 01:00:00	12.7	58.2	3600	1322528400
2011-11-29 02:00:00	14.1	58.2	7200	1322532000
2011-11-29 03:00:00	14.1	58.2	10800	1322535600
2011-11-29 04:00:00	14.6	58.2	14400	1322539200
2011-11-29 05:00:00	13.8	58.2	18000	1322542800
2011-11-29 06:00:00	14.9	58.2	21600	1322546400
2011-11-29 07:00:00	14.9	58.2	25200	1322550000
2011-11-29 08:00:00	15.9	58.2	28800	1322553600
2011-11-29 09:00:00	16.8	58.2	32400	1322557200
2011-11-29 10:00:00	16.4	426.8	36000	1322560800
2011-11-29 11:00:00	13.2	591.7	39600	1322564400
2011-11-29 12:00:00	10.5	591.7	43200	1322568000
2011-11-29 13:00:00	9.9	970.0	46800	1322571600
2011-11-29 14:00:00	9.7	552.9000000000002	50400	1322575200
2011-11-29 15:00:00	10.2	620.8000000000002	54000	1322578800
2011-11-29 16:00:00	9.7	611.1	57600	1322582400
2011-11-29 17:00:00	9.4	562.6	61200	1322586000
2011-11-29 18:00:00	8.8	426.8	64800	1322589600
2011-11-29 19:00:00	9.1	533.5	68400	1322593200
2011-11-29 20:00:00	8.6	446.2	72000	1322596800
2011-11-29 21:00:00	8.6	426.8	75600	1322600400
2011-11-29 22:00:00	8.0	426.8	79200	1322604000
2011-11-29 23:00:00	6.8	388.0	82800	1322607600
2011-11-30 00:00:00	5.7	58.2	0	1322611200
2011-11-30 01:00:00	5.0	58.2	3600	1322614800
