	Twet	Load	Tset
618	16.3	503.0	19.11
619	15.8	499.0	18.11
620	15.6	490.0	18.11
621	15.3	1134.0	18.11
622	14.8	485.0	17.11
623	14.8	475.0	17.11
624	14.6	504.0	17.11
625	14.6	470.0	17.11
626	14.6	475.0	17.11
627	14.2	469.0	17.11
628	13.9	463.0	16.11
629	13.4	690.0	16.11
630	13.7	368.0	16.11
631	13.9	54.0	16.11
632	14.9	481.0	17.11
633	15.3	478.0	18.11
634	14.9	469.0	17.11
635	14.1	746.0	17.11
636	14.4	55.0	16.11
637	14.4	495.0	17.11
638	14.8	659.0	18.11
639	14.2	55.0	16.11
640	14.0	54.0	16.11
641	14.3	507.0	17.11
642	14.1	355.0	16.11
643	14.1	55.0	16.11
644	13.8	477.0	16.11
645	13.5	493.0	16.11
646	13.3	550.0	16.11
647	13.0	56.0	15.11
648	12.8	55.0	15.11
649	12.5	466.0	15.11
650	12.2	578.0	15.11
651	12.0	54.0	15.11
652	11.5	54.0	25.11
653	11.7	497.0	15.11
654	11.5	54.0	25.11
655	11.2	545.0	15.11
656	10.0	54.0	15.11
657	10.7	560.0	15.11
658	10.7	573.0	15.11
659	10.9	55.0	15.11
660	11.4	54.0	25.11
661	12.0	55.0	24.11
662	12.0	53.0	17.11
663	11.8	579.0	15.11
664	11.3	54.0	21.11
665	11.3	340.0	15.11
666	11.3	53.0	15.11
667	11.5	494.0	15.11
668	11.5	53.0	15.11
669	11.3	54.0	21.11
670	11.5	592.0	15.11
671	11.5	53.0	15.11
672	11.3	524.0	15.11
673	11.0	511.0	15.11
674	11.0	480.0	15.11
675	10.5	465.0	15.11
676	9.9	54.0	15.11
677	9.9	54.0	15.11
678	9.9	283.0	15.11
679	9.9	605.0	15.11
680	9.7	82.0	17.11
681	9.4	53.0	15.11
682	9.4	54.0	15.11
683	9.4	375.0	15.11
684	9.1	54.0	15.11
685	8.8	54.0	15.11
686	8.6	53.0	15.11
687	8.6	494.0	15.11
688	8.3	54.0	15.11
689	8.0	54.0	15.11
690	7.5	54.0	15.11
691	7.2	490.0	15.11
692	7.2	363.0	15.11
693	6.9	503.0	15.11
694	6.4	53.0	15.11
695	5.6	53.0	15.11
696	5.6	54.0	15.11
697	5.6	53.0	15.11
698	5.6	53.0	15.11
699	5.6	53.0	15.11
700	5.1	54.0	15.11
701	5.3	54.0	15.11
702	4.8	54.0	15.11
703	4.8	53.0	15.11
704	5.1	53.0	15.11
705	5.1	353.0	15.11
706	5.1	53.0	15.11
707	4.5	53.0	15.11
708	5.1	54.0	15.11
709	5.1	54.0	15.11
710	5.1	52.0	15.11
711	5.1	53.0	15.11
712	5.1	52.0	15.11
713	5.1	52.0	15.11
714	4.8	54.0	15.11
715	5.1	55.0	15.11
716	4.5	53.0	15.11
717	4.5	54.0	15.11
718	4.5	54.0	15.11
719	4.5	53.0	15.11
720	4.3	53.0	15.11
721	4.8	53.0	15.11
722	5.1	53.0	15.11
723	4.8	53.0	15.11
724	4.8	54.0	15.11
725	5.1	52.0	15.11
726	5.4	52.0	15.11
727	6.2	53.0	15.11
728	6.8	556.0	15.11
729	6.6	631.0	15.11
730	7.4	53.0	15.11
731	7.5	54.0	15.11
732	7.3	779.0	15.11
733	7.5	53.0	15.11
734	7.7	54.0	15.11
735	7.4	53.0	15.11
736	7.4	53.0	15.11
737	7.4	54.0	15.11
738	6.8	54.0	15.11
739	6.1	53.0	15.11
740	5.5	563.0	15.11
741	5.2	726.0	15.11
742	5.2	515.0	15.11
