Tset	Date	Twet	Load	Hour(s)	TimeStamp(s)
23.11	7/8/2011 16:00	21.6	58.2	57600	1310140800
25.11	7/8/2011 17:00	22.2	611.1	61200	1310144400
25.11	7/8/2011 18:00	22.2	562.6	64800	1310148000
24.11	7/8/2011 19:00	22	58.2	68400	1310151600
23.11	7/8/2011 20:00	21.4	58.2	72000	1310155200
23.11	7/8/2011 21:00	21.1	58.2	75600	1310158800
23.11	7/8/2011 22:00	21.1	58.2	79200	1310162400
23.11	7/8/2011 23:00	20.9	58.2	82800	1310166000
23.11	7/9/2011 0:00	20.9	58.2	0	1310169600
23.11	7/9/2011 1:00	20.9	58.2	3600	1310173200
22.11	7/9/2011 2:00	20.3	58.2	7200	1310176800
21.11	7/9/2011 3:00	19.6	58.2	10800	1310180400
21.11	7/9/2011 4:00	19.8	58.2	14400	1310184000
22.11	7/9/2011 5:00	20.3	58.2	18000	1310187600
23.11	7/9/2011 6:00	21.5	58.2	21600	1310191200
23.11	7/9/2011 7:00	21.8	58.2	25200	1310194800
23.11	7/9/2011 8:00	21.5	58.2	28800	1310198400
24.11	7/9/2011 9:00	21.5	659.6	32400	1310202000
24.11	7/9/2011 10:00	21.6	940.9	36000	1310205600
23.11	7/9/2011 11:00	21.1	979.7	39600	1310209200
24.11	7/9/2011 12:00	21.9	921.5	43200	1310212800
24.11	7/9/2011 13:00	21.5	892.4	46800	1310216400
24.11	7/9/2011 14:00	21.8	863.3	50400	1310220000
24.11	7/9/2011 15:00	21.6	843.9	54000	1310223600
24.11	7/9/2011 16:00	21.5	688.7	57600	1310227200
24.11	7/9/2011 17:00	21.1	698.4	61200	1310230800
24.11	7/9/2011 18:00	21.1	679	64800	1310234400
24.11	7/9/2011 19:00	21.4	611.1	68400	1310238000
24.11	7/9/2011 20:00	21.3	649.9	72000	1310241600
24.11	7/9/2011 21:00	21.3	591.7	75600	1310245200
24.11	7/9/2011 22:00	21.3	514.1	79200	1310248800
23.11	7/9/2011 23:00	20.8	543.2	82800	1310252400
23.11	7/10/2011 0:00	20.4	562.6	0	1310256000
23.11	7/10/2011 1:00	20	659.6	3600	1310259600
23.11	7/10/2011 2:00	20	746.9	7200	1310263200
