Tset	Date	Twet	Load	Hour(s)	 TimeStamp(s)
15.11	3/14/2011 18:00	3	58.2	64800	1300125600
15.11	3/14/2011 19:00	2.7	58.2	68400	1300129200
15.11	3/14/2011 20:00	2.9	58.2	72000	1300132800
15.11	3/14/2011 21:00	2.6	58.2	75600	1300136400
15.11	3/14/2011 22:00	2.7	58.2	79200	1300140000
15.11	3/14/2011 23:00	1.7	58.2	82800	1300143600
15.11	3/15/2011 0:00	0.5	58.2	0	1300147200
15.11	3/15/2011 1:00	1.1	58.2	3600	1300150800
15.11	3/15/2011 2:00	0.5	58.2	7200	1300154400
15.11	3/15/2011 3:00	0.3	58.2	10800	1300158000
15.11	3/15/2011 4:00	0	58.2	14400	1300161600
15.11	3/15/2011 5:00	-0.1	58.2	18000	1300165200
15.11	3/15/2011 6:00	0	58.2	21600	1300168800
15.11	3/15/2011 7:00	1.3	58.2	25200	1300172400
15.11	3/15/2011 8:00	2.8	58.2	28800	1300176000
15.11	3/15/2011 9:00	4.1	58.2	32400	1300179600
15.11	3/15/2011 10:00	4.3	58.2	36000	1300183200
15.11	3/15/2011 11:00	4.5	58.2	39600	1300186800
15.11	3/15/2011 12:00	4.6	58.2	43200	1300190400
15.11	3/15/2011 13:00	4.9	58.2	46800	1300194000
15.11	3/15/2011 14:00	4.7	58.2	50400	1300197600
15.11	3/15/2011 15:00	4.9	1144.6	54000	1300201200
15.11	3/15/2011 16:00	4.9	475.3	57600	1300204800
15.11	3/15/2011 17:00	5	58.2	61200	1300208400
15.11	3/15/2011 18:00	6.1	58.2	64800	1300212000
15.11	3/15/2011 19:00	5.8	58.2	68400	1300215600
15.11	3/15/2011 20:00	5.6	58.2	72000	1300219200
15.11	3/15/2011 21:00	5.3	58.2	75600	1300222800
15.11	3/15/2011 22:00	5	58.2	79200	1300226400
15.11	3/15/2011 23:00	5	58.2	82800	1300230000
15.11	3/16/2011 0:00	5	58.2	0	1300233600
15.11	3/16/2011 1:00	5.3	58.2	3600	1300237200
15.11	3/16/2011 2:00	5.3	58.2	7200	1300240800
15.11	3/16/2011 3:00	5.3	58.2	10800	1300244400
15.11	3/16/2011 4:00	5.3	58.2	14400	1300248000
15.11	3/16/2011 5:00	5.3	58.2	18000	1300251600
15.11	3/16/2011 6:00	5.3	58.2	21600	1300255200
15.11	3/16/2011 7:00	6.1	58.2	25200	1300258800
15.11	3/16/2011 8:00	6.4	58.2	28800	1300262400
15.11	3/16/2011 9:00	7.3	58.2	32400	1300266000
15.11	3/16/2011 10:00	8.6	58.2	36000	1300269600
15.11	3/16/2011 11:00	9.7	58.2	39600	1300273200
15.11	3/16/2011 12:00	9.5	58.2	43200	1300276800
15.11	3/16/2011 13:00	9.5	58.2	46800	1300280400
15.11	3/16/2011 14:00	9	58.2	50400	1300284000
15.11	3/16/2011 15:00	9.7	58.2	54000	1300287600
15.11	3/16/2011 16:00	9	58.2	57600	1300291200
15.11	3/16/2011 17:00	8.7	58.2	61200	1300294800
15.11	3/16/2011 18:00	8.4	58.2	64800	1300298400
15.11	3/16/2011 19:00	8.4	58.2	68400	1300302000
15.11	3/16/2011 20:00	8.2	58.2	72000	1300305600
15.11	3/16/2011 21:00	7.9	58.2	75600	1300309200
15.11	3/16/2011 22:00	7.6	58.2	79200	1300312800
15.11	3/16/2011 23:00	7.1	58.2	82800	1300316400
15.11	3/17/2011 0:00	6.5	58.2	0	1300320000
15.11	3/17/2011 1:00	5.7	58.2	3600	1300323600
15.11	3/17/2011 2:00	4.9	58.2	7200	1300327200
15.11	3/17/2011 3:00	3.8	58.2	10800	1300330800
15.11	3/17/2011 4:00	3.5	58.2	14400	1300334400
15.11	3/17/2011 5:00	3.2	58.2	18000	1300338000
15.11	3/17/2011 6:00	3.2	58.2	21600	1300341600
15.11	3/17/2011 7:00	6.5	58.2	25200	1300345200
15.11	3/17/2011 8:00	8	58.2	28800	1300348800
15.11	3/17/2011 9:00	9	58.2	32400	1300352400
15.11	3/17/2011 10:00	9.3	58.2	36000	1300356000
15.11	3/17/2011 11:00	9.9	58.2	39600	1300359600
15.11	3/17/2011 12:00	10.4	58.2	43200	1300363200
15.11	3/17/2011 13:00	10.4	58.2	46800	1300366800
15.11	3/17/2011 14:00	10.7	785.7	50400	1300370400
15.11	3/17/2011 15:00	10	863.3	54000	1300374000
15.11	3/17/2011 16:00	10	591.7	57600	1300377600
15.11	3/17/2011 17:00	9.5	523.8	61200	1300381200
15.11	3/17/2011 18:00	9	620.8	64800	1300384800
15.11	3/17/2011 19:00	8.5	630.5	68400	1300388400
15.11	3/17/2011 20:00	8.2	523.8	72000	1300392000
15.11	3/17/2011 21:00	8	397.7	75600	1300395600
15.11	3/17/2011 22:00	7.9	58.2	79200	1300399200
15.11	3/17/2011 23:00	7.4	407.4	82800	1300402800
15.11	3/18/2011 0:00	7.4	417.1	0	1300406400
15.11	3/18/2011 1:00	6.9	397.7	3600	1300410000
15.11	3/18/2011 2:00	6.3	426.8	7200	1300413600
15.11	3/18/2011 3:00	6.9	58.2	10800	1300417200
15.11	3/18/2011 4:00	7.5	58.2	14400	1300420800
15.11	3/18/2011 5:00	7.7	58.2	18000	1300424400
15.11	3/18/2011 6:00	7.9	58.2	21600	1300428000
15.11	3/18/2011 7:00	9.2	58.2	25200	1300431600
15.11	3/18/2011 8:00	11.2	58.2	28800	1300435200
15.11	3/18/2011 9:00	12.2	58.2	32400	1300438800
16.11	3/18/2011 10:00	14.3	58.2	36000	1300442400
16.11	3/18/2011 11:00	14.1	58.2	39600	1300446000
17.11	3/18/2011 12:00	14.7	58.2	43200	1300449600
17.11	3/18/2011 13:00	15.6	58.2	46800	1300453200
19.11	3/18/2011 14:00	16.8	58.2	50400	1300456800
19.11	3/18/2011 15:00	16.9	58.2	54000	1300460400
18.11	3/18/2011 16:00	16	58.2	57600	1300464000
17.11	3/18/2011 17:00	15.6	58.2	61200	1300467600
17.11	3/18/2011 18:00	15.2	58.2	64800	1300471200
17.11	3/18/2011 19:00	14.8	58.2	68400	1300474800
17.11	3/18/2011 20:00	15.3	58.2	72000	1300478400
17.11	3/18/2011 21:00	15.1	58.2	75600	1300482000
17.11	3/18/2011 22:00	15.4	58.2	79200	1300485600
17.11	3/18/2011 23:00	15.2	58.2	82800	1300489200
16.11	3/19/2011 0:00	14	58.2	0	1300492800
15.11	3/19/2011 1:00	13.5	58.2	3600	1300496400
15.11	3/19/2011 2:00	10.4	58.2	7200	1300500000
15.11	3/19/2011 3:00	8.3	58.2	10800	1300503600
15.11	3/19/2011 4:00	7.4	58.2	14400	1300507200
15.11	3/19/2011 5:00	6.9	58.2	18000	1300510800
15.11	3/19/2011 6:00	5.9	58.2	21600	1300514400
15.11	3/19/2011 7:00	6.1	58.2	25200	1300518000
15.11	3/19/2011 8:00	6.4	58.2	28800	1300521600
15.11	3/19/2011 9:00	6.8	58.2	32400	1300525200
15.11	3/19/2011 10:00	7	58.2	36000	1300528800
15.11	3/19/2011 11:00	7.1	407.4	39600	1300532400
15.11	3/19/2011 12:00	7.8	795.4	43200	1300536000
15.11	3/19/2011 13:00	7.6	795.4	46800	1300539600
15.11	3/19/2011 14:00	7.9	659.6	50400	1300543200
15.11	3/19/2011 15:00	7.6	669.3	54000	1300546800
15.11	3/19/2011 16:00	7	688.7	57600	1300550400
