		Twet	Load	Twet_Dis	Load_Dis	Twet+Err	Load+Err	Twet+Err_Dis	Load+Err_Dis	Default	Tset_BN
Twbload	387	4.3	54	10	1	4.3	54.0	10	1	No	15.11
Twbload	388	4.4	56	10	1	4.4	56.0	10	1	No	15.11
Twbload	389	4.5	56	10	1	4.5	56.0	10	1	No	15.11
Twbload	390	4.8	55	10	1	4.8	55.0	10	1	No	15.11
Twbload	391	5.4	55	11	1	5.4	55.0	11	1	No	15.11
Twbload	392	4.8	55	10	1	4.8	55.0	10	1	No	15.11
Twbload	393	5.9	54	11	1	5.9	54.0	11	1	No	15.11
Twbload	394	6.1	54	12	1	6.1	54.0	12	1	No	15.11
Twbload	395	7.8	55	13	1	7.8	55.0	13	1	No	15.11
Twbload	396	8.9	55	14	1	8.9	55.0	14	1	No	15.11
Twbload	397	9.9	863	15	5	9.9	863.0	15	5	No	15.11
Twbload	398	10.2	511	16	3	10.2	511.0	16	3	No	15.11
Twbload	399	10.4	631	16	4	10.4	631.0	16	4	No	15.11
Twbload	400	10.4	638	16	4	10.4	638.0	16	4	No	15.11
Twbload	401	10.4	607	16	3	10.4	607.0	16	3	No	15.11
Twbload	402	10.7	444	16	3	10.7	444.0	16	3	No	15.11
Twbload	403	11.2	372	17	2	11.2	372.0	17	2	No	15.11
Twbload	404	11.5	407	17	2	11.5	407.0	17	2	No	15.11
Twbload	405	11.2	386	17	2	11.2	386.0	17	2	No	15.11
Twbload	406	12.0	372	18	2	12.0	372.0	18	2	No	15.11
Twbload	407	12.0	54	18	1	12.0	54.0	18	1	No	15.11
Twbload	408	12.0	426	18	3	12.0	426.0	18	3	No	15.11
Twbload	409	8.2	393	14	2	8.2	393.0	14	2	No	15.11
Twbload	410	4.9	490	10	3	4.9	490.0	10	3	No	15.11
Twbload	411	3.6	56	9	1	3.6	56.0	9	1	No	15.11
Twbload	412	2.5	55	8	1	2.5	55.0	8	1	No	15.11
Twbload	413	2.2	54	8	1	2.2	54.0	8	1	No	15.11
Twbload	414	2.0	55	8	1	2.0	55.0	8	1	No	15.11
Twbload	415	1.5	55	7	1	1.5	55.0	7	1	No	15.11
Twbload	416	1.2	53	7	1	1.2	53.0	7	1	No	15.11
Twbload	417	1.4	54	7	1	1.4	54.0	7	1	No	15.11
Twbload	418	1.2	54	7	1	1.2	54.0	7	1	No	15.11
Twbload	419	1.2	399	7	2	1.2	399.0	7	2	No	15.11
Twbload	420	0.5	53	6	1	0.5	53.0	6	1	No	15.11
Twbload	421	0.3	55	6	1	0.3	55.0	6	1	No	15.11
Twbload	422	-0.1	54	5	1	-0.1	54.0	5	1	No	15.11
Twbload	423	-0.5	56	5	1	-0.5	56.0	5	1	No	15.11
Twbload	424	-1.7	54	4	1	-1.7	54.0	4	1	No	15.11
Twbload	425	-1.8	54	4	1	-1.8	54.0	4	1	No	15.11
Twbload	426	-2.3	55	3	1	-2.3	55.0	3	1	No	15.11
Twbload	427	-2.5	54	3	1	-2.5	54.0	3	1	No	15.11
Twbload	428	-3.1	54	2	1	-3.1	54.0	2	1	No	15.11
Twbload	429	-3.6	53	2	1	-3.6	53.0	2	1	No	15.11
Twbload	430	-4.3	53	1	1	-4.3	53.0	1	1	No	15.11
Twbload	431	-4.7	53	1	1	-4.7	53.0	1	1	No	15.11
Twbload	432	-4.7	54	1	1	-4.7	54.0	1	1	No	15.11
Twbload	433	-4.3	53	1	1	-4.3	53.0	1	1	No	15.11
Twbload	434	-5.0	54	1	1	-5.0	54.0	1	1	No	15.11
Twbload	435	-5.0	54	1	1	-5.0	54.0	1	1	No	15.11
Twbload	436	-5.2	54	0	1	-5.2	54.0	0	1	Yes	15.11
Twbload	437	-5.5	54	0	1	-5.5	54.0	0	1	Yes	15.11
Twbload	438	-5.4	54	0	1	-5.4	54.0	0	1	Yes	15.11
Twbload	439	-5.0	54	1	1	-5.0	54.0	1	1	No	15.11
Twbload	440	-4.0	53	2	1	-4.0	53.0	2	1	No	15.11
Twbload	441	-3.2	54	2	1	-3.2	54.0	2	1	No	15.11
Twbload	442	-2.0	54	4	1	-2.0	54.0	4	1	No	15.11
Twbload	443	-1.3	54	4	1	-1.3	54.0	4	1	No	15.11
Twbload	444	-0.8	54	5	1	-0.8	54.0	5	1	No	15.11
Twbload	445	0.0	55	6	1	0.0	55.0	6	1	No	15.11
Twbload	446	-0.3	54	5	1	-0.3	54.0	5	1	No	15.11
Twbload	447	0.0	54	6	1	0.0	54.0	6	1	No	15.11
Twbload	448	0.2	55	6	1	0.2	55.0	6	1	No	15.11
Twbload	449	0.2	55	6	1	0.2	55.0	6	1	No	15.11
Twbload	450	0.9	55	6	1	0.9	55.0	6	1	No	15.11
Twbload	451	0.0	55	6	1	0.0	55.0	6	1	No	15.11
Twbload	452	0.4	55	6	1	0.4	55.0	6	1	No	15.11
Twbload	453	0.5	54	6	1	0.5	54.0	6	1	No	15.11
Twbload	454	0.7	54	6	1	0.7	54.0	6	1	No	15.11
Twbload	455	0.6	54	6	1	0.6	54.0	6	1	No	15.11
Twbload	456	0.4	55	6	1	0.4	55.0	6	1	No	15.11
Twbload	457	-0.2	54	5	1	-0.2	54.0	5	1	No	15.11
Twbload	458	0.0	54	6	1	0.0	54.0	6	1	No	15.11
Twbload	459	-0.3	53	5	1	-0.3	53.0	5	1	No	15.11
Twbload	460	0.6	54	6	1	0.6	54.0	6	1	No	15.11
Twbload	461	0.1	54	6	1	0.1	54.0	6	1	No	15.11
Twbload	462	-0.2	53	5	1	-0.2	53.0	5	1	No	15.11
Twbload	463	-1.5	54	4	1	-1.5	54.0	4	1	No	15.11
Twbload	464	-1.9	54	4	1	-1.9	54.0	4	1	No	15.11
Twbload	465	-3.2	54	2	1	-3.2	54.0	2	1	No	15.11
Twbload	466	-3.1	53	2	1	-3.1	53.0	2	1	No	15.11
Twbload	467	-2.7	54	3	1	-2.7	54.0	3	1	No	15.11
Twbload	468	-2.1	53	3	1	-2.1	53.0	3	1	No	15.11
Twbload	469	-2.5	54	3	1	-2.5	54.0	3	1	No	15.11
Twbload	470	-2.9	54	3	1	-2.9	54.0	3	1	No	15.11
Twbload	471	-2.7	53	3	1	-2.7	53.0	3	1	No	15.11
Twbload	472	-3.1	54	2	1	-3.1	54.0	2	1	No	15.11
Twbload	473	-2.9	54	3	1	-2.9	54.0	3	1	No	15.11
Twbload	474	-3.0	54	3	1	-3.0	54.0	3	1	No	15.11
Twbload	475	-2.9	54	3	1	-2.9	54.0	3	1	No	15.11
Twbload	476	-3.1	54	2	1	-3.1	54.0	2	1	No	15.11
Twbload	477	-2.9	55	3	1	-2.9	55.0	3	1	No	15.11
Twbload	478	-2.7	54	3	1	-2.7	54.0	3	1	No	15.11
Twbload	479	-2.8	55	3	1	-2.8	55.0	3	1	No	15.11
Twbload	480	-2.8	54	3	1	-2.8	54.0	3	1	No	15.11
Twbload	481	-2.2	54	3	1	-2.2	54.0	3	1	No	15.11
Twbload	482	-1.7	54	4	1	-1.7	54.0	4	1	No	15.11
Twbload	483	-1.7	54	4	1	-1.7	54.0	4	1	No	15.11
Twbload	484	-0.9	53	5	1	-0.9	53.0	5	1	No	15.11
Twbload	485	-1.1	54	4	1	-1.1	54.0	4	1	No	15.11
Twbload	486	-1.1	54	4	1	-1.1	54.0	4	1	No	15.11
Twbload	487	-1.1	54	4	1	-1.1	54.0	4	1	No	15.11
Twbload	488	-1.1	54	4	1	-1.1	54.0	4	1	No	15.11
Twbload	489	-0.8	53	5	1	-0.8	53.0	5	1	No	15.11
Twbload	490	-0.6	53	5	1	-0.6	53.0	5	1	No	15.11
Twbload	491	-0.2	53	5	1	-0.2	53.0	5	1	No	15.11
Twbload	492	-0.2	54	5	1	-0.2	54.0	5	1	No	15.11
Twbload	493	-0.2	54	5	1	-0.2	54.0	5	1	No	15.11
Twbload	494	-0.2	55	5	1	-0.2	55.0	5	1	No	15.11
Twbload	495	-0.1	54	5	1	-0.1	54.0	5	1	No	15.11
Twbload	496	-0.6	53	5	1	-0.6	53.0	5	1	No	15.11
Twbload	497	-1.0	54	5	1	-1.0	54.0	5	1	No	15.11
Twbload	498	-1.2	54	4	1	-1.2	54.0	4	1	No	15.11
Twbload	499	-1.3	53	4	1	-1.3	53.0	4	1	No	15.11
Twbload	500	-1.3	53	4	1	-1.3	53.0	4	1	No	15.11
Twbload	501	-1.3	53	4	1	-1.3	53.0	4	1	No	15.11
Twbload	502	-1.9	54	4	1	-1.9	54.0	4	1	No	15.11
Twbload	503	-1.3	53	4	1	-1.3	53.0	4	1	No	15.11
Twbload	504	-1.5	54	4	1	-1.5	54.0	4	1	No	15.11
Twbload	505	-1.7	53	4	1	-1.7	53.0	4	1	No	15.11
Twbload	506	-2.0	54	4	1	-2.0	54.0	4	1	No	15.11
Twbload	507	-2.0	54	4	1	-2.0	54.0	4	1	No	15.11
Twbload	508	-2.0	54	4	1	-2.0	54.0	4	1	No	15.11
Twbload	509	-2.4	54	3	1	-2.4	54.0	3	1	No	15.11
Twbload	510	-2.4	54	3	1	-2.4	54.0	3	1	No	15.11
Twbload	511	-2.4	54	3	1	-2.4	54.0	3	1	No	15.11
Twbload	512	-2.4	53	3	1	-2.4	53.0	3	1	No	15.11
Twbload	513	-1.9	53	4	1	-1.9	53.0	4	1	No	15.11
Twbload	514	-2.2	54	3	1	-2.2	54.0	3	1	No	15.11
Twbload	515	-2.2	54	3	1	-2.2	54.0	3	1	No	15.11
Twbload	516	-2.2	53	3	1	-2.2	53.0	3	1	No	15.11
Twbload	517	-1.7	53	4	1	-1.7	53.0	4	1	No	15.11
Twbload	518	-1.7	54	4	1	-1.7	54.0	4	1	No	15.11
Twbload	519	-1.7	55	4	1	-1.7	55.0	4	1	No	15.11
Twbload	520	-1.7	54	4	1	-1.7	54.0	4	1	No	15.11
Twbload	521	-1.7	54	4	1	-1.7	54.0	4	1	No	15.11
Twbload	522	-1.5	54	4	1	-1.5	54.0	4	1	No	15.11
Twbload	523	-1.3	53	4	1	-1.3	53.0	4	1	No	15.11
Twbload	524	-1.3	54	4	1	-1.3	54.0	4	1	No	15.11
Twbload	525	-1.1	54	4	1	-1.1	54.0	4	1	No	15.11
Twbload	526	-0.8	53	5	1	-0.8	53.0	5	1	No	15.11
Twbload	527	-0.8	54	5	1	-0.8	54.0	5	1	No	15.11
Twbload	528	-0.6	54	5	1	-0.6	54.0	5	1	No	15.11
Twbload	529	-0.6	53	5	1	-0.6	53.0	5	1	No	15.11
Twbload	530	-0.2	54	5	1	-0.2	54.0	5	1	No	15.11
Twbload	531	0.0	54	6	1	0.0	54.0	6	1	No	15.11
Twbload	532	0.0	53	6	1	0.0	53.0	6	1	No	15.11
Twbload	533	0.0	54	6	1	0.0	54.0	6	1	No	15.11
Twbload	534	0.1	55	6	1	0.1	55.0	6	1	No	15.11
Twbload	535	0.1	53	6	1	0.1	53.0	6	1	No	15.11
Twbload	536	0.6	54	6	1	0.6	54.0	6	1	No	15.11
Twbload	537	0.6	54	6	1	0.6	54.0	6	1	No	15.11
Twbload	538	1.2	54	7	1	1.2	54.0	7	1	No	15.11
Twbload	539	1.4	53	7	1	1.4	53.0	7	1	No	15.11
Twbload	540	1.4	54	7	1	1.4	54.0	7	1	No	15.11
Twbload	541	1.9	54	7	1	1.9	54.0	7	1	No	15.11
Twbload	542	1.9	54	7	1	1.9	54.0	7	1	No	15.11
Twbload	543	2.5	53	8	1	2.5	53.0	8	1	No	15.11
Twbload	544	2.8	53	8	1	2.8	53.0	8	1	No	15.11
Twbload	545	3.4	54	9	1	3.4	54.0	9	1	No	15.11
Twbload	546	4.1	54	10	1	4.1	54.0	10	1	No	15.11
Twbload	547	4.7	54	10	1	4.7	54.0	10	1	No	15.11
Twbload	548	4.1	54	10	1	4.1	54.0	10	1	No	15.11
Twbload	549	4.7	55	10	1	4.7	55.0	10	1	No	15.11
Twbload	550	5.8	55	11	1	5.8	55.0	11	1	No	15.11
Twbload	551	6.1	53	12	1	6.1	53.0	12	1	No	15.11
Twbload	552	6.1	54	12	1	6.1	54.0	12	1	No	15.11
Twbload	553	6.1	54	12	1	6.1	54.0	12	1	No	15.11
Twbload	554	6.1	54	12	1	6.1	54.0	12	1	No	15.11
Twbload	555	5.8	54	11	1	5.8	54.0	11	1	No	15.11
Twbload	556	6.6	55	12	1	6.6	55.0	12	1	No	15.11
Twbload	557	6.1	54	12	1	6.1	54.0	12	1	No	15.11
Twbload	558	6.1	55	12	1	6.1	55.0	12	1	No	15.11
Twbload	559	5.8	53	11	1	5.8	53.0	11	1	No	15.11
Twbload	560	5.9	54	11	1	5.9	54.0	11	1	No	15.11
Twbload	561	6.7	54	12	1	6.7	54.0	12	1	No	15.11
Twbload	562	7.0	54	13	1	7.0	54.0	13	1	No	15.11
Twbload	563	7.0	54	13	1	7.0	54.0	13	1	No	15.11
Twbload	564	7.3	761	13	4	7.3	761.0	13	4	No	15.11
Twbload	565	8.4	535	14	3	8.4	535.0	14	3	No	15.11
Twbload	566	8.6	921	14	5	8.6	921.0	14	5	No	15.11
Twbload	567	9.2	560	15	3	9.2	560.0	15	3	No	15.11
Twbload	568	7.9	608	13	3	7.9	608.0	13	3	No	15.11
Twbload	569	8.1	586	14	3	8.1	586.0	14	3	No	15.11
Twbload	570	5.4	54	11	1	5.4	54.0	11	1	No	15.11
Twbload	571	6.5	55	12	1	6.5	55.0	12	1	No	15.11
Twbload	572	5.7	55	11	1	5.7	55.0	11	1	No	15.11
Twbload	573	5.4	55	11	1	5.4	55.0	11	1	No	15.11
Twbload	574	3.4	54	9	1	3.4	54.0	9	1	No	15.11
Twbload	575	3.6	54	9	1	3.6	54.0	9	1	No	15.11
Twbload	576	2.9	54	8	1	2.9	54.0	8	1	No	15.11
Twbload	577	2.3	56	8	1	2.3	56.0	8	1	No	15.11
Twbload	578	2.1	54	8	1	2.1	54.0	8	1	No	15.11
Twbload	579	2.1	55	8	1	2.1	55.0	8	1	No	15.11
Twbload	580	1.5	55	7	1	1.5	55.0	7	1	No	15.11
Twbload	581	1.5	54	7	1	1.5	54.0	7	1	No	15.11
Twbload	582	1.0	56	7	1	1.0	56.0	7	1	No	15.11
Twbload	583	1.0	54	7	1	1.0	54.0	7	1	No	15.11
Twbload	584	2.2	55	8	1	2.2	55.0	8	1	No	15.11
Twbload	585	3.1	56	9	1	3.1	56.0	9	1	No	15.11
Twbload	586	3.2	54	9	1	3.2	54.0	9	1	No	15.11
Twbload	587	3.9	54	9	1	3.9	54.0	9	1	No	15.11
Twbload	588	4.2	54	10	1	4.2	54.0	10	1	No	15.11
Twbload	589	4.5	410	10	2	4.5	410.0	10	2	No	15.11
Twbload	590	4.5	54	10	1	4.5	54.0	10	1	No	15.11
Twbload	591	5.0	54	11	1	5.0	54.0	11	1	No	15.11
Twbload	592	4.5	55	10	1	4.5	55.0	10	1	No	15.11
Twbload	593	4.5	54	10	1	4.5	54.0	10	1	No	15.11
Twbload	594	3.8	55	9	1	3.8	55.0	9	1	No	15.11
Twbload	595	3.2	55	9	1	3.2	55.0	9	1	No	15.11
Twbload	596	3.2	54	9	1	3.2	54.0	9	1	No	15.11
Twbload	597	2.7	53	8	1	2.7	53.0	8	1	No	15.11
Twbload	598	3.1	53	9	1	3.1	53.0	9	1	No	15.11
Twbload	599	3.1	54	9	1	3.1	54.0	9	1	No	15.11
Twbload	600	3.1	55	9	1	3.1	55.0	9	1	No	15.11
Twbload	601	3.3	55	9	1	3.3	55.0	9	1	No	15.11
Twbload	602	3.3	55	9	1	3.3	55.0	9	1	No	15.11
Twbload	603	4.1	54	10	1	4.1	54.0	10	1	No	15.11
Twbload	604	3.5	54	9	1	3.5	54.0	9	1	No	15.11
Twbload	605	3.8	54	9	1	3.8	54.0	9	1	No	15.11
Twbload	606	3.8	54	9	1	3.8	54.0	9	1	No	15.11
Twbload	607	4.3	54	10	1	4.3	54.0	10	1	No	15.11
Twbload	608	4.5	54	10	1	4.5	54.0	10	1	No	15.11
Twbload	609	5.1	54	11	1	5.1	54.0	11	1	No	15.11
Twbload	610	6.7	54	12	1	6.7	54.0	12	1	No	15.11
Twbload	611	7.6	54	13	1	7.6	54.0	13	1	No	15.11
Twbload	612	8.4	552	14	3	8.4	552.0	14	3	No	15.11
Twbload	613	9.4	521	15	3	9.4	521.0	15	3	No	15.11
Twbload	614	8.1	924	14	5	8.1	924.0	14	5	No	15.11
Twbload	615	9.4	534	15	3	9.4	534.0	15	3	No	15.11
Twbload	616	9.4	597	15	3	9.4	597.0	15	3	No	15.11
Twbload	617	8.9	608	14	3	8.9	608.0	14	3	No	15.11
Twbload	618	9.4	406	15	2	9.4	406.0	15	2	No	15.11
Twbload	619	8.9	381	14	2	8.9	381.0	14	2	No	15.11
Twbload	620	8.6	367	14	2	8.6	367.0	14	2	No	15.11
Twbload	621	9.4	368	15	2	9.4	368.0	15	2	No	15.11
Twbload	622	9.4	366	15	2	9.4	366.0	15	2	No	15.11
Twbload	623	10.2	1117	16	6	10.2	1117.0	16	6	No	15.11
Twbload	624	11.6	422	17	3	11.6	422.0	17	3	No	15.11
Twbload	625	10.8	397	16	2	10.8	397.0	16	2	No	15.11
Twbload	626	11.1	856	17	5	11.1	856.0	17	5	No	15.11
Twbload	627	11.3	634	17	4	11.3	634.0	17	4	No	15.11
Twbload	628	11.9	661	17	4	11.9	661.0	17	4	No	15.11
Twbload	629	12.2	687	18	4	12.2	687.0	18	4	No	15.11
Twbload	630	13.0	733	19	4	13.0	733.0	19	4	No	16.11
Twbload	631	15.1	759	21	4	15.1	759.0	21	4	No	18.11
Twbload	632	13.5	761	19	4	13.5	761.0	19	4	No	16.11
Twbload	633	14.3	702	20	4	14.3	702.0	20	4	No	17.11
Twbload	634	14.9	797	20	4	14.9	797.0	20	4	No	17.11
Twbload	635	15.0	378	21	2	15.0	378.0	21	2	No	17.11
Twbload	636	11.2	633	17	4	11.2	633.0	17	4	No	15.11
Twbload	637	10.0	648	16	4	10.0	648.0	16	4	No	15.11
Twbload	638	8.3	638	14	4	8.3	638.0	14	4	No	15.11
Twbload	639	7.0	553	13	3	7.0	553.0	13	3	No	15.11
Twbload	640	6.1	552	12	3	6.1	552.0	12	3	No	15.11
Twbload	641	5.1	530	11	3	5.1	530.0	11	3	No	15.11
Twbload	642	4.5	54	10	1	4.5	54.0	10	1	No	15.11
Twbload	643	4.0	54	10	1	4.0	54.0	10	1	No	15.11
Twbload	644	3.8	54	9	1	3.8	54.0	9	1	No	15.11
Twbload	645	3.2	54	9	1	3.2	54.0	9	1	No	15.11
Twbload	646	2.5	54	8	1	2.5	54.0	8	1	No	15.11
Twbload	647	2.0	761	8	4	2.0	761.0	8	4	No	15.11
Twbload	648	1.4	55	7	1	1.4	55.0	7	1	No	15.11
Twbload	649	1.1	55	7	1	1.1	55.0	7	1	No	15.11
Twbload	650	1.1	54	7	1	1.1	54.0	7	1	No	15.11
Twbload	651	1.5	54	7	1	1.5	54.0	7	1	No	15.11
Twbload	652	1.1	55	7	1	1.1	55.0	7	1	No	15.11
Twbload	653	0.5	55	6	1	0.5	55.0	6	1	No	15.11
Twbload	654	0.0	55	6	1	0.0	55.0	6	1	No	15.11
Twbload	655	0.5	54	6	1	0.5	54.0	6	1	No	15.11
Twbload	656	2.0	55	8	1	2.0	55.0	8	1	No	15.11
Twbload	657	2.4	54	8	1	2.4	54.0	8	1	No	15.11
Twbload	658	3.1	55	9	1	3.1	55.0	9	1	No	15.11
Twbload	659	4.7	55	10	1	4.7	55.0	10	1	No	15.11
Twbload	660	5.6	54	11	1	5.6	54.0	11	1	No	15.11
Twbload	661	5.9	713	11	4	5.9	713.0	11	4	No	15.11
Twbload	662	6.5	638	12	4	6.5	638.0	12	4	No	15.11
Twbload	663	6.5	389	12	2	6.5	389.0	12	2	No	15.11
Twbload	664	6.3	361	12	2	6.3	361.0	12	2	No	15.11
Twbload	665	6.5	365	12	2	6.5	365.0	12	2	No	15.11
Twbload	666	4.6	357	10	2	4.6	357.0	10	2	No	15.11
Twbload	667	2.5	373	8	2	2.5	373.0	8	2	No	15.11
Twbload	668	2.2	55	8	1	2.2	55.0	8	1	No	15.11
Twbload	669	1.0	54	7	1	1.0	54.0	7	1	No	15.11
Twbload	670	0.8	56	6	1	0.8	56.0	6	1	No	15.11
Twbload	671	0.1	55	6	1	0.1	55.0	6	1	No	15.11
Twbload	672	-0.6	54	5	1	-0.6	54.0	5	1	No	15.11
Twbload	673	-1.3	55	4	1	-1.3	55.0	4	1	No	15.11
Twbload	674	-2.0	56	4	1	-2.0	56.0	4	1	No	15.11
Twbload	675	-1.8	53	4	1	-1.8	53.0	4	1	No	15.11
Twbload	676	-2.5	54	3	1	-2.5	54.0	3	1	No	15.11
Twbload	677	-2.8	54	3	1	-2.8	54.0	3	1	No	15.11
Twbload	678	-3.5	55	2	1	-3.5	55.0	2	1	No	15.11
Twbload	679	-3.2	54	2	1	-3.2	54.0	2	1	No	15.11
Twbload	680	-1.6	54	4	1	-1.6	54.0	4	1	No	15.11
Twbload	681	-0.5	54	5	1	-0.5	54.0	5	1	No	15.11
Twbload	682	0.6	54	6	1	0.6	54.0	6	1	No	15.11
Twbload	683	0.6	55	6	1	0.6	55.0	6	1	No	15.11
Twbload	684	1.1	56	7	1	1.1	56.0	7	1	No	15.11
Twbload	685	2.1	54	8	1	2.1	54.0	8	1	No	15.11
Twbload	686	2.1	55	8	1	2.1	55.0	8	1	No	15.11
Twbload	687	2.0	55	8	1	2.0	55.0	8	1	No	15.11
Twbload	688	1.4	54	7	1	1.4	54.0	7	1	No	15.11
Twbload	689	1.2	54	7	1	1.2	54.0	7	1	No	15.11
Twbload	690	1.2	53	7	1	1.2	53.0	7	1	No	15.11
Twbload	691	0.7	55	6	1	0.7	55.0	6	1	No	15.11
Twbload	692	0.7	54	6	1	0.7	54.0	6	1	No	15.11
Twbload	693	0.7	55	6	1	0.7	55.0	6	1	No	15.11
Twbload	694	1.0	54	7	1	1.0	54.0	7	1	No	15.11
Twbload	695	1.1	55	7	1	1.1	55.0	7	1	No	15.11
Twbload	696	-0.1	55	5	1	-0.1	55.0	5	1	No	15.11
Twbload	697	-0.6	54	5	1	-0.6	54.0	5	1	No	15.11
Twbload	698	-1.1	54	4	1	-1.1	54.0	4	1	No	15.11
Twbload	699	-1.8	54	4	1	-1.8	54.0	4	1	No	15.11
Twbload	700	-1.8	54	4	1	-1.8	54.0	4	1	No	15.11
Twbload	701	-1.9	54	4	1	-1.9	54.0	4	1	No	15.11
Twbload	702	-2.2	54	3	1	-2.2	54.0	3	1	No	15.11
Twbload	703	-2.2	55	3	1	-2.2	55.0	3	1	No	15.11
Twbload	704	-1.7	54	4	1	-1.7	54.0	4	1	No	15.11
Twbload	705	-0.4	53	5	1	-0.4	53.0	5	1	No	15.11
Twbload	706	-0.3	55	5	1	-0.3	55.0	5	1	No	15.11
Twbload	707	0.2	54	6	1	0.2	54.0	6	1	No	15.11
Twbload	708	0.5	54	6	1	0.5	54.0	6	1	No	15.11
Twbload	709	0.9	56	6	1	0.9	56.0	6	1	No	15.11
Twbload	710	1.6	54	7	1	1.6	54.0	7	1	No	15.11
Twbload	711	1.7	54	7	1	1.7	54.0	7	1	No	15.11
Twbload	712	1.4	55	7	1	1.4	55.0	7	1	No	15.11
Twbload	713	1.9	55	7	1	1.9	55.0	7	1	No	15.11
Twbload	714	1.4	55	7	1	1.4	55.0	7	1	No	15.11
Twbload	715	1.7	54	7	1	1.7	54.0	7	1	No	15.11
Twbload	716	1.2	55	7	1	1.2	55.0	7	1	No	15.11
Twbload	717	1.4	54	7	1	1.4	54.0	7	1	No	15.11
Twbload	718	1.6	56	7	1	1.6	56.0	7	1	No	15.11
Twbload	719	1.5	56	7	1	1.5	56.0	7	1	No	15.11
Twbload	720	1.7	55	7	1	1.7	55.0	7	1	No	15.11
Twbload	721	1.9	54	7	1	1.9	54.0	7	1	No	15.11
Twbload	722	2.0	55	8	1	2.0	55.0	8	1	No	15.11
Twbload	723	1.9	54	7	1	1.9	54.0	7	1	No	15.11
Twbload	724	1.6	54	7	1	1.6	54.0	7	1	No	15.11
Twbload	725	1.4	54	7	1	1.4	54.0	7	1	No	15.11
Twbload	726	1.4	54	7	1	1.4	54.0	7	1	No	15.11
Twbload	727	2.4	54	8	1	2.4	54.0	8	1	No	15.11
Twbload	728	3.7	54	9	1	3.7	54.0	9	1	No	15.11
Twbload	729	5.0	53	11	1	5.0	53.0	11	1	No	15.11
Twbload	730	5.7	54	11	1	5.7	54.0	11	1	No	15.11
Twbload	731	7.2	54	13	1	7.2	54.0	13	1	No	15.11
Twbload	732	7.9	572	13	3	7.9	572.0	13	3	No	15.11
Twbload	733	8.9	662	14	4	8.9	662.0	14	4	No	15.11
Twbload	734	9.2	732	15	4	9.2	732.0	15	4	No	15.11
Twbload	735	9.0	718	15	4	9.0	718.0	15	4	No	15.11
Twbload	736	8.6	654	14	4	8.6	654.0	14	4	No	15.11
Twbload	737	7.7	636	13	4	7.7	636.0	13	4	No	15.11
Twbload	738	6.7	444	12	3	6.7	444.0	12	3	No	15.11
Twbload	739	7.1	410	13	2	7.1	410.0	13	2	No	15.11
Twbload	740	6.7	403	12	2	6.7	403.0	12	2	No	15.11
Twbload	741	6.7	404	12	2	6.7	404.0	12	2	No	15.11
Twbload	742	7.1	407	13	2	7.1	407.0	13	2	No	15.11
Twbload	743	7.0	767	13	4	7.0	767.0	13	4	No	15.11
Twbload	744	7.2	417	13	3	7.2	417.0	13	3	No	15.11
Twbload	745	7.1	413	13	2	7.1	413.0	13	2	No	15.11
Twbload	746	7.2	474	13	3	7.2	474.0	13	3	No	15.11
Twbload	747	6.6	539	12	3	6.6	539.0	12	3	No	15.11
Twbload	748	6.7	566	12	3	6.7	566.0	12	3	No	15.11
Twbload	749	6.9	568	12	3	6.9	568.0	12	3	No	15.11
Twbload	750	6.8	562	12	3	6.8	562.0	12	3	No	15.11
Twbload	751	6.8	571	12	3	6.8	571.0	12	3	No	15.11
Twbload	752	7.4	587	13	3	7.4	587.0	13	3	No	15.11
Twbload	753	7.4	632	13	4	7.4	632.0	13	4	No	15.11
Twbload	754	8.5	897	14	5	8.5	897.0	14	5	No	15.11
Twbload	755	8.8	398	14	2	8.8	398.0	14	2	No	15.11
Twbload	756	10.1	718	16	4	10.1	718.0	16	4	No	15.11
Twbload	757	12.5	833	18	5	12.5	833.0	18	5	No	15.11
Twbload	758	13.6	805	19	4	13.6	805.0	19	4	No	16.11
Twbload	759	13.1	808	19	4	13.1	808.0	19	4	No	16.11
Twbload	760	12.9	761	18	4	12.9	761.0	18	4	No	15.11
Twbload	761	12.7	719	18	4	12.7	719.0	18	4	No	15.11
Twbload	762	12.0	462	18	3	12.0	462.0	18	3	No	15.11
Twbload	763	11.7	416	17	3	11.7	416.0	17	3	No	15.11
Twbload	764	11.2	427	17	3	11.2	427.0	17	3	No	15.11
Twbload	765	10.2	416	16	3	10.2	416.0	16	3	No	15.11
Twbload	766	10.0	407	16	2	10.0	407.0	16	2	No	15.11
Twbload	767	9.5	625	15	4	9.5	625.0	15	4	No	15.11
Twbload	768	8.9	425	14	3	8.9	425.0	14	3	No	15.11
Twbload	769	8.9	415	14	3	8.9	415.0	14	3	No	15.11
Twbload	770	9.4	500	15	3	9.4	500.0	15	3	No	15.11
Twbload	771	9.4	524	15	3	9.4	524.0	15	3	No	15.11
Twbload	772	8.6	579	14	3	8.6	579.0	14	3	No	15.11
Twbload	773	8.8	593	14	3	8.8	593.0	14	3	No	15.11
Twbload	774	9.7	611	15	3	9.7	611.0	15	3	No	15.11
Twbload	775	8.8	610	14	3	8.8	610.0	14	3	No	15.11
Twbload	776	9.4	624	15	4	9.4	624.0	15	4	No	15.11
Twbload	777	9.7	647	15	4	9.7	647.0	15	4	No	15.11
