Twet Load Energy Tset
8.5 1762.86607904 628843.0 15.11
9.0 1762.86607904 630043.0 15.11
9.5 1762.86607904 631628.0 15.11
10.0 1762.86607904 633821.0 15.11
10.5 1762.86607904 637008.0 15.11
11.0 1762.86607904 641875.0 15.11
11.5 1762.86607904 649654.0 15.11
12.0 1762.86607904 661890.0 15.11
12.5 1762.86607904 678063.0 16.11
13.0 1762.86607904 688768.0 16.11
13.5 1762.86607904 705503.0 16.11
14.0 1762.86607904 714986.0 17.11
14.5 1762.86607904 729988.0 17.11
15.0 1762.86607904 740400.0 18.11
15.5 1762.86607904 753739.0 18.11
16.0 1762.86607904 764875.0 19.11
16.5 1762.86607904 776627.0 19.11
17.0 1762.86607904 788300.0 20.11
17.5 1762.86607904 798536.0 20.11
18.0 1762.86607904 810541.0 21.11
18.5 1762.86607904 819374.0 21.11
19.0 1762.86607904 831491.0 22.11
19.5 1762.86607904 839072.0 22.11
20.0 1762.86607904 851083.0 23.11
20.5 1762.86607904 857598.0 23.11
21.0 1762.86607904 869297.0 24.11
21.5 1762.86607904 874915.0 24.11
22.0 1762.86607904 886139.0 24.11
22.5 1762.86607904 891021.0 25.11
23.0 1762.86607904 900830.0 25.11
23.5 1762.86607904 905973.0 26.11
24.0 1762.86607904 914521.0 26.11
24.5 1762.86607904 933445.0 26.11
25.0 1762.86607904 971906.0 26.11
-5.0 1777.08274097 627746.0 15.11
-4.5 1777.08274097 627785.0 15.11
-4.0 1777.08274097 627827.0 15.11
-3.5 1777.08274097 627872.0 15.11
-3.0 1777.08274097 627923.0 15.11
-2.5 1777.08274097 627978.0 15.11
-2.0 1777.08274097 628038.0 15.11
-1.5 1777.08274097 628105.0 15.11
-1.0 1777.08274097 628180.0 15.11
-0.5 1777.08274097 628263.0 15.11
0.0 1777.08274097 628356.0 15.11
0.5 1777.08274097 628461.0 15.11
1.0 1777.08274097 628581.0 15.11
1.5 1777.08274097 628717.0 15.11
2.0 1777.08274097 628875.0 15.11
2.5 1777.08274097 629057.0 15.11
3.0 1777.08274097 629269.0 15.11
3.5 1777.08274097 629520.0 15.11
4.0 1777.08274097 629818.0 15.11
4.5 1777.08274097 630179.0 15.11
5.0 1777.08274097 630597.0 15.11
5.5 1777.08274097 631044.0 15.11
6.0 1777.08274097 631527.0 15.11
6.5 1777.08274097 632055.0 15.11
7.0 1777.08274097 632645.0 15.11
7.5 1777.08274097 633319.0 15.11
8.0 1777.08274097 634112.0 15.11
8.5 1777.08274097 635077.0 15.11
9.0 1777.08274097 636299.0 15.11
9.5 1777.08274097 637916.0 15.11
10.0 1777.08274097 640158.0 15.11
10.5 1777.08274097 643420.0 15.11
11.0 1777.08274097 648403.0 15.11
11.5 1777.08274097 656351.0 15.11
12.0 1777.08274097 668781.0 15.11
12.5 1777.08274097 684848.0 16.11
13.0 1777.08274097 695743.0 16.11
13.5 1777.08274097 712603.0 17.11
14.0 1777.08274097 722045.0 17.11
14.5 1777.08274097 737253.0 17.11
15.0 1777.08274097 747546.0 18.11
15.5 1777.08274097 761090.0 18.11
16.0 1777.08274097 772115.0 19.11
16.5 1777.08274097 784067.0 19.11
17.0 1777.08274097 795643.0 20.11
17.5 1777.08274097 806074.0 20.11
18.0 1777.08274097 818005.0 21.11
18.5 1777.08274097 827017.0 21.11
19.0 1777.08274097 839092.0 22.11
19.5 1777.08274097 846832.0 22.11
20.0 1777.08274097 858839.0 23.11
20.5 1777.08274097 865488.0 23.11
21.0 1777.08274097 877226.0 24.11
21.5 1777.08274097 882957.0 24.11
22.0 1777.08274097 894280.0 25.11
22.5 1777.08274097 899239.0 25.11
23.0 1777.08274097 909234.0 25.11
23.5 1777.08274097 914391.0 26.11
24.0 1777.08274097 923104.0 26.11
24.5 1777.08274097 942270.0 26.11
25.0 1777.08274097 980917.0 26.11
-5.0 1791.2994029 633929.0 15.11
-4.5 1791.2994029 633968.0 15.11
-4.0 1791.2994029 634011.0 15.11
-3.5 1791.2994029 634058.0 15.11
-3.0 1791.2994029 634109.0 15.11
-2.5 1791.2994029 634165.0 15.11
-2.0 1791.2994029 634227.0 15.11
-1.5 1791.2994029 634296.0 15.11
-1.0 1791.2994029 634372.0 15.11
-0.5 1791.2994029 634457.0 15.11
0.0 1791.2994029 634552.0 15.11
0.5 1791.2994029 634660.0 15.11
1.0 1791.2994029 634782.0 15.11
1.5 1791.2994029 634922.0 15.11
2.0 1791.2994029 635083.0 15.11
2.5 1791.2994029 635270.0 15.11
3.0 1791.2994029 635488.0 15.11
3.5 1791.2994029 635745.0 15.11
4.0 1791.2994029 636050.0 15.11
4.5 1791.2994029 636422.0 15.11
5.0 1791.2994029 636840.0 15.11
5.5 1791.2994029 637288.0 15.11
6.0 1791.2994029 637772.0 15.11
6.5 1791.2994029 638304.0 15.11
7.0 1791.2994029 638898.0 15.11
7.5 1791.2994029 639579.0 15.11
8.0 1791.2994029 640382.0 15.11
8.5 1791.2994029 641362.0 15.11
9.0 1791.2994029 642607.0 15.11
9.5 1791.2994029 644257.0 15.11
10.0 1791.2994029 646550.0 15.11
10.5 1791.2994029 649887.0 15.11
11.0 1791.2994029 654988.0 15.11
11.5 1791.2994029 663105.0 15.11
12.0 1791.2994029 675728.0 15.11
12.5 1791.2994029 691692.0 16.11
13.0 1791.2994029 702775.0 16.11
13.5 1791.2994029 719538.0 17.11
14.0 1791.2994029 729163.0 17.11
14.5 1791.2994029 744575.0 17.11
15.0 1791.2994029 754754.0 18.11
15.5 1791.2994029 768499.0 18.11
16.0 1791.2994029 779419.0 19.11
16.5 1791.2994029 791569.0 19.11
17.0 1791.2994029 803050.0 20.11
17.5 1791.2994029 813674.0 20.11
18.0 1791.2994029 825532.0 21.11
18.5 1791.2994029 834725.0 21.11
19.0 1791.2994029 846757.0 22.11
19.5 1791.2994029 854658.0 22.11
20.0 1791.2994029 866660.0 23.11
20.5 1791.2994029 873446.0 23.11
21.0 1791.2994029 885221.0 24.11
21.5 1791.2994029 891068.0 24.11
22.0 1791.2994029 902470.0 25.11
22.5 1791.2994029 907527.0 25.11
23.0 1791.2994029 917709.0 25.11
23.5 1791.2994029 922880.0 26.11
24.0 1791.2994029 931759.0 26.11
24.5 1791.2994029 951164.0 26.11
25.0 1791.2994029 989992.0 26.11
-5.0 1805.51606483 640162.0 15.11
-4.5 1805.51606483 640202.0 15.11
-4.0 1805.51606483 640246.0 15.11
-3.5 1805.51606483 640294.0 15.11
-3.0 1805.51606483 640346.0 15.11
-2.5 1805.51606483 640404.0 15.11
-2.0 1805.51606483 640467.0 15.11
-1.5 1805.51606483 640537.0 15.11
-1.0 1805.51606483 640615.0 15.11
-0.5 1805.51606483 640702.0 15.11
0.0 1805.51606483 640799.0 15.11
0.5 1805.51606483 640910.0 15.11
1.0 1805.51606483 641035.0 15.11
1.5 1805.51606483 641178.0 15.11
2.0 1805.51606483 641343.0 15.11
2.5 1805.51606483 641534.0 15.11
3.0 1805.51606483 641757.0 15.11
3.5 1805.51606483 642021.0 15.11
4.0 1805.51606483 642334.0 15.11
4.5 1805.51606483 642714.0 15.11
5.0 1805.51606483 643133.0 15.11
5.5 1805.51606483 643582.0 15.11
6.0 1805.51606483 644068.0 15.11
6.5 1805.51606483 644603.0 15.11
7.0 1805.51606483 645202.0 15.11
7.5 1805.51606483 645890.0 15.11
8.0 1805.51606483 646704.0 15.11
8.5 1805.51606483 647699.0 15.11
9.0 1805.51606483 648967.0 15.11
9.5 1805.51606483 650652.0 15.11
10.0 1805.51606483 652995.0 15.11
10.5 1805.51606483 656410.0 15.11
11.0 1805.51606483 661631.0 15.11
11.5 1805.51606483 669917.0 15.11
12.0 1805.51606483 682731.0 15.11
12.5 1805.51606483 698595.0 16.11
13.0 1805.51606483 709864.0 16.11
13.5 1805.51606483 726533.0 17.11
14.0 1805.51606483 736340.0 17.11
14.5 1805.51606483 751954.0 17.11
15.0 1805.51606483 762023.0 18.11
15.5 1805.51606483 775968.0 18.11
16.0 1805.51606483 786784.0 19.11
16.5 1805.51606483 799132.0 19.11
17.0 1805.51606483 810521.0 20.11
17.5 1805.51606483 821337.0 20.11
18.0 1805.51606483 833124.0 21.11
18.5 1805.51606483 842497.0 21.11
19.0 1805.51606483 854487.0 22.11
19.5 1805.51606483 862551.0 22.11
20.0 1805.51606483 874547.0 23.11
20.5 1805.51606483 881471.0 23.11
21.0 1805.51606483 893284.0 24.11
21.5 1805.51606483 899247.0 24.11
22.0 1805.51606483 910729.0 25.11
22.5 1805.51606483 915883.0 25.11
23.0 1805.51606483 926254.0 25.11
23.5 1805.51606483 931439.0 26.11
24.0 1805.51606483 940486.0 26.11
24.5 1805.51606483 960127.0 26.11
25.0 1805.51606483 999131.0 26.11
-5.0 1819.73272676 646446.0 15.11
-4.5 1819.73272676 646487.0 15.11
-4.0 1819.73272676 646532.0 15.11
-3.5 1819.73272676 646581.0 15.11
-3.0 1819.73272676 646634.0 15.11
-2.5 1819.73272676 646693.0 15.11
-2.0 1819.73272676 646757.0 15.11
-1.5 1819.73272676 646829.0 15.11
-1.0 1819.73272676 646908.0 15.11
-0.5 1819.73272676 646997.0 15.11
0.0 1819.73272676 647097.0 15.11
0.5 1819.73272676 647210.0 15.11
1.0 1819.73272676 647338.0 15.11
1.5 1819.73272676 647485.0 15.11
2.0 1819.73272676 647654.0 15.11
2.5 1819.73272676 647849.0 15.11
3.0 1819.73272676 648078.0 15.11
3.5 1819.73272676 648348.0 15.11
4.0 1819.73272676 648669.0 15.11
4.5 1819.73272676 649056.0 15.11
5.0 1819.73272676 649476.0 15.11
5.5 1819.73272676 649926.0 15.11
6.0 1819.73272676 650415.0 15.11
6.5 1819.73272676 650952.0 15.11
7.0 1819.73272676 651557.0 15.11
7.5 1819.73272676 652252.0 15.11
8.0 1819.73272676 653076.0 15.11
8.5 1819.73272676 654088.0 15.11
9.0 1819.73272676 655380.0 15.11
9.5 1819.73272676 657099.0 15.11
10.0 1819.73272676 659495.0 15.11
10.5 1819.73272676 662989.0 15.11
11.0 1819.73272676 668332.0 15.11
11.5 1819.73272676 676786.0 15.11
12.0 1819.73272676 689790.0 15.11
12.5 1819.73272676 705557.0 16.11
13.0 1819.73272676 717012.0 16.11
13.5 1819.73272676 733589.0 17.11
14.0 1819.73272676 743577.0 17.11
14.5 1819.73272676 759390.0 17.11
15.0 1819.73272676 769352.0 18.11
15.5 1819.73272676 783496.0 18.11
16.0 1819.73272676 794213.0 19.11
16.5 1819.73272676 806755.0 19.11
17.0 1819.73272676 818055.0 20.11
17.5 1819.73272676 829063.0 20.11
18.0 1819.73272676 840779.0 21.11
18.5 1819.73272676 850334.0 21.11
19.0 1819.73272676 862282.0 22.11
19.5 1819.73272676 870509.0 22.11
20.0 1819.73272676 882499.0 23.11
20.5 1819.73272676 889563.0 23.11
21.0 1819.73272676 901413.0 24.11
21.5 1819.73272676 907495.0 24.11
22.0 1819.73272676 919055.0 25.11
22.5 1819.73272676 924310.0 25.11
23.0 1819.73272676 934869.0 25.11
23.5 1819.73272676 940070.0 26.11
24.0 1819.73272676 949286.0 26.11
24.5 1819.73272676 969160.0 26.11
25.0 1819.73272676 1008332.0 26.11
-5.0 1833.94938868 652780.0 15.11
-4.5 1833.94938868 652822.0 15.11
-4.0 1833.94938868 652868.0 15.11
-3.5 1833.94938868 652918.0 15.11
-3.0 1833.94938868 652972.0 15.11
-2.5 1833.94938868 653032.0 15.11
-2.0 1833.94938868 653098.0 15.11
-1.5 1833.94938868 653172.0 15.11
-1.0 1833.94938868 653253.0 15.11
-0.5 1833.94938868 653344.0 15.11
0.0 1833.94938868 653446.0 15.11
0.5 1833.94938868 653562.0 15.11
1.0 1833.94938868 653693.0 15.11
1.5 1833.94938868 653843.0 15.11
2.0 1833.94938868 654016.0 15.11
2.5 1833.94938868 654216.0 15.11
3.0 1833.94938868 654450.0 15.11
3.5 1833.94938868 654727.0 15.11
4.0 1833.94938868 655056.0 15.11
4.5 1833.94938868 655449.0 15.11
5.0 1833.94938868 655869.0 15.11
5.5 1833.94938868 656321.0 15.11
6.0 1833.94938868 656811.0 15.11
6.5 1833.94938868 657353.0 15.11
7.0 1833.94938868 657962.0 15.11
7.5 1833.94938868 658665.0 15.11
8.0 1833.94938868 659501.0 15.11
8.5 1833.94938868 660529.0 15.11
9.0 1833.94938868 661845.0 15.11
9.5 1833.94938868 663600.0 15.11
10.0 1833.94938868 666049.0 15.11
10.5 1833.94938868 669623.0 15.11
11.0 1833.94938868 675091.0 15.11
11.5 1833.94938868 683713.0 15.11
12.0 1833.94938868 696904.0 15.11
12.5 1833.94938868 712578.0 16.11
13.0 1833.94938868 724216.0 16.11
13.5 1833.94938868 740706.0 17.11
14.0 1833.94938868 750873.0 17.11
14.5 1833.94938868 766883.0 17.11
15.0 1833.94938868 776742.0 18.11
15.5 1833.94938868 791083.0 18.11
16.0 1833.94938868 801703.0 19.11
16.5 1833.94938868 814440.0 19.11
17.0 1833.94938868 825652.0 20.11
17.5 1833.94938868 836851.0 20.11
18.0 1833.94938868 848499.0 21.11
18.5 1833.94938868 858235.0 21.11
19.0 1833.94938868 870142.0 22.11
19.5 1833.94938868 878534.0 22.11
20.0 1833.94938868 890517.0 23.11
20.5 1833.94938868 897724.0 23.11
21.0 1833.94938868 909608.0 24.11
21.5 1833.94938868 915811.0 24.11
22.0 1833.94938868 927449.0 25.11
22.5 1833.94938868 932805.0 25.11
23.0 1833.94938868 943553.0 25.11
23.5 1833.94938868 948771.0 26.11
24.0 1833.94938868 958157.0 26.11
24.5 1833.94938868 978262.0 26.11
25.0 1833.94938868 1017597.0 26.11
-5.0 1848.16605061 659166.0 15.11
-4.5 1848.16605061 659208.0 15.11
-4.0 1848.16605061 659255.0 15.11
-3.5 1848.16605061 659306.0 15.11
-3.0 1848.16605061 659362.0 15.11
-2.5 1848.16605061 659423.0 15.11
-2.0 1848.16605061 659490.0 15.11
-1.5 1848.16605061 659565.0 15.11
-1.0 1848.16605061 659648.0 15.11
-0.5 1848.16605061 659741.0 15.11
0.0 1848.16605061 659846.0 15.11
0.5 1848.16605061 659964.0 15.11
1.0 1848.16605061 660098.0 15.11
1.5 1848.16605061 660252.0 15.11
2.0 1848.16605061 660429.0 15.11
2.5 1848.16605061 660634.0 15.11
3.0 1848.16605061 660874.0 15.11
3.5 1848.16605061 661157.0 15.11
4.0 1848.16605061 661496.0 15.11
4.5 1848.16605061 661891.0 15.11
5.0 1848.16605061 662313.0 15.11
5.5 1848.16605061 662765.0 15.11
6.0 1848.16605061 663258.0 15.11
6.5 1848.16605061 663803.0 15.11
7.0 1848.16605061 664418.0 15.11
7.5 1848.16605061 665129.0 15.11
8.0 1848.16605061 665976.0 15.11
8.5 1848.16605061 667022.0 15.11
9.0 1848.16605061 668362.0 15.11
9.5 1848.16605061 670154.0 15.11
10.0 1848.16605061 672657.0 15.11
10.5 1848.16605061 676313.0 15.11
11.0 1848.16605061 681908.0 15.11
11.5 1848.16605061 690697.0 15.11
12.0 1848.16605061 704073.0 15.11
12.5 1848.16605061 719657.0 16.11
13.0 1848.16605061 731478.0 16.11
13.5 1848.16605061 747883.0 17.11
14.0 1848.16605061 758227.0 17.11
14.5 1848.16605061 774433.0 17.11
15.0 1848.16605061 784193.0 18.11
15.5 1848.16605061 798728.0 18.11
16.0 1848.16605061 809256.0 19.11
16.5 1848.16605061 822184.0 19.11
17.0 1848.16605061 833313.0 20.11
17.5 1848.16605061 844701.0 20.11
18.0 1848.16605061 856283.0 21.11
18.5 1848.16605061 866200.0 21.11
19.0 1848.16605061 878066.0 22.11
19.5 1848.16605061 886624.0 22.11
20.0 1848.16605061 898600.0 23.11
20.5 1848.16605061 905951.0 23.11
21.0 1848.16605061 917871.0 24.11
21.5 1848.16605061 924195.0 24.11
22.0 1848.16605061 935912.0 25.11
22.5 1848.16605061 941370.0 25.11
23.0 1848.16605061 952308.0 25.11
23.5 1848.16605061 957542.0 26.11
24.0 1848.16605061 967101.0 26.11
24.5 1848.16605061 987433.0 26.11
25.0 1848.16605061 1026925.0 26.11
-5.0 1862.38271254 665601.0 15.11
-4.5 1862.38271254 665645.0 15.11
-4.0 1862.38271254 665693.0 15.11
-3.5 1862.38271254 665745.0 15.11
-3.0 1862.38271254 665802.0 15.11
-2.5 1862.38271254 665864.0 15.11
-2.0 1862.38271254 665933.0 15.11
-1.5 1862.38271254 666009.0 15.11
-1.0 1862.38271254 666094.0 15.11
-0.5 1862.38271254 666190.0 15.11
0.0 1862.38271254 666296.0 15.11
0.5 1862.38271254 666417.0 15.11
1.0 1862.38271254 666555.0 15.11
1.5 1862.38271254 666712.0 15.11
2.0 1862.38271254 666893.0 15.11
2.5 1862.38271254 667103.0 15.11
3.0 1862.38271254 667349.0 15.11
3.5 1862.38271254 667638.0 15.11
4.0 1862.38271254 667988.0 15.11
4.5 1862.38271254 668384.0 15.11
5.0 1862.38271254 668806.0 15.11
5.5 1862.38271254 669260.0 15.11
6.0 1862.38271254 669756.0 15.11
6.5 1862.38271254 670304.0 15.11
7.0 1862.38271254 670925.0 15.11
7.5 1862.38271254 671644.0 15.11
8.0 1862.38271254 672503.0 15.11
8.5 1862.38271254 673566.0 15.11
9.0 1862.38271254 674932.0 15.11
9.5 1862.38271254 676761.0 15.11
10.0 1862.38271254 679320.0 15.11
10.5 1862.38271254 683060.0 15.11
11.0 1862.38271254 688783.0 15.11
11.5 1862.38271254 697737.0 15.11
12.0 1862.38271254 711298.0 15.11
12.5 1862.38271254 726795.0 16.11
13.0 1862.38271254 738797.0 16.11
13.5 1862.38271254 755120.0 17.11
14.0 1862.38271254 765641.0 17.11
14.5 1862.38271254 782039.0 17.11
15.0 1862.38271254 791704.0 18.11
15.5 1862.38271254 806432.0 18.11
16.0 1862.38271254 816870.0 19.11
16.5 1862.38271254 829989.0 19.11
17.0 1862.38271254 841038.0 20.11
17.5 1862.38271254 852614.0 20.11
18.0 1862.38271254 864131.0 21.11
18.5 1862.38271254 874228.0 21.11
19.0 1862.38271254 886055.0 22.11
19.5 1862.38271254 894779.0 22.11
20.0 1862.38271254 906750.0 23.11
20.5 1862.38271254 914246.0 23.11
21.0 1862.38271254 926200.0 24.11
21.5 1862.38271254 932648.0 24.11
22.0 1862.38271254 944442.0 25.11
22.5 1862.38271254 950005.0 25.11
23.0 1862.38271254 961132.0 25.11
23.5 1862.38271254 966385.0 26.11
24.0 1862.38271254 976116.0 26.11
24.5 1862.38271254 996673.0 26.11
25.0 1862.38271254 1036317.0 26.11
-5.0 1876.59937447 672088.0 15.11
-4.5 1876.59937447 672132.0 15.11
-4.0 1876.59937447 672181.0 15.11
-3.5 1876.59937447 672234.0 15.11
-3.0 1876.59937447 672292.0 15.11
-2.5 1876.59937447 672356.0 15.11
-2.0 1876.59937447 672426.0 15.11
-1.5 1876.59937447 672504.0 15.11
-1.0 1876.59937447 672591.0 15.11
-0.5 1876.59937447 672689.0 15.11
0.0 1876.59937447 672798.0 15.11
0.5 1876.59937447 672922.0 15.11
1.0 1876.59937447 673062.0 15.11
1.5 1876.59937447 673223.0 15.11
2.0 1876.59937447 673408.0 15.11
2.5 1876.59937447 673623.0 15.11
3.0 1876.59937447 673875.0 15.11
3.5 1876.59937447 674171.0 15.11
4.0 1876.59937447 674530.0 15.11
4.5 1876.59937447 674927.0 15.11
5.0 1876.59937447 675350.0 15.11
5.5 1876.59937447 675806.0 15.11
6.0 1876.59937447 676304.0 15.11
6.5 1876.59937447 676856.0 15.11
7.0 1876.59937447 677482.0 15.11
7.5 1876.59937447 678210.0 15.11
8.0 1876.59937447 679082.0 15.11
8.5 1876.59937447 680163.0 15.11
9.0 1876.59937447 681554.0 15.11
9.5 1876.59937447 683422.0 15.11
10.0 1876.59937447 686037.0 15.11
10.5 1876.59937447 689862.0 15.11
11.0 1876.59937447 695716.0 15.11
11.5 1876.59937447 704834.0 15.11
12.0 1876.59937447 718577.0 15.11
12.5 1876.59937447 733991.0 16.11
13.0 1876.59937447 746173.0 16.11
13.5 1876.59937447 762417.0 17.11
14.0 1876.59937447 773113.0 17.11
14.5 1876.59937447 789702.0 17.11
15.0 1876.59937447 799276.0 18.11
15.5 1876.59937447 814195.0 18.11
16.0 1876.59937447 824547.0 19.11
16.5 1876.59937447 837855.0 19.11
17.0 1876.59937447 848827.0 20.11
17.5 1876.59937447 860589.0 20.11
18.0 1876.59937447 872043.0 21.11
18.5 1876.59937447 882321.0 21.11
19.0 1876.59937447 894109.0 22.11
19.5 1876.59937447 903001.0 22.11
20.0 1876.59937447 914965.0 23.11
20.5 1876.59937447 922609.0 23.11
21.0 1876.59937447 934596.0 24.11
21.5 1876.59937447 941169.0 24.11
22.0 1876.59937447 953040.0 25.11
22.5 1876.59937447 958709.0 25.11
23.0 1876.59937447 970025.0 25.11
23.5 1876.59937447 975298.0 26.11
24.0 1876.59937447 985203.0 26.11
24.5 1876.59937447 1005981.0 26.11
25.0 1876.59937447 1045771.0 26.11
-5.0 1890.81603639 678625.0 15.11
-4.5 1890.81603639 678670.0 15.11
-4.0 1890.81603639 678720.0 15.11
-3.5 1890.81603639 678774.0 15.11
-3.0 1890.81603639 678833.0 15.11
-2.5 1890.81603639 678899.0 15.11
-2.0 1890.81603639 678971.0 15.11
-1.5 1890.81603639 679050.0 15.11
-1.0 1890.81603639 679139.0 15.11
-0.5 1890.81603639 679239.0 15.11
0.0 1890.81603639 679350.0 15.11
0.5 1890.81603639 679477.0 15.11
1.0 1890.81603639 679621.0 15.11
1.5 1890.81603639 679785.0 15.11
2.0 1890.81603639 679975.0 15.11
2.5 1890.81603639 680195.0 15.11
3.0 1890.81603639 680452.0 15.11
3.5 1890.81603639 680756.0 15.11
4.0 1890.81603639 681122.0 15.11
4.5 1890.81603639 681519.0 15.11
5.0 1890.81603639 681944.0 15.11
5.5 1890.81603639 682401.0 15.11
6.0 1890.81603639 682902.0 15.11
6.5 1890.81603639 683458.0 15.11
7.0 1890.81603639 684091.0 15.11
7.5 1890.81603639 684827.0 15.11
8.0 1890.81603639 685712.0 15.11
8.5 1890.81603639 686811.0 15.11
9.0 1890.81603639 688229.0 15.11
9.5 1890.81603639 690136.0 15.11
10.0 1890.81603639 692808.0 15.11
10.5 1890.81603639 696720.0 15.11
11.0 1890.81603639 702706.0 15.11
11.5 1890.81603639 711988.0 15.11
12.0 1890.81603639 725912.0 15.11
12.5 1890.81603639 741246.0 16.11
13.0 1890.81603639 753605.0 16.11
13.5 1890.81603639 769773.0 17.11
14.0 1890.81603639 780644.0 17.11
14.5 1890.81603639 797420.0 17.11
15.0 1890.81603639 806908.0 18.11
15.5 1890.81603639 822015.0 18.11
16.0 1890.81603639 832285.0 19.11
16.5 1890.81603639 845780.0 19.11
17.0 1890.81603639 856679.0 20.11
17.5 1890.81603639 868625.0 20.11
18.0 1890.81603639 880019.0 21.11
18.5 1890.81603639 890477.0 21.11
19.0 1890.81603639 902228.0 22.11
19.5 1890.81603639 911287.0 22.11
20.0 1890.81603639 923246.0 23.11
20.5 1890.81603639 931040.0 23.11
21.0 1890.81603639 943059.0 24.11
21.5 1890.81603639 949759.0 24.11
22.0 1890.81603639 961707.0 25.11
22.5 1890.81603639 967483.0 25.11
23.0 1890.81603639 978988.0 25.11
23.5 1890.81603639 984283.0 26.11
24.0 1890.81603639 994361.0 26.11
24.5 1890.81603639 1015359.0 26.11
25.0 1890.81603639 1055289.0 26.11
-5.0 1905.03269832 685212.0 15.11
-4.5 1905.03269832 685259.0 15.11
-4.0 1905.03269832 685309.0 15.11
-3.5 1905.03269832 685365.0 15.11
-3.0 1905.03269832 685425.0 15.11
-2.5 1905.03269832 685492.0 15.11
-2.0 1905.03269832 685565.0 15.11
-1.5 1905.03269832 685647.0 15.11
-1.0 1905.03269832 685738.0 15.11
-0.5 1905.03269832 685839.0 15.11
0.0 1905.03269832 685954.0 15.11
0.5 1905.03269832 686083.0 15.11
1.0 1905.03269832 686230.0 15.11
1.5 1905.03269832 686398.0 15.11
2.0 1905.03269832 686592.0 15.11
2.5 1905.03269832 686818.0 15.11
3.0 1905.03269832 687081.0 15.11
3.5 1905.03269832 687393.0 15.11
4.0 1905.03269832 687765.0 15.11
4.5 1905.03269832 688162.0 15.11
5.0 1905.03269832 688588.0 15.11
5.5 1905.03269832 689047.0 15.11
6.0 1905.03269832 689550.0 15.11
6.5 1905.03269832 690111.0 15.11
7.0 1905.03269832 690750.0 15.11
7.5 1905.03269832 691496.0 15.11
8.0 1905.03269832 692393.0 15.11
8.5 1905.03269832 693511.0 15.11
9.0 1905.03269832 694957.0 15.11
9.5 1905.03269832 696903.0 15.11
10.0 1905.03269832 699635.0 15.11
10.5 1905.03269832 703635.0 15.11
11.0 1905.03269832 709754.0 15.11
11.5 1905.03269832 719198.0 15.11
12.0 1905.03269832 733301.0 15.11
12.5 1905.03269832 748558.0 16.11
13.0 1905.03269832 761094.0 16.11
13.5 1905.03269832 777190.0 17.11
14.0 1905.03269832 788233.0 17.11
14.5 1905.03269832 804974.0 18.11
15.0 1905.03269832 814600.0 18.11
15.5 1905.03269832 829893.0 18.11
16.0 1905.03269832 840085.0 19.11
16.5 1905.03269832 853766.0 19.11
17.0 1905.03269832 864594.0 20.11
17.5 1905.03269832 876723.0 20.11
18.0 1905.03269832 888059.0 21.11
18.5 1905.03269832 898697.0 21.11
19.0 1905.03269832 910412.0 22.11
19.5 1905.03269832 919639.0 22.11
20.0 1905.03269832 931592.0 23.11
20.5 1905.03269832 939537.0 23.11
21.0 1905.03269832 951588.0 24.11
21.5 1905.03269832 958417.0 24.11
22.0 1905.03269832 970442.0 25.11
22.5 1905.03269832 976326.0 25.11
23.0 1905.03269832 988020.0 25.11
23.5 1905.03269832 993338.0 26.11
24.0 1905.03269832 1003591.0 26.11
24.5 1905.03269832 1024805.0 26.11
25.0 1905.03269832 1064869.0 26.11
-5.0 1919.24936025 691851.0 15.11
-4.5 1919.24936025 691898.0 15.11
-4.0 1919.24936025 691950.0 15.11
-3.5 1919.24936025 692006.0 15.11
-3.0 1919.24936025 692068.0 15.11
-2.5 1919.24936025 692136.0 15.11
-2.0 1919.24936025 692211.0 15.11
-1.5 1919.24936025 692294.0 15.11
-1.0 1919.24936025 692387.0 15.11
-0.5 1919.24936025 692491.0 15.11
0.0 1919.24936025 692608.0 15.11
0.5 1919.24936025 692740.0 15.11
1.0 1919.24936025 692890.0 15.11
1.5 1919.24936025 693063.0 15.11
2.0 1919.24936025 693261.0 15.11
2.5 1919.24936025 693492.0 15.11
3.0 1919.24936025 693761.0 15.11
3.5 1919.24936025 694082.0 15.11
4.0 1919.24936025 694457.0 15.11
4.5 1919.24936025 694855.0 15.11
5.0 1919.24936025 695282.0 15.11
5.5 1919.24936025 695743.0 15.11
6.0 1919.24936025 696250.0 15.11
6.5 1919.24936025 696815.0 15.11
7.0 1919.24936025 697460.0 15.11
7.5 1919.24936025 698215.0 15.11
8.0 1919.24936025 699126.0 15.11
8.5 1919.24936025 700264.0 15.11
9.0 1919.24936025 701737.0 15.11
9.5 1919.24936025 703724.0 15.11
10.0 1919.24936025 706515.0 15.11
10.5 1919.24936025 710605.0 15.11
11.0 1919.24936025 716859.0 15.11
11.5 1919.24936025 726465.0 15.11
12.0 1919.24936025 740744.0 15.11
12.5 1919.24936025 755929.0 16.11
13.0 1919.24936025 768640.0 16.11
13.5 1919.24936025 784665.0 17.11
14.0 1919.24936025 795880.0 17.11
14.5 1919.24936025 812558.0 18.11
15.0 1919.24936025 822351.0 18.11
15.5 1919.24936025 837830.0 18.11
16.0 1919.24936025 847946.0 19.11
16.5 1919.24936025 861811.0 19.11
17.0 1919.24936025 872573.0 20.11
17.5 1919.24936025 884883.0 20.11
18.0 1919.24936025 896164.0 21.11
18.5 1919.24936025 906980.0 21.11
19.0 1919.24936025 918661.0 22.11
