DATE		Twet	Load	Power_MBO	Tset_MBO	Tset_BN	Power_BN	Default	Tset_BN1	Power_BN1	Default1	Tset_MBO1	Power_MBO1	Tset_BN2	Power_BN2	Default2	Tset_MBO2	Power_MBO2	Tset_BN3	Power_BN3	Default3	Tset_MBO3	Power_MBO3	Tset_BN4	Power_BN4	Default4	Tset_MBO4	Power_MBO4	Tset_BN5	Power_BN5	Default5	Tset_MBO5	Power_MBO5
1/31/2013	12:00:00	1.3	940.9	324390	15.11	15.11	324390	No	15.11	324390	No	15.11	324390	15.11	324390	No	15.11	324390	15.11	324390	No	15.11	324390	15.11	324390	No	15.11	324390	15.11	324390	No	15.11	324390
1/31/2013	13:00:00	1.2	931.2	321076	15.11	15.11	321076	No	15.11	321076	No	15.11	321076	15.11	321076	No	15.11	321076	15.11	321076	No	15.11	321076	15.11	321076	No	15.11	321076	15.11	321076	No	15.11	321076
1/31/2013	14:00:00	1.2	1008.8	348501	15.11	15.11	348501	No	15.11	348501	No	15.11	348501	15.11	348501	No	15.11	348501	15.11	348501	No	15.11	348501	15.11	348501	No	15.11	348501	15.11	348501	No	15.11	348501
1/31/2013	15:00:00	-0.6	1008.8	348336	15.11	15.11	348336	No	15.11	348336	No	15.11	348336	15.11	348336	No	15.11	348336	15.11	348336	No	15.11	348336	15.11	348336	No	15.11	348336	15.11	348336	No	15.11	348336
1/31/2013	16:00:00	-1.3	999.1	344741	15.11	15.11	344741	No	15.11	344741	No	15.11	344741	15.11	344741	No	15.11	344741	15.11	344741	No	15.11	344741	15.11	344741	No	15.11	344741	15.11	344741	No	15.11	344741
1/31/2013	17:00:00	-1.7	911.8	314389	15.11	15.11	314389	No	15.11	314389	No	15.11	314389	15.11	314389	No	15.11	314389	15.11	314389	No	15.11	314389	15.11	314389	No	15.11	314389	15.11	314389	No	15.11	314389
1/31/2013	18:00:00	-2	853.6	295750	15.11	15.11	295750	No	15.11	295750	No	15.11	295750	15.11	295750	No	15.11	295750	15.11	295750	No	15.11	295750	15.11	295750	No	15.11	295750	15.11	295750	No	15.11	295750
1/31/2013	19:00:00	-3.2	834.2	289784	15.11	15.11	289784	No	15.11	289784	No	15.11	289784	15.11	289784	No	15.11	289784	15.11	289784	No	15.11	289784	15.11	289784	No	15.11	289784	15.11	289784	No	15.11	289784
1/31/2013	20:00:00	-4.1	737.2	287525	15.11	15.11	287525	No	15.11	287525	No	15.11	287525	15.11	287525	No	15.11	287525	15.11	287525	No	15.11	287525	15.11	287525	No	15.11	287525	15.11	287525	No	15.11	287525
1/31/2013	21:00:00	-4.2	824.5	286849	15.11	15.11	286849	No	15.11	286849	No	15.11	286849	15.11	286849	No	15.11	286849	15.11	286849	No	15.11	286849	15.11	286849	No	15.11	286849	15.11	286849	No	15.11	286849
1/31/2013	22:00:00	-4.6	814.8	283966	15.11	15.11	283966	No	15.11	283966	No	15.11	283966	15.11	283966	No	15.11	283966	15.11	283966	No	15.11	283966	15.11	283966	No	15.11	283966	15.11	283966	No	15.11	283966
1/31/2013	23:00:00	-4.1	834.2	289760	15.11	15.11	289760	No	15.11	289760	No	15.11	289760	15.11	289760	No	15.11	289760	15.11	289760	No	15.11	289760	15.11	289760	No	15.11	289760	15.11	289760	No	15.11	289760
2/1/2013	0:00:00	-4.5	834.2	289750	15.11	15.11	289750	No	15.11	289750	No	15.11	289750	15.11	289750	No	15.11	289750	15.11	289750	No	15.11	289750	15.11	289750	No	15.11	289750	15.11	289750	No	15.11	289750
2/1/2013	1:00:00	-4.7	727.5	274667	15.11	15.11	274667	No	15.11	274667	No	15.11	274667	15.11	274667	No	15.11	274667	15.11	274667	No	15.11	274667	15.11	274667	No	15.11	274667	15.11	274667	No	15.11	274667
2/1/2013	2:00:00	-4	717.8	269548	15.11	15.11	269548	No	15.11	269548	No	15.11	269548	15.11	269548	No	15.11	269548	15.11	269548	No	15.11	269548	15.11	269548	No	15.11	269548	15.11	269548	No	15.11	269548
2/1/2013	3:00:00	-3.8	746.9	276848	15.11	15.11	276848	No	15.11	276848	No	15.11	276848	15.11	276848	No	15.11	276848	15.11	276848	No	15.11	276848	15.11	276848	No	15.11	276848	15.11	276848	No	15.11	276848
2/1/2013	4:00:00	-3.4	727.5	274734	15.11	15.11	274734	No	15.11	274734	No	15.11	274734	15.11	274734	No	15.11	274734	15.11	274734	No	15.11	274734	15.11	274734	No	15.11	274734	15.11	274734	No	15.11	274734
2/1/2013	5:00:00	-2.8	746.9	277054	15.11	15.11	277054	No	15.11	277054	No	15.11	277054	15.11	277054	No	15.11	277054	15.11	277054	No	15.11	277054	15.11	277054	No	15.11	277054	15.11	277054	No	15.11	277054
2/1/2013	6:00:00	-2.6	717.8	269628	15.11	15.11	269628	No	15.11	269628	No	15.11	269628	15.11	269628	No	15.11	269628	15.11	269628	No	15.11	269628	15.11	269628	No	15.11	269628	15.11	269628	No	15.11	269628
2/1/2013	7:00:00	-3.7	727.5	274717	15.11	15.11	274717	No	15.11	274717	No	15.11	274717	15.11	274717	No	15.11	274717	15.11	274717	No	15.11	274717	15.11	274717	No	15.11	274717	15.11	274717	No	15.11	274717
2/1/2013	8:00:00	-4.1	805.1	281140	15.11	15.11	281140	No	15.11	281140	No	15.11	281140	15.11	281140	No	15.11	281140	15.11	281140	No	15.11	281140	15.11	281140	No	15.11	281140	15.11	281140	No	15.11	281140
2/1/2013	9:00:00	-5.5	727.5	274633	15.11	15.11	274633	No	15.11	274633	No	15.11	274633	15.11	274633	No	15.11	274633	15.11	274633	No	15.11	274633	15.11	274633	No	15.11	274633	15.11	274633	No	15.11	274633
2/1/2013	10:00:00	-5.8	683.85	252001	15.11	15.11	252001	No	15.11	252001	No	15.11	252001	15.11	252001	No	15.11	252001	15.11	252001	No	15.11	252001	15.11	252001	No	15.11	252001	15.11	252001	No	15.11	252001
2/1/2013	11:00:00	-5.8	698.4	259382	15.11	15.11	259382	No	15.11	259382	No	15.11	259382	15.11	259382	No	15.11	259382	15.11	259382	No	15.11	259382	15.11	259382	No	15.11	259382	15.11	259382	No	15.11	259382
2/1/2013	12:00:00	-5.3	698.4	259400	15.11	15.11	259400	No	15.11	259400	No	15.11	259400	15.11	259400	No	15.11	259400	15.11	259400	No	15.11	259400	15.11	259400	No	15.11	259400	15.11	259400	No	15.11	259400
2/1/2013	13:00:00	-5.5	712.95	266933	15.11	15.11	266933	No	15.11	266933	No	15.11	266933	15.11	266933	No	15.11	266933	15.11	266933	No	15.11	266933	15.11	266933	No	15.11	266933	15.11	266933	No	15.11	266933
2/1/2013	14:00:00	-5.2	712.95	266944	15.11	15.11	266944	No	15.11	266944	No	15.11	266944	15.11	266944	No	15.11	266944	15.11	266944	No	15.11	266944	15.11	266944	No	15.11	266944	15.11	266944	No	15.11	266944
2/1/2013	15:00:00	-6.1	712.95	266911	15.11	15.11	266911	No	15.11	266911	No	15.11	266911	15.11	266911	No	15.11	266911	15.11	266911	No	15.11	266911	15.11	266911	No	15.11	266911	15.11	266911	No	15.11	266911
2/1/2013	16:00:00	-6.9	727.5	274582	15.11	15.11	274582	No	15.11	274582	No	15.11	274582	15.11	274582	No	15.11	274582	15.11	274582	No	15.11	274582	15.11	274582	No	15.11	274582	15.11	274582	No	15.11	274582
2/1/2013	17:00:00	-7.3	727.5	274570	15.11	15.11	274570	No	15.11	274570	No	15.11	274570	15.11	274570	No	15.11	274570	15.11	274570	No	15.11	274570	15.11	274570	No	15.11	274570	15.11	274570	No	15.11	274570
2/1/2013	18:00:00	-7.7	727.5	274558	15.11	15.11	274558	No	15.11	274558	No	15.11	274558	15.11	274558	No	15.11	274558	15.11	274558	No	15.11	274558	15.11	274558	No	15.11	274558	15.11	274558	No	15.11	274558
2/1/2013	19:00:00	-8.1	712.95	266852	15.11	15.11	266852	No	15.11	266852	No	15.11	266852	15.11	266852	No	15.11	266852	15.11	266852	No	15.11	266852	15.11	266852	No	15.11	266852	15.11	266852	No	15.11	266852
2/1/2013	20:00:00	-8	712.95	266855	15.11	15.11	266855	No	15.11	266855	No	15.11	266855	15.11	266855	No	15.11	266855	15.11	266855	No	15.11	266855	15.11	266855	No	15.11	266855	15.11	266855	No	15.11	266855
2/1/2013	21:00:00	-8.4	698.4	259309	15.11	15.11	259309	No	15.11	259309	No	15.11	259309	15.11	259309	No	15.11	259309	15.11	259309	No	15.11	259309	15.11	259309	No	15.11	259309	15.11	259309	No	15.11	259309
2/1/2013	22:00:00	-8.8	698.4	259300	15.11	15.11	259300	No	15.11	259300	No	15.11	259300	15.11	259300	No	15.11	259300	15.11	259300	No	15.11	259300	15.11	259300	No	15.11	259300	15.11	259300	No	15.11	259300
2/1/2013	23:00:00	-8.8	712.95	266835	15.11	15.11	266835	No	15.11	266835	No	15.11	266835	15.11	266835	No	15.11	266835	15.11	266835	No	15.11	266835	15.11	266835	No	15.11	266835	15.11	266835	No	15.11	266835
2/2/2013	0:00:00	-9	712.95	266831	15.11	15.11	266831	No	15.11	266831	No	15.11	266831	15.11	266831	No	15.11	266831	15.11	266831	No	15.11	266831	15.11	266831	No	15.11	266831	15.11	266831	No	15.11	266831
2/2/2013	1:00:00	-9	712.95	266831	15.11	15.11	266831	No	15.11	266831	No	15.11	266831	15.11	266831	No	15.11	266831	15.11	266831	No	15.11	266831	15.11	266831	No	15.11	266831	15.11	266831	No	15.11	266831
2/2/2013	2:00:00	-9.7	712.95	266815	15.11	15.11	266815	No	15.11	266815	No	15.11	266815	15.11	266815	No	15.11	266815	15.11	266815	No	15.11	266815	15.11	266815	No	15.11	266815	15.11	266815	No	15.11	266815
2/2/2013	3:00:00	-9.9	712.95	266811	15.11	15.11	266811	No	15.11	266811	No	15.11	266811	15.11	266811	No	15.11	266811	15.11	266811	No	15.11	266811	15.11	266811	No	15.11	266811	15.11	266811	No	15.11	266811
2/2/2013	4:00:00	-9.9	712.95	266811	15.11	15.11	266811	No	15.11	266811	No	15.11	266811	15.11	266811	No	15.11	266811	15.11	266811	No	15.11	266811	15.11	266811	No	15.11	266811	15.11	266811	No	15.11	266811
2/2/2013	5:00:00	-9.9	742.05	284201	15.11	15.11	284201	No	15.11	284201	No	15.11	284201	15.11	284201	No	15.11	284201	15.11	284201	No	15.11	284201	15.11	284201	No	15.11	284201	15.11	284201	No	15.11	284201
2/2/2013	6:00:00	-9.9	727.5	274504	15.11	15.11	274504	No	15.11	274504	No	15.11	274504	15.11	274504	No	15.11	274504	15.11	274504	No	15.11	274504	15.11	274504	No	15.11	274504	15.11	274504	No	15.11	274504
2/2/2013	7:00:00	-8.9	727.5	274527	15.11	15.11	274527	No	15.11	274527	No	15.11	274527	15.11	274527	No	15.11	274527	15.11	274527	No	15.11	274527	15.11	274527	No	15.11	274527	15.11	274527	No	15.11	274527
2/2/2013	8:00:00	-8.3	654.75	237658	15.11	15.11	237658	No	15.11	237658	No	15.11	237658	15.11	237658	No	15.11	237658	15.11	237658	No	15.11	237658	15.11	237658	No	15.11	237658	15.11	237658	No	15.11	237658
2/2/2013	9:00:00	-7.6	843.9	292631	15.11	15.11	292631	No	15.11	292631	No	15.11	292631	15.11	292631	No	15.11	292631	15.11	292631	No	15.11	292631	15.11	292631	No	15.11	292631	15.11	292631	No	15.11	292631
2/2/2013	10:00:00	-6.9	1299.8	470727	15.11	15.11	470727	No	15.11	470727	No	15.11	470727	15.11	470727	No	15.11	470727	15.11	470727	No	15.11	470727	15.11	470727	No	15.11	470727	15.11	470727	No	15.11	470727
2/2/2013	11:00:00	-6.2	1396.8	518722	15.11	15.11	518722	No	15.11	518722	No	15.11	518722	15.11	518722	No	15.11	518722	15.11	518722	No	15.11	518722	15.11	518722	No	15.11	518722	15.11	518722	No	15.11	518722
2/2/2013	12:00:00	-5.5	1367.7	504007	15.11	15.11	504007	No	15.11	504007	No	15.11	504007	15.11	504007	No	15.11	504007	15.11	504007	No	15.11	504007	15.11	504007	No	15.11	504007	15.11	504007	No	15.11	504007
2/2/2013	13:00:00	-4.9	1474.4	575431	15.11	15.11	575431	No	15.11	575431	No	15.11	575431	15.11	575431	No	15.11	575431	15.11	575431	No	15.11	575431	15.11	575431	No	15.11	575431	15.11	575431	No	15.11	575431
2/2/2013	14:00:00	-4.7	1435.6	539012	15.11	15.11	539012	No	15.11	539012	No	15.11	539012	15.11	539012	No	15.11	539012	15.11	539012	No	15.11	539012	15.11	539012	No	15.11	539012	15.11	539012	No	15.11	539012
2/2/2013	15:00:00	-4.5	1367.7	504080	15.11	15.11	504080	No	15.11	504080	No	15.11	504080	15.11	504080	No	15.11	504080	15.11	504080	No	15.11	504080	15.11	504080	No	15.11	504080	15.11	504080	No	15.11	504080
2/2/2013	16:00:00	-4.5	1183.4	417955	15.11	15.11	417955	No	15.11	417955	No	15.11	417955	15.11	417955	No	15.11	417955	15.11	417955	No	15.11	417955	15.11	417955	No	15.11	417955	15.11	417955	No	15.11	417955
2/2/2013	17:00:00	-4	1008.8	348152	15.11	15.11	348152	No	15.11	348152	No	15.11	348152	15.11	348152	No	15.11	348152	15.11	348152	No	15.11	348152	15.11	348152	No	15.11	348152	15.11	348152	No	15.11	348152
2/2/2013	18:00:00	-3.8	999.1	344616	15.11	15.11	344616	No	15.11	344616	No	15.11	344616	15.11	344616	No	15.11	344616	15.11	344616	No	15.11	344616	15.11	344616	No	15.11	344616	15.11	344616	No	15.11	344616
2/2/2013	19:00:00	-3.7	940.9	324096	15.11	15.11	324096	No	15.11	324096	No	15.11	324096	15.11	324096	No	15.11	324096	15.11	324096	No	15.11	324096	15.11	324096	No	15.11	324096	15.11	324096	No	15.11	324096
2/2/2013	20:00:00	-3.7	853.6	295694	15.11	15.11	295694	No	15.11	295694	No	15.11	295694	15.11	295694	No	15.11	295694	15.11	295694	No	15.11	295694	15.11	295694	No	15.11	295694	15.11	295694	No	15.11	295694
2/2/2013	21:00:00	-3.7	863.3	298708	15.11	15.11	298708	No	15.11	298708	No	15.11	298708	15.11	298708	No	15.11	298708	15.11	298708	No	15.11	298708	15.11	298708	No	15.11	298708	15.11	298708	No	15.11	298708
2/2/2013	22:00:00	-3.3	873	301771	15.11	15.11	301771	No	15.11	301771	No	15.11	301771	15.11	301771	No	15.11	301771	15.11	301771	No	15.11	301771	15.11	301771	No	15.11	301771	15.11	301771	No	15.11	301771
2/2/2013	23:00:00	-3.1	853.6	295712	15.11	15.11	295712	No	15.11	295712	No	15.11	295712	15.11	295712	No	15.11	295712	15.11	295712	No	15.11	295712	15.11	295712	No	15.11	295712	15.11	295712	No	15.11	295712
2/3/2013	0:00:00	-3.5	853.6	295699	15.11	15.11	295699	No	15.11	295699	No	15.11	295699	15.11	295699	No	15.11	295699	15.11	295699	No	15.11	295699	15.11	295699	No	15.11	295699	15.11	295699	No	15.11	295699
2/3/2013	1:00:00	-4.6	853.6	295670	15.11	15.11	295670	No	15.11	295670	No	15.11	295670	15.11	295670	No	15.11	295670	15.11	295670	No	15.11	295670	15.11	295670	No	15.11	295670	15.11	295670	No	15.11	295670
2/3/2013	2:00:00	-4.8	843.9	292686	15.11	15.11	292686	No	15.11	292686	No	15.11	292686	15.11	292686	No	15.11	292686	15.11	292686	No	15.11	292686	15.11	292686	No	15.11	292686	15.11	292686	No	15.11	292686
2/3/2013	3:00:00	-5.3	873	301716	15.11	15.11	301716	No	15.11	301716	No	15.11	301716	15.11	301716	No	15.11	301716	15.11	301716	No	15.11	301716	15.11	301716	No	15.11	301716	15.11	301716	No	15.11	301716
2/3/2013	4:00:00	-6.1	882.7	304781	15.11	15.11	304781	No	15.11	304781	No	15.11	304781	15.11	304781	No	15.11	304781	15.11	304781	No	15.11	304781	15.11	304781	No	15.11	304781	15.11	304781	No	15.11	304781
2/3/2013	5:00:00	-6.4	921.5	317462	15.11	15.11	317462	No	15.11	317462	No	15.11	317462	15.11	317462	No	15.11	317462	15.11	317462	No	15.11	317462	15.11	317462	No	15.11	317462	15.11	317462	No	15.11	317462
2/3/2013	6:00:00	-6.4	989.4	341023	15.11	15.11	341023	No	15.11	341023	No	15.11	341023	15.11	341023	No	15.11	341023	15.11	341023	No	15.11	341023	15.11	341023	No	15.11	341023	15.11	341023	No	15.11	341023
2/3/2013	7:00:00	-6.2	989.4	341029	15.11	15.11	341029	No	15.11	341029	No	15.11	341029	15.11	341029	No	15.11	341029	15.11	341029	No	15.11	341029	15.11	341029	No	15.11	341029	15.11	341029	No	15.11	341029
2/3/2013	8:00:00	-3.3	1008.8	348181	15.11	15.11	348181	No	15.11	348181	No	15.11	348181	15.11	348181	No	15.11	348181	15.11	348181	No	15.11	348181	15.11	348181	No	15.11	348181	15.11	348181	No	15.11	348181
2/3/2013	9:00:00	-3.3	698.4	259488	15.11	15.11	259488	No	15.11	259488	No	15.11	259488	15.11	259488	No	15.11	259488	15.11	259488	No	15.11	259488	15.11	259488	No	15.11	259488	15.11	259488	No	15.11	259488
2/3/2013	10:00:00	-2.6	1425.9	534135	15.11	15.11	534135	No	15.11	534135	No	15.11	534135	15.11	534135	No	15.11	534135	15.11	534135	No	15.11	534135	15.11	534135	No	15.11	534135	15.11	534135	No	15.11	534135
2/3/2013	11:00:00	-2.4	1455	549579	15.11	15.11	549579	No	15.11	549579	No	15.11	549579	15.11	549579	No	15.11	549579	15.11	549579	No	15.11	549579	15.11	549579	No	15.11	549579	15.11	549579	No	15.11	549579
2/3/2013	12:00:00	-2.1	1455	549623	15.11	15.11	549623	No	15.11	549623	No	15.11	549623	15.11	549623	No	15.11	549623	15.11	549623	No	15.11	549623	15.11	549623	No	15.11	549623	15.11	549623	No	15.11	549623
2/3/2013	13:00:00	-0.9	1455	549831	15.11	15.11	549831	No	15.11	549831	No	15.11	549831	15.11	549831	No	15.11	549831	15.11	549831	No	15.11	549831	15.11	549831	No	15.11	549831	15.11	549831	No	15.11	549831
2/3/2013	14:00:00	-1.2	1455	549773	15.11	15.11	549773	No	15.11	549773	No	15.11	549773	15.11	549773	No	15.11	549773	15.11	549773	No	15.11	549773	15.11	549773	No	15.11	549773	15.11	549773	No	15.11	549773
2/3/2013	15:00:00	-0.5	1440.45	542154	15.11	15.11	542154	No	15.11	542154	No	15.11	542154	15.11	542154	No	15.11	542154	15.11	542154	No	15.11	542154	15.11	542154	No	15.11	542154	15.11	542154	No	15.11	542154
2/3/2013	16:00:00	-1.2	1440.45	542019	15.11	15.11	542019	No	15.11	542019	No	15.11	542019	15.11	542019	No	15.11	542019	15.11	542019	No	15.11	542019	15.11	542019	No	15.11	542019	15.11	542019	No	15.11	542019
2/3/2013	17:00:00	-1.3	1658.7	578551	15.11	15.11	578551	No	15.11	578551	No	15.11	578551	15.11	578551	No	15.11	578551	15.11	578551	No	15.11	578551	15.11	578551	No	15.11	578551	15.11	578551	No	15.11	578551
2/3/2013	18:00:00	-1.7	858.45	297265	15.11	15.11	297265	No	15.11	297265	No	15.11	297265	15.11	297265	No	15.11	297265	15.11	297265	No	15.11	297265	15.11	297265	No	15.11	297265	15.11	297265	No	15.11	297265
2/3/2013	19:00:00	-1.9	727.5	274836	15.11	15.11	274836	No	15.11	274836	No	15.11	274836	15.11	274836	No	15.11	274836	15.11	274836	No	15.11	274836	15.11	274836	No	15.11	274836	15.11	274836	No	15.11	274836
2/3/2013	20:00:00	-1.3	712.95	267172	15.11	15.11	267172	No	15.11	267172	No	15.11	267172	15.11	267172	No	15.11	267172	15.11	267172	No	15.11	267172	15.11	267172	No	15.11	267172	15.11	267172	No	15.11	267172
2/3/2013	21:00:00	-1.2	742.05	284768	15.11	15.11	284768	No	15.11	284768	No	15.11	284768	15.11	284768	No	15.11	284768	15.11	284768	No	15.11	284768	15.11	284768	No	15.11	284768	15.11	284768	No	15.11	284768
2/3/2013	22:00:00	-2.1	742.05	284543	15.11	15.11	284543	No	15.11	284543	No	15.11	284543	15.11	284543	No	15.11	284543	15.11	284543	No	15.11	284543	15.11	284543	No	15.11	284543	15.11	284543	No	15.11	284543
2/3/2013	23:00:00	-3.5	756.6	265168	15.11	15.11	265168	No	15.11	265168	No	15.11	265168	15.11	265168	No	15.11	265168	15.11	265168	No	15.11	265168	15.11	265168	No	15.11	265168	15.11	265168	No	15.11	265168
2/4/2013	0:00:00	-3.7	756.6	265200	15.11	15.11	265200	No	15.11	265200	No	15.11	265200	15.11	265200	No	15.11	265200	15.11	265200	No	15.11	265200	15.11	265200	No	15.11	265200	15.11	265200	No	15.11	265200
2/4/2013	1:00:00	-4.8	683.85	252036	15.11	15.11	252036	No	15.11	252036	No	15.11	252036	15.11	252036	No	15.11	252036	15.11	252036	No	15.11	252036	15.11	252036	No	15.11	252036	15.11	252036	No	15.11	252036
2/4/2013	2:00:00	-5.5	1396.8	518769	15.11	15.11	518769	No	15.11	518769	No	15.11	518769	15.11	518769	No	15.11	518769	15.11	518769	No	15.11	518769	15.11	518769	No	15.11	518769	15.11	518769	No	15.11	518769
2/4/2013	3:00:00	-6.2	1062.15	368192	15.11	15.11	368192	No	15.11	368192	No	15.11	368192	15.11	368192	No	15.11	368192	15.11	368192	No	15.11	368192	15.11	368192	No	15.11	368192	15.11	368192	No	15.11	368192
2/4/2013	4:00:00	-6.4	1149.45	403400	15.11	15.11	403400	No	15.11	403400	No	15.11	403400	15.11	403400	No	15.11	403400	15.11	403400	No	15.11	403400	15.11	403400	No	15.11	403400	15.11	403400	No	15.11	403400
2/4/2013	5:00:00	-6.7	1193.1	422068	15.11	15.11	422068	No	15.11	422068	No	15.11	422068	15.11	422068	No	15.11	422068	15.11	422068	No	15.11	422068	15.11	422068	No	15.11	422068	15.11	422068	No	15.11	422068
2/4/2013	6:00:00	-6.9	1265.85	454779	15.11	15.11	454779	No	15.11	454779	No	15.11	454779	15.11	454779	No	15.11	454779	15.11	454779	No	15.11	454779	15.11	454779	No	15.11	454779	15.11	454779	No	15.11	454779
2/4/2013	7:00:00	-6.2	1280.4	461594	15.11	15.11	461594	No	15.11	461594	No	15.11	461594	15.11	461594	No	15.11	461594	15.11	461594	No	15.11	461594	15.11	461594	No	15.11	461594	15.11	461594	No	15.11	461594
2/4/2013	8:00:00	-5.3	1411.35	526284	15.11	15.11	526284	No	15.11	526284	No	15.11	526284	15.11	526284	No	15.11	526284	15.11	526284	No	15.11	526284	15.11	526284	No	15.11	526284	15.11	526284	No	15.11	526284
2/4/2013	9:00:00	-4.9	737.2	287478	15.11	15.11	287478	No	15.11	287478	No	15.11	287478	15.11	287478	No	15.11	287478	15.11	287478	No	15.11	287478	15.11	287478	No	15.11	287478	15.11	287478	No	15.11	287478
2/4/2013	10:00:00	-4.4	766.3	256822	15.11	15.11	256822	No	15.11	256822	No	15.11	256822	15.11	256822	No	15.11	256822	15.11	256822	No	15.11	256822	15.11	256822	No	15.11	256822	15.11	256822	No	15.11	256822
2/4/2013	11:00:00	-3.7	805.1	281150	15.11	15.11	281150	No	15.11	281150	No	15.11	281150	15.11	281150	No	15.11	281150	15.11	281150	No	15.11	281150	15.11	281150	No	15.11	281150	15.11	281150	No	15.11	281150
2/4/2013	12:00:00	-3	863.3	298730	15.11	15.11	298730	No	15.11	298730	No	15.11	298730	15.11	298730	No	15.11	298730	15.11	298730	No	15.11	298730	15.11	298730	No	15.11	298730	15.11	298730	No	15.11	298730
2/4/2013	13:00:00	-2.7	873	301791	15.11	15.11	301791	No	15.11	301791	No	15.11	301791	15.11	301791	No	15.11	301791	15.11	301791	No	15.11	301791	15.11	301791	No	15.11	301791	15.11	301791	No	15.11	301791
2/4/2013	14:00:00	-2.5	921.5	317582	15.11	15.11	317582	No	15.11	317582	No	15.11	317582	15.11	317582	No	15.11	317582	15.11	317582	No	15.11	317582	15.11	317582	No	15.11	317582	15.11	317582	No	15.11	317582
2/4/2013	15:00:00	-2.5	902.1	311163	15.11	15.11	311163	No	15.11	311163	No	15.11	311163	15.11	311163	No	15.11	311163	15.11	311163	No	15.11	311163	15.11	311163	No	15.11	311163	15.11	311163	No	15.11	311163
2/4/2013	16:00:00	-2.3	892.4	308014	15.11	15.11	308014	No	15.11	308014	No	15.11	308014	15.11	308014	No	15.11	308014	15.11	308014	No	15.11	308014	15.11	308014	No	15.11	308014	15.11	308014	No	15.11	308014
2/4/2013	17:00:00	-2.5	824.5	286897	15.11	15.11	286897	No	15.11	286897	No	15.11	286897	15.11	286897	No	15.11	286897	15.11	286897	No	15.11	286897	15.11	286897	No	15.11	286897	15.11	286897	No	15.11	286897
2/4/2013	18:00:00	-3	776	251307	15.11	15.11	251307	No	15.11	251307	No	15.11	251307	15.11	251307	No	15.11	251307	15.11	251307	No	15.11	251307	15.11	251307	No	15.11	251307	15.11	251307	No	15.11	251307
2/4/2013	19:00:00	-3.2	756.6	265351	15.11	15.11	265351	No	15.11	265351	No	15.11	265351	15.11	265351	No	15.11	265351	15.11	265351	No	15.11	265351	15.11	265351	No	15.11	265351	15.11	265351	No	15.11	265351
2/4/2013	20:00:00	-3.2	727.5	274746	15.11	15.11	274746	No	15.11	274746	No	15.11	274746	15.11	274746	No	15.11	274746	15.11	274746	No	15.11	274746	15.11	274746	No	15.11	274746	15.11	274746	No	15.11	274746
2/4/2013	21:00:00	-2.7	698.4	259521	15.11	15.11	259521	No	15.11	259521	No	15.11	259521	15.11	259521	No	15.11	259521	15.11	259521	No	15.11	259521	15.11	259521	No	15.11	259521	15.11	259521	No	15.11	259521
2/4/2013	22:00:00	-2.4	698.4	259539	15.11	15.11	259539	No	15.11	259539	No	15.11	259539	15.11	259539	No	15.11	259539	15.11	259539	No	15.11	259539	15.11	259539	No	15.11	259539	15.11	259539	No	15.11	259539
2/4/2013	23:00:00	-2.2	669.3	244930	15.11	15.11	244930	No	15.11	244930	No	15.11	244930	15.11	244930	No	15.11	244930	15.11	244930	No	15.11	244930	15.11	244930	No	15.11	244930	15.11	244930	No	15.11	244930
2/5/2013	0:00:00	-2.1	679	249739	15.11	15.11	249739	No	15.11	249739	No	15.11	249739	15.11	249739	No	15.11	249739	15.11	249739	No	15.11	249739	15.11	249739	No	15.11	249739	15.11	249739	No	15.11	249739
2/5/2013	1:00:00	-2.6	708.1	264542	15.11	15.11	264542	No	15.11	264542	No	15.11	264542	15.11	264542	No	15.11	264542	15.11	264542	No	15.11	264542	15.11	264542	No	15.11	264542	15.11	264542	No	15.11	264542
2/5/2013	2:00:00	-2.1	708.1	264575	15.11	15.11	264575	No	15.11	264575	No	15.11	264575	15.11	264575	No	15.11	264575	15.11	264575	No	15.11	264575	15.11	264575	No	15.11	264575	15.11	264575	No	15.11	264575
2/5/2013	3:00:00	-2.4	688.7	254595	15.11	15.11	254595	No	15.11	254595	No	15.11	254595	15.11	254595	No	15.11	254595	15.11	254595	No	15.11	254595	15.11	254595	No	15.11	254595	15.11	254595	No	15.11	254595
2/5/2013	4:00:00	-1.3	688.7	254669	15.11	15.11	254669	No	15.11	254669	No	15.11	254669	15.11	254669	No	15.11	254669	15.11	254669	No	15.11	254669	15.11	254669	No	15.11	254669	15.11	254669	No	15.11	254669
2/5/2013	5:00:00	-1.2	688.7	254677	15.11	15.11	254677	No	15.11	254677	No	15.11	254677	15.11	254677	No	15.11	254677	15.11	254677	No	15.11	254677	15.11	254677	No	15.11	254677	15.11	254677	No	15.11	254677
2/5/2013	6:00:00	-1.4	698.4	259609	15.11	15.11	259609	No	15.11	259609	No	15.11	259609	15.11	259609	No	15.11	259609	15.11	259609	No	15.11	259609	15.11	259609	No	15.11	259609	15.11	259609	No	15.11	259609
2/5/2013	7:00:00	-1	698.4	259642	15.11	15.11	259642	No	15.11	259642	No	15.11	259642	15.11	259642	No	15.11	259642	15.11	259642	No	15.11	259642	15.11	259642	No	15.11	259642	15.11	259642	No	15.11	259642
